session,ccy,front,dte,dte_short,K,F,side_native,oi,c,p,seat,d_pct,dead,dOI_c,dOI_p,near,smile_resid,outcome,d_fwd_pct
2026-07-20,CAD,2026-08-07,18,0,0.725,0.713,above,1211,1087,124,1.0,1.683,0,0,0,0,,,2.1774
2026-07-20,CAD,2026-08-07,18,0,0.703,0.713,below,1117,908,209,1.0,-1.4025,0,0,0,0,0.014,,-0.9231
2026-07-20,CAD,2026-08-07,18,0,0.705,0.713,below,1008,114,894,1.0,-1.122,0,0,0,0,0.028,,-0.6413
2026-07-20,CHF,2026-08-07,18,0,1.255,1.2421,above,487,294,193,1.0,1.0386,0,0,0,0,0.017,,2.2362
2026-07-20,CHF,2026-08-07,18,0,1.375,1.2421,above,284,284,0,1.0,10.6996,1,0,0,0,,,12.0117
2026-07-20,CHF,2026-08-07,18,0,1.34,1.2421,above,284,284,0,1.0,7.8818,1,0,0,0,,,9.1605
2026-07-21,EUR,2026-08-07,17,0,1.14,1.14285,below,11798,290,11508,1.0,-0.2494,0,-8,-22,1,0.041,PIN,-0.092
2026-07-21,EUR,2026-08-07,17,0,1.145,1.14285,above,9193,1049,8144,1.0,0.1881,0,19,141,1,-0.027,PIN,0.3462
2026-07-21,EUR,2026-08-07,17,0,1.16,1.14285,above,7784,6870,914,1.0,1.5006,0,0,-1,0,0.008,,1.6608
2026-07-21,GBP,2026-08-07,17,0,1.345,1.338,above,1807,802,1005,1.0,0.5232,0,-15,0,0,0.013,,1.2115
2026-07-21,GBP,2026-08-07,17,0,1.355,1.338,above,1671,926,745,1.0,1.2706,0,87,0,0,-0.0,,1.964
2026-07-21,GBP,2026-08-07,17,0,1.265,1.338,below,1370,0,1370,1.0,-5.4559,1,0,0,0,,,-4.8085
2026-07-21,JPY,2026-08-07,17,0,0.0063,0.006155,above,5307,2697,2610,1.0,2.3558,0,421,0,0,0.095,,2.832
2026-07-21,JPY,2026-08-07,17,0,0.00625,0.006155,above,4088,2059,2029,1.0,1.5435,0,-1819,0,0,-0.008,,2.0158
2026-07-21,JPY,2026-08-07,17,0,0.0064,0.006155,above,3497,3444,53,1.0,3.9805,0,1,0,0,0.025,,4.4642
2026-07-21,AUD,2026-08-07,17,0,0.7,0.69985,above,2473,2135,338,1.0,0.0214,0,0,-1,1,-0.089,PIN,0.4376
2026-07-21,AUD,2026-08-07,17,0,0.695,0.69985,below,1334,747,587,1.0,-0.693,0,0,-1,0,-0.019,,-0.2798
2026-07-21,AUD,2026-08-07,17,0,0.72,0.69985,above,1057,945,112,1.0,2.8792,1,0,0,0,,,3.3073
2026-07-21,CAD,2026-08-07,17,0,0.725,0.71055,above,1203,1079,124,1.0,2.0336,0,-8,0,0,,,2.0408
2026-07-21,CAD,2026-08-07,17,0,0.703,0.71055,below,1118,908,210,1.0,-1.0626,0,0,1,0,-0.096,,-1.0556
2026-07-21,CAD,2026-08-07,17,0,0.705,0.71055,below,1020,114,906,1.0,-0.7811,0,0,12,0,-0.083,,-0.7741
2026-07-21,CHF,2026-08-07,17,0,1.255,1.23755,above,487,294,193,1.0,1.41,0,0,0,0,0.006,,2.2487
2026-07-21,CHF,2026-08-07,17,0,1.375,1.23755,above,284,284,0,1.0,11.1066,1,0,0,0,,,12.0254
2026-07-21,CHF,2026-08-07,17,0,1.34,1.23755,above,284,284,0,1.0,8.2785,1,0,0,0,,,9.1739
2026-07-22,EUR,2026-08-07,16,0,1.14,1.14365,below,12302,290,12012,1.0,-0.3192,0,0,504,1,-0.071,AWAY,-0.6406
2026-07-22,EUR,2026-08-07,16,0,1.145,1.14365,above,9248,1071,8177,1.0,0.118,0,22,33,1,0.028,THROUGH,-0.2048
2026-07-22,EUR,2026-08-07,16,0,1.16,1.14365,above,7781,6868,913,1.0,1.4296,0,-2,-1,0,0.009,,1.1025
2026-07-22,GBP,2026-08-07,16,0,1.345,1.3374,above,1807,802,1005,1.0,0.5683,0,0,0,0,0.022,,0.6435
2026-07-22,GBP,2026-08-07,16,0,1.355,1.3374,above,1666,921,745,1.0,1.316,0,-5,0,0,-0.01,,1.3918
2026-07-22,GBP,2026-08-07,16,0,1.265,1.3374,below,1370,0,1370,1.0,-5.4135,1,0,0,0,,,-5.3427
2026-07-22,JPY,2026-08-07,16,0,0.0063,0.006157,above,5563,2955,2608,1.0,2.3226,0,258,-2,0,0.273,,2.514
2026-07-22,JPY,2026-08-07,16,0,0.00625,0.006157,above,4531,2502,2029,1.0,1.5105,0,443,0,0,0.125,,1.7004
2026-07-22,JPY,2026-08-07,16,0,0.0064,0.006157,above,3502,3456,46,1.0,3.9467,0,12,-7,0,0.045,,4.1412
2026-07-22,AUD,2026-08-07,16,0,0.7,0.6988,above,2472,2134,338,1.0,0.1717,0,-1,0,1,0.052,PIN,0.3225
2026-07-22,AUD,2026-08-07,16,0,0.695,0.6988,below,1343,747,596,1.0,-0.5438,0,0,9,0,0.089,,-0.3941
2026-07-22,AUD,2026-08-07,16,0,0.72,0.6988,above,1057,945,112,1.0,3.0338,1,0,0,0,,,3.1888
2026-07-22,CAD,2026-08-07,16,0,0.725,0.71165,above,1203,1079,124,1.0,1.8759,0,0,0,0,,,1.5833
2026-07-22,CAD,2026-08-07,16,0,0.703,0.71165,below,1118,908,210,1.0,-1.2155,0,0,0,0,-0.063,,-1.4992
2026-07-22,CAD,2026-08-07,16,0,0.705,0.71165,below,1020,114,906,1.0,-0.9344,0,0,0,0,-0.093,,-1.219
2026-07-22,CHF,2026-08-07,16,0,1.255,1.2348,above,487,294,193,1.0,1.6359,0,0,0,0,-0.051,,1.7595
2026-07-22,CHF,2026-08-07,16,0,1.375,1.2348,above,284,284,0,1.0,11.3541,1,0,0,0,,,11.4895
2026-07-22,CHF,2026-08-07,16,0,1.34,1.2348,above,284,284,0,1.0,8.5196,1,0,0,0,,,8.6516
2026-07-23,EUR,2026-08-07,15,0,1.14,1.1401,below,12328,289,12039,1.0,-0.0088,0,-1,27,1,-0.005,AWAY,-1.3414
2026-07-23,EUR,2026-08-07,15,0,1.145,1.1401,above,9245,1071,8174,1.0,0.4298,0,0,-3,1,0.051,THROUGH,-0.9087
2026-07-23,EUR,2026-08-07,15,0,1.16,1.1401,above,7783,6866,917,1.0,1.7455,0,-2,4,0,-0.016,,0.3894
2026-07-23,GBP,2026-08-07,15,0,1.345,1.3316,above,1805,801,1004,1.0,1.0063,0,-1,-1,0,-0.063,,-0.1855
2026-07-23,GBP,2026-08-07,15,0,1.355,1.3316,above,1647,902,745,1.0,1.7573,0,-19,0,0,0.072,,0.5566
2026-07-23,GBP,2026-08-07,15,0,1.265,1.3316,below,1370,0,1370,1.0,-5.0015,1,0,0,0,,,-6.1224
2026-07-23,JPY,2026-08-07,15,0,0.0063,0.0061305,above,5454,2853,2601,1.0,2.7649,0,-102,-7,0,0.186,,-0.2296
2026-07-23,JPY,2026-08-07,15,0,0.00625,0.0061305,above,4460,2452,2008,1.0,1.9493,0,-50,-21,0,-0.053,,-1.0215
2026-07-23,JPY,2026-08-07,15,0,0.0064,0.0061305,above,3494,3448,46,1.0,4.3961,0,-8,0,0,0.068,,1.354
2026-07-23,AUD,2026-08-07,15,0,0.7,0.696,above,2472,2135,337,1.0,0.5747,0,1,-1,0,-0.069,,-0.3417
2026-07-23,AUD,2026-08-07,15,0,0.695,0.696,below,1343,747,596,1.0,-0.1437,0,0,0,1,0.021,AWAY,-1.0535
2026-07-23,AUD,2026-08-07,15,0,0.72,0.696,above,1057,945,112,1.0,3.4483,1,0,0,0,,,2.5057
2026-07-23,CAD,2026-08-07,15,0,0.725,0.7121,above,1202,1079,123,1.0,1.8115,0,0,-1,0,,,1.257
2026-07-23,CAD,2026-08-07,15,0,0.703,0.7121,below,1118,908,210,1.0,-1.2779,0,0,0,0,-0.068,,-1.8156
2026-07-23,CAD,2026-08-07,15,0,0.705,0.7121,below,1020,114,906,1.0,-0.9971,0,0,0,0,-0.187,,-1.5363
2026-07-23,CHF,2026-08-07,15,0,1.255,1.2309,above,487,294,193,1.0,1.9579,0,0,0,0,-0.012,,0.4281
2026-07-23,CHF,2026-08-07,15,0,1.375,1.2309,above,284,284,0,1.0,11.7069,1,0,0,0,,,10.0308
2026-07-23,CHF,2026-08-07,15,0,1.34,1.2309,above,284,284,0,1.0,8.8634,1,0,0,0,,,7.23
2026-07-24,EUR,2026-08-07,14,0,1.14,1.1394,above,12328,308,12020,1.0,0.0527,0,19,-19,1,-0.002,THROUGH,-1.2987
2026-07-24,EUR,2026-08-07,14,0,1.145,1.1394,above,9748,1575,8173,1.0,0.4915,0,504,-1,1,-0.071,THROUGH,-0.8658
2026-07-24,EUR,2026-08-07,14,0,1.16,1.1394,above,7784,6867,917,1.0,1.808,0,1,0,0,0.067,,0.4329
2026-07-24,GBP,2026-08-07,14,0,1.345,1.3325,above,1807,803,1004,1.0,0.9381,0,2,0,0,0.013,,-0.2374
2026-07-24,GBP,2026-08-07,14,0,1.355,1.3325,above,1637,892,745,1.0,1.6886,0,-10,0,0,-0.082,,0.5044
2026-07-24,GBP,2026-08-07,14,0,1.265,1.3325,below,1370,0,1370,1.0,-5.0657,1,0,0,0,,,-6.1712
2026-07-24,JPY,2026-08-07,14,0,0.0063,0.006128,above,5581,2980,2601,1.0,2.8068,0,127,0,0,-0.104,,-0.2296
2026-07-24,JPY,2026-08-07,14,0,0.00625,0.006128,above,4460,2452,2008,1.0,1.9909,0,0,0,0,0.12,,-1.0215
2026-07-24,JPY,2026-08-07,14,0,0.0064,0.006128,above,3479,3433,46,1.0,4.4386,0,-15,0,0,,,1.354
2026-07-24,AUD,2026-08-07,14,0,0.7,0.69765,above,2472,2135,337,1.0,0.3368,0,0,0,1,-0.099,THROUGH,-0.4551
2026-07-24,AUD,2026-08-07,14,0,0.695,0.69765,below,1343,747,596,1.0,-0.3798,0,0,0,1,0.013,AWAY,-1.1661
2026-07-24,AUD,2026-08-07,14,0,0.72,0.69765,above,1057,945,112,1.0,3.2036,1,0,0,0,,,2.3891
2026-07-24,CAD,2026-08-07,14,0,0.725,0.711,above,1202,1079,123,1.0,1.9691,0,0,0,0,,,1.4483
2026-07-24,CAD,2026-08-07,14,0,0.703,0.711,below,1118,908,210,1.0,-1.1252,0,0,0,0,0.112,,-1.6302
2026-07-24,CAD,2026-08-07,14,0,0.705,0.711,below,1020,114,906,1.0,-0.8439,0,0,0,0,0.179,,-1.3503
2026-07-24,CHF,2026-08-07,14,0,1.255,1.22895,above,487,294,193,1.0,2.1197,0,0,0,0,0.001,,0.9654
2026-07-24,CHF,2026-08-07,14,0,1.375,1.22895,above,284,284,0,1.0,11.8841,1,0,0,0,,,10.6195
2026-07-24,CHF,2026-08-07,14,0,1.34,1.22895,above,284,284,0,1.0,9.0362,1,0,0,0,,,7.8037
2026-07-27,EUR,2026-08-07,11,0,1.14,1.13915,above,12346,309,12037,1.0,0.0746,0,1,17,1,0.097,THROUGH,-1.1532
2026-07-27,EUR,2026-08-07,11,0,1.145,1.13915,above,9803,1630,8173,1.0,0.5135,0,55,0,0,0.067,,-0.7197
2026-07-27,EUR,2026-08-07,11,0,1.16,1.13915,above,7796,6881,915,1.0,1.8303,0,14,-2,0,,,0.5809
2026-07-27,GBP,2026-08-07,11,0,1.345,1.3288,above,1807,803,1004,1.0,1.2191,0,0,0,0,-0.004,,0.1489
2026-07-27,GBP,2026-08-07,11,0,1.355,1.3288,above,1636,891,745,1.0,1.9717,0,-1,0,0,,,0.8935
2026-07-27,GBP,2026-08-07,11,0,1.265,1.3288,below,1370,0,1370,1.0,-4.8013,1,0,0,0,,,-5.8079
2026-07-27,JPY,2026-08-07,11,0,0.0063,0.0061295,above,5942,3341,2601,1.0,2.7816,0,361,0,0,-0.249,,-1.5933
2026-07-27,JPY,2026-08-07,11,0,0.00625,0.0061295,above,4191,2184,2007,1.0,1.9659,0,-268,-1,0,-0.142,,-2.3743
2026-07-27,JPY,2026-08-07,11,0,0.00635,0.0061295,above,3886,3847,39,1.0,3.5974,0,504,0,0,0.051,,-0.8122
2026-07-27,AUD,2026-08-07,11,0,0.7,0.69825,above,2449,2111,338,1.0,0.2506,0,-24,1,1,0.019,PIN,0.0929
2026-07-27,AUD,2026-08-07,11,0,0.695,0.69825,below,1361,747,614,1.0,-0.4654,0,0,18,1,0.015,AWAY,-0.622
2026-07-27,AUD,2026-08-07,11,0,0.72,0.69825,above,1057,945,112,1.0,3.1149,1,0,0,0,,,2.9527
2026-07-27,CAD,2026-08-07,11,0,0.725,0.70955,above,1202,1079,123,1.0,2.1774,0,0,0,0,,,1.6403
2026-07-27,CAD,2026-08-07,11,0,0.703,0.70955,below,1119,908,211,1.0,-0.9231,0,0,1,0,-0.112,,-1.444
2026-07-27,CAD,2026-08-07,11,0,0.705,0.70955,below,1020,114,906,1.0,-0.6413,0,0,0,0,-0.097,,-1.1636
2026-07-27,CHF,2026-08-07,11,0,1.255,1.22755,above,487,294,193,1.0,2.2362,1,0,0,0,,,1.2097
2026-07-27,CHF,2026-08-07,11,0,1.375,1.22755,above,284,284,0,1.0,12.0117,1,0,0,0,,,10.8871
2026-07-27,CHF,2026-08-07,11,0,1.34,1.22755,above,284,284,0,1.0,9.1605,1,0,0,0,,,8.0645
2026-07-28,EUR,2026-08-07,10,0,1.14,1.14105,below,12302,299,12003,1.0,-0.092,0,-10,-34,1,0.022,AWAY,-1.3072
2026-07-28,EUR,2026-08-07,10,0,1.145,1.14105,above,9911,1739,8172,1.0,0.3462,0,109,-1,1,0.067,THROUGH,-0.8744
2026-07-28,EUR,2026-08-07,10,0,1.16,1.14105,above,7818,6901,917,1.0,1.6608,0,20,2,0,-0.019,,0.4242
2026-07-28,GBP,2026-08-07,10,0,1.345,1.3289,above,1806,802,1004,1.0,1.2115,0,-1,0,0,-0.01,,0.0
2026-07-28,GBP,2026-08-07,10,0,1.355,1.3289,above,1634,889,745,1.0,1.964,0,-2,0,0,,,0.7435
2026-07-28,GBP,2026-08-07,10,0,1.265,1.3289,below,1370,0,1370,1.0,-4.8085,1,0,0,0,,,-5.948
2026-07-28,JPY,2026-08-07,10,0,0.0063,0.0061265,above,5930,3351,2579,1.0,2.832,0,10,-22,0,0.094,,-0.9979
2026-07-28,JPY,2026-08-07,10,0,0.00625,0.0061265,above,4201,2194,2007,1.0,2.0158,0,10,0,0,-0.15,,-1.7836
2026-07-28,JPY,2026-08-07,10,0,0.00635,0.0061265,above,3885,3846,39,1.0,3.6481,0,-1,0,0,0.054,,-0.2121
2026-07-28,AUD,2026-08-07,10,0,0.7,0.69695,above,2443,2106,337,1.0,0.4376,0,-5,-1,1,-0.048,THROUGH,-0.5682
2026-07-28,AUD,2026-08-07,10,0,0.695,0.69695,below,1363,747,616,1.0,-0.2798,0,0,2,1,-0.134,AWAY,-1.2784
2026-07-28,AUD,2026-08-07,10,0,0.72,0.69695,above,1057,945,112,1.0,3.3073,1,0,0,0,,,2.2727
2026-07-28,CAD,2026-08-07,10,0,0.725,0.7105,above,1202,1079,123,1.0,2.0408,0,0,0,0,,,1.7972
2026-07-28,CAD,2026-08-07,10,0,0.703,0.7105,below,1119,908,211,1.0,-1.0556,0,0,0,0,-0.043,,-1.2918
2026-07-28,CAD,2026-08-07,10,0,0.705,0.7105,below,1020,114,906,1.0,-0.7741,0,0,0,0,-0.109,,-1.011
2026-07-28,CHF,2026-08-07,10,0,1.255,1.2274,above,487,294,193,1.0,2.2487,1,0,0,0,,,1.12
2026-07-28,CHF,2026-08-07,10,0,1.375,1.2274,above,284,284,0,1.0,12.0254,1,0,0,0,,,10.7888
2026-07-28,CHF,2026-08-07,10,0,1.34,1.2274,above,284,284,0,1.0,9.1739,1,0,0,0,,,7.9687
2026-07-29,EUR,2026-09-04,37,0,1.18,1.14735,above,19801,19688,113,1.0,2.8457,0,,,0,0.098,,1.9659
2026-07-29,EUR,2026-09-04,37,0,1.16,1.14735,above,9249,7961,1288,1.0,1.1025,0,,,0,-0.024,,0.2376
2026-07-29,EUR,2026-09-04,37,0,1.15,1.14735,above,8515,4552,3963,1.0,0.231,0,,,1,0.034,THROUGH,-0.6265
2026-07-29,GBP,2026-09-04,37,0,1.36,1.3364,above,1986,1942,44,1.0,1.7659,0,,,0,-0.022,,0.9726
2026-07-29,GBP,2026-09-04,37,0,1.315,1.3364,below,1442,1,1441,1.0,-1.6013,0,,,0,0.004,,-2.3684
2026-07-29,GBP,2026-09-04,37,0,1.34,1.3364,above,1304,276,1028,1.0,0.2694,0,,,1,0.006,THROUGH,-0.5123
2026-07-29,JPY,2026-09-04,37,0,0.0063,0.0061455,above,6646,2984,3662,1.0,2.514,0,,,0,-0.014,,-0.9823
2026-07-29,JPY,2026-09-04,37,0,0.00625,0.0061455,above,5972,1580,4392,1.0,1.7004,0,,,0,-0.068,,-1.7682
2026-07-29,JPY,2026-09-04,37,0,0.00635,0.0061455,above,5929,4893,1036,1.0,3.3276,0,,,0,0.216,,-0.1965
2026-07-29,AUD,2026-09-04,37,0,0.7,0.69775,above,2413,1346,1067,1.0,0.3225,0,,,1,-0.002,THROUGH,-0.7937
2026-07-29,AUD,2026-09-04,37,0,0.705,0.69775,above,1795,818,977,1.0,1.0391,0,,,0,-0.07,,-0.085
2026-07-29,AUD,2026-09-04,37,0,0.72,0.69775,above,1123,1101,22,1.0,3.1888,0,,,0,,,2.0408
2026-07-29,CAD,2026-09-04,37,0,0.72,0.7137,above,3925,2617,1308,1.0,0.8827,0,,,0,-0.053,,0.6782
2026-07-29,CAD,2026-09-04,37,0,0.73,0.7137,above,3400,2990,410,1.0,2.2839,0,,,0,,,2.0765
2026-07-29,CAD,2026-09-04,37,0,0.735,0.7137,above,2885,2800,85,1.0,2.9844,0,,,0,,,2.7756
2026-07-29,CHF,2026-09-04,37,0,1.255,1.2333,above,4000,3808,192,1.0,1.7595,0,,,0,-0.02,,0.8356
2026-07-29,CHF,2026-09-04,37,0,1.25,1.2333,above,2645,2437,208,1.0,1.3541,0,,,0,0.038,,0.4339
2026-07-29,CHF,2026-09-04,37,0,1.24,1.2333,above,1793,1478,315,1.0,0.5433,0,,,0,-0.006,,-0.3696
2026-07-30,EUR,2026-09-04,36,0,1.18,1.1555,above,19809,19696,113,1.0,2.1203,0,8,0,0,0.006,,2.2442
2026-07-30,EUR,2026-09-04,36,0,1.16,1.1555,above,9205,7916,1289,1.0,0.3894,0,-45,1,1,-0.07,AWAY,0.5112
2026-07-30,EUR,2026-09-04,36,0,1.15,1.1555,below,8422,4551,3871,1.0,-0.476,0,-1,-92,1,-0.01,PIN,-0.3553
2026-07-30,GBP,2026-09-04,36,0,1.36,1.3475,above,1981,1937,44,1.0,0.9276,0,-5,0,0,-0.077,,1.0626
2026-07-30,GBP,2026-09-04,36,0,1.315,1.3475,below,1449,1,1448,1.0,-2.4119,0,0,7,0,0.011,,-2.2813
2026-07-30,GBP,2026-09-04,36,0,1.34,1.3475,below,1317,288,1029,1.0,-0.5566,0,12,1,0,0.015,,-0.4236
2026-07-30,JPY,2026-09-04,36,0,0.0063,0.0063145,below,9482,4446,5036,1.0,-0.2296,0,1462,1374,1,-0.104,AWAY,-0.5446
2026-07-30,JPY,2026-09-04,36,0,0.00625,0.0063145,below,6442,1633,4809,1.0,-1.0215,0,53,417,0,-0.2,,-1.334
2026-07-30,JPY,2026-09-04,36,0,0.0064,0.0063145,above,5881,5859,22,1.0,1.354,0,525,0,0,-0.042,,1.034
2026-07-30,AUD,2026-09-04,36,0,0.7,0.7024,below,2411,1346,1065,1.0,-0.3417,0,0,-2,1,0.051,PIN,-0.4126
2026-07-30,AUD,2026-09-04,36,0,0.705,0.7024,above,1805,827,978,1.0,0.3702,0,9,1,1,-0.103,PIN,0.2988
2026-07-30,AUD,2026-09-04,36,0,0.72,0.7024,above,1122,1102,20,1.0,2.5057,0,1,-2,0,-0.044,,2.4328
2026-07-30,CAD,2026-09-04,36,0,0.72,0.716,above,3928,2632,1296,1.0,0.5587,0,15,-12,0,-0.143,,0.7275
2026-07-30,CAD,2026-09-04,36,0,0.73,0.716,above,3401,2991,410,1.0,1.9553,0,1,0,0,,,2.1265
2026-07-30,CAD,2026-09-04,36,0,0.735,0.716,above,2887,2801,86,1.0,2.6536,0,1,1,0,,,2.826
2026-07-30,CHF,2026-09-04,36,0,1.255,1.24965,above,4000,3808,192,1.0,0.4281,0,0,0,1,0.018,AWAY,1.5249
2026-07-30,CHF,2026-09-04,36,0,1.25,1.24965,above,2633,2430,203,1.0,0.028,0,-7,-5,1,-0.021,AWAY,1.1204
2026-07-30,CHF,2026-09-04,36,0,1.24,1.24965,below,1793,1478,315,1.0,-0.7722,0,0,0,0,0.013,,0.3115
2026-07-31,EUR,2026-09-04,35,0,1.18,1.155,above,20209,20096,113,1.0,2.1645,0,400,0,0,0.079,,1.891
2026-07-31,EUR,2026-09-04,35,0,1.16,1.155,above,10331,9011,1320,1.0,0.4329,0,1095,31,1,-0.068,PIN,0.1641
2026-07-31,EUR,2026-09-04,35,0,1.15,1.155,below,8395,4548,3847,1.0,-0.4329,0,-3,-24,1,-0.011,AWAY,-0.6994
2026-07-31,GBP,2026-09-04,35,0,1.36,1.3482,above,1984,1938,46,1.0,0.8752,0,1,2,0,-0.003,,0.7482
2026-07-31,GBP,2026-09-04,35,0,1.315,1.3482,below,1464,1,1463,1.0,-2.4625,0,0,15,0,0.015,,-2.5854
2026-07-31,GBP,2026-09-04,35,0,1.335,1.3482,below,1393,7,1386,1.0,-0.9791,0,0,396,0,0.034,,-1.1038
2026-07-31,JPY,2026-09-04,35,0,0.0063,0.0063145,below,10318,4547,5771,1.0,-0.2296,0,101,735,1,-0.063,AWAY,-1.0212
2026-07-31,JPY,2026-09-04,35,0,0.00625,0.0063145,below,6553,1631,4922,1.0,-1.0215,0,-2,113,0,-0.186,,-1.8068
2026-07-31,JPY,2026-09-04,35,0,0.0062,0.0063145,below,5937,814,5123,1.0,-1.8133,0,-3,507,0,0.007,,-2.5923
2026-07-31,AUD,2026-09-04,35,0,0.7,0.7032,below,2109,1341,768,1.0,-0.4551,0,-5,-297,1,-0.015,AWAY,-0.899
2026-07-31,AUD,2026-09-04,35,0,0.705,0.7032,above,1806,827,979,1.0,0.256,0,0,1,1,-0.092,THROUGH,-0.1911
2026-07-31,AUD,2026-09-04,35,0,0.72,0.7032,above,1123,1103,20,1.0,2.3891,0,1,0,0,-0.061,,1.9325
2026-07-31,CAD,2026-09-04,35,0,0.72,0.71465,above,3926,2634,1292,1.0,0.7486,0,2,-4,0,-0.079,,0.1879
2026-07-31,CAD,2026-09-04,35,0,0.73,0.71465,above,3401,2991,410,1.0,2.1479,0,0,0,0,,,1.5794
2026-07-31,CAD,2026-09-04,35,0,0.735,0.71465,above,2877,2791,86,1.0,2.8475,0,-10,0,0,,,2.2751
2026-07-31,CHF,2026-09-04,35,0,1.255,1.243,above,4000,3808,192,1.0,0.9654,0,0,0,0,0.004,,0.9654
2026-07-31,CHF,2026-09-04,35,0,1.25,1.243,above,2637,2434,203,1.0,0.5632,0,4,0,0,-0.019,,0.5632
2026-07-31,CHF,2026-09-04,35,0,1.24,1.243,below,1793,1478,315,1.0,-0.2414,0,0,0,1,-0.043,PIN,-0.2414
2026-08-03,EUR,2026-09-04,32,0,1.18,1.1533,above,20221,20094,127,1.0,2.3151,0,-2,14,0,0.001,,2.0894
2026-08-03,EUR,2026-09-04,32,0,1.16,1.1533,above,9951,8621,1330,1.0,0.5809,0,-390,10,0,-0.027,,0.359
2026-08-03,EUR,2026-09-04,32,0,1.15,1.1533,below,8394,4546,3848,1.0,-0.2861,0,-2,1,1,0.015,AWAY,-0.5061
2026-08-03,GBP,2026-09-04,32,0,1.36,1.343,above,1980,1934,46,1.0,1.2658,0,-4,0,0,0.021,,0.6736
2026-08-03,GBP,2026-09-04,32,0,1.315,1.343,below,1460,1,1459,1.0,-2.0849,0,0,-4,0,-0.087,,-2.6575
2026-08-03,GBP,2026-09-04,32,0,1.335,1.343,below,1393,7,1386,1.0,-0.5957,0,0,0,0,0.023,,-1.177
2026-08-03,JPY,2026-09-04,32,0,0.0063,0.006402,below,7479,2674,4805,1.0,-1.5933,0,-1873,-966,0,-0.122,,0.0397
2026-08-03,JPY,2026-09-04,32,0,0.00625,0.006402,below,5851,1585,4266,1.0,-2.3743,0,-46,-656,0,-0.19,,-0.7543
2026-08-03,JPY,2026-09-04,32,0,0.0064,0.006402,below,5641,5336,305,1.0,-0.0312,0,832,268,1,-0.062,THROUGH,1.6276
2026-08-03,AUD,2026-09-04,32,0,0.705,0.69935,above,3804,2825,979,1.0,0.8079,0,1998,0,0,-0.059,,-0.0354
2026-08-03,AUD,2026-09-04,32,0,0.7,0.69935,above,2113,1341,772,1.0,0.0929,0,0,4,1,-0.068,THROUGH,-0.7444
2026-08-03,AUD,2026-09-04,32,0,0.72,0.69935,above,1123,1103,20,1.0,2.9527,0,0,0,0,,,2.0915
2026-08-03,CAD,2026-09-04,32,0,0.72,0.7133,above,3926,2634,1292,1.0,0.9393,0,0,0,0,-0.106,,0.2297
2026-08-03,CAD,2026-09-04,32,0,0.73,0.7133,above,3401,2991,410,1.0,2.3412,0,0,0,0,,,1.6218
2026-08-03,CAD,2026-09-04,32,0,0.735,0.7133,above,2877,2791,86,1.0,3.0422,0,0,0,0,,,2.3178
2026-08-03,CHF,2026-09-04,32,0,1.255,1.24,above,4000,3808,192,1.0,1.2097,0,0,0,0,0.043,,1.2955
2026-08-03,CHF,2026-09-04,32,0,1.25,1.24,above,2637,2434,203,1.0,0.8065,0,0,0,0,-0.056,,0.8919
2026-08-03,CHF,2026-09-04,32,0,1.24,1.24,above,2071,1478,593,1.0,0.0,0,0,278,1,-0.03,THROUGH,0.0847
2026-08-04,EUR,2026-09-04,31,0,1.18,1.1551,above,20221,20094,127,1.0,2.1557,0,0,0,0,-0.137,,2.1115
2026-08-04,EUR,2026-09-04,31,0,1.16,1.1551,above,9951,8615,1336,1.0,0.4242,0,-6,6,1,0.032,PIN,0.3808
2026-08-04,EUR,2026-09-04,31,0,1.165,1.1551,above,8328,6317,2011,1.0,0.8571,0,526,0,0,-0.04,,0.8134
2026-08-04,GBP,2026-09-04,31,0,1.36,1.345,above,1980,1936,44,1.0,1.1152,0,2,-2,0,-0.009,,0.7184
2026-08-04,GBP,2026-09-04,31,0,1.315,1.345,below,1453,1,1452,1.0,-2.2305,0,0,-7,0,-0.059,,-2.6142
2026-08-04,GBP,2026-09-04,31,0,1.335,1.345,below,1393,7,1386,1.0,-0.7435,0,0,0,0,0.023,,-1.1331
2026-08-04,JPY,2026-09-04,31,0,0.0063,0.0063635,below,9286,2641,6645,1.0,-0.9979,0,-33,1840,0,-0.095,,0.0715
2026-08-04,JPY,2026-09-04,31,0,0.0062,0.0063635,below,5477,789,4688,1.0,-2.5693,0,0,27,0,-0.109,,-1.517
2026-08-04,JPY,2026-09-04,31,0,0.0064,0.0063635,above,5428,5082,346,1.0,0.5736,0,-254,41,0,0.023,,1.6599
2026-08-04,AUD,2026-09-04,31,0,0.705,0.704,above,3798,2811,987,1.0,0.142,0,-14,8,1,-0.007,THROUGH,-0.0638
2026-08-04,AUD,2026-09-04,31,0,0.7,0.704,below,2095,1321,774,1.0,-0.5682,0,-20,2,0,-0.054,,-0.7726
2026-08-04,AUD,2026-09-04,31,0,0.72,0.704,above,1124,1104,20,1.0,2.2727,0,1,0,0,-0.092,,2.0625
2026-08-04,CAD,2026-09-04,31,0,0.72,0.7122,above,3925,2635,1290,1.0,1.0952,0,1,-2,0,0.019,,0.0695
2026-08-04,CAD,2026-09-04,31,0,0.73,0.7122,above,3401,2991,410,1.0,2.4993,0,0,0,0,,,1.4593
2026-08-04,CAD,2026-09-04,31,0,0.735,0.7122,above,2877,2791,86,1.0,3.2013,0,0,0,0,,,2.1543
