time,open,high,low,close,USD°,EUR,GBP,JPY,AUD,NZD,CAD,CHF,XAU,XAG,POS_ACTIVE,ZLF_EUR,ZLF_GBP,ZLF_JPY,ZLF_AUD,ZLF_NZD,ZLF_CAD,ZLF_CHF,ZLF_USD
1719176400,1.06798,1.07464,1.06798,1.0732,16.20665689168565,14.00562889590659,12.462842222865298,9.324070446811955,7.997329317367986,6.384924048407119,3.1043225627451068,1.2742842640963858,18.594073345774394,20.40896476063019,0.6888563056188379,0.018762986355298758,1.5428074095509918,-2.2530985106268133,-0.008902275440047706,1.2830801613570624,-2.9855914575163105,-2.419052453012047,0.6888563056188379
1719262800,1.0732,1.07442,1.06904,1.07138,16.205572207651596,14.00550302067951,12.461833879256904,9.327142701479177,7.99818273947546,6.384567421861927,3.1088505996162143,1.2749141840696339,18.591780170239055,20.407358509225695,0.6852406921719874,0.01834340226503476,1.539446264189678,-2.242857661736078,-0.006057535081798209,1.281891406206424,-2.970498001279285,-2.4169527197678873,0.6852406921719874
1719349200,1.07138,1.07179,1.0666,1.0680399999999999,16.17218098228568,13.967961389657951,12.454893805703112,9.1,8.136065220512862,6.528778890479522,3.2489616263262504,1.3580721913205296,18.573948445680962,20.43085758850576,0.5739366076189396,-0.10679536780682816,1.5163126856770386,-3,0.4535507350428737,1.7625963015984056,-2.5034612455791656,-2.139759362264901,0.5739366076189396
1719435600,1.0680399999999999,1.07264,1.06763,1.07035,16.171935443314965,13.967881447104203,12.453927055185467,9.1,8.137179755808633,6.527663902721994,3.251621207953939,1.358178528021019,18.57182492288346,20.429085066450053,0.5731181443832115,-0.10706184298598824,1.5130901839515563,-3,0.45726585269544484,1.7588796757399798,-2.49459597348687,-2.1394049065966034,0.5731181443832115
1719522000,1.07035,1.07247,1.06852,1.07108,16.171681669675753,13.967861276798788,12.452844821153805,9.1,8.138236765033044,6.52667813720725,3.253986710205906,1.3586206018709306,18.569711735674836,20.427223937198505,0.572272232252513,-0.10712907733737691,1.5094827371793482,-3,0.46078921677681334,1.7555937906908348,-2.486710965980313,-2.1379313270968976,0.572272232252513
1719781200,1.07432,1.07764,1.07194,1.07402,16.171433931141035,13.967841105994012,12.451767481641642,9.1,8.139301762702253,6.525696378183503,3.2563209601803265,1.359034793311008,18.567615230546583,20.425376337188577,0.5714464371367882,-0.10719631335329147,1.5058916054721398,-3,0.4643392090075097,1.7523212606116765,-2.4789301327322457,-2.1365506889633066,0.5714464371367882
1719867600,1.07402,1.07472,1.0709899999999999,1.0745,16.171192215032526,13.967820934689593,12.450694995046923,9.1,8.140374877928904,6.52471859646385,3.258624341097264,1.3594207495457726,18.565535168878004,20.423542068056808,0.5706407167750916,-0.10726355103469096,1.5023166501564136,-3,0.46791625976301415,1.7490619882128324,-2.471252196342453,-2.135264168180758,0.5706407167750916
1719954000,1.0745,1.08168,1.0735999999999999,1.07841,16.137002482666393,13.99673993824425,12.688176000959071,9.1,8.2332279889872,6.681438417645395,3.1387461268501,1.2026541486492435,18.51645776620564,20.406579069429583,0.45667494222130467,-0.010866872519168702,2.2939200031969054,-3,0.7774266299573358,2.2714613921513163,-2.870846243833,-2.657819504502522,0.45667494222130467
1720040400,1.07841,1.08138,1.07815,1.08106,16.136769453063994,13.996682847222948,12.685162439479525,9.100720722234652,8.23441457762469,6.679142289489812,3.142410072375186,1.2040808801252356,18.514759909117807,20.404876777916137,0.45589817687997664,-0.011057175923506463,2.2838747982650855,-2.9975975925511626,0.7813819254156327,2.2638076316327087,-2.858633092082713,-2.653063732915881,0.45589817687997664
1720126800,1.08106,1.08426,1.07945,1.08382,16.13571470928723,13.996570313897312,12.682682814550317,9.107049697695851,8.235634656021615,6.677105734973217,3.1459195507020787,1.2050342671489847,18.51320544382879,20.403277616899427,0.4523823642907736,-0.011432287008958642,2.2756093818343905,-2.9765010076804965,0.7854488534053827,2.2570191165773896,-2.8469348309930713,-2.6498857761700516,0.4523823642907736
1720386000,1.08004,1.08451,1.07991,1.08237,16.134683191889724,13.996457766806564,12.68022480894487,9.113264373991358,8.236864347710728,6.675083991851261,3.14937675164588,1.2059456158212798,18.511660536981914,20.40168926749998,0.448943972965743,-0.011807443978119303,2.2674160298162294,-2.9557854200288065,0.7895478257024279,2.250279972837536,-2.8354108278470678,-2.6468479472624007,0.448943972965743
1720472400,1.08237,1.08334,1.08054,1.08135,16.133674353483343,13.996345205899647,12.677788094765576,9.119368262248948,8.238103800609416,6.673076872942663,3.152782635139157,1.206814654011189,18.51012508056113,20.400111596689285,0.44558117827781113,-0.012182647001172681,2.2592936492185856,-2.93543912583684,0.7936793353647194,2.243589576475543,-2.8240578828694765,-2.6439511532960367,0.44558117827781113
1720558800,1.08135,1.08305,1.08103,1.08298,16.152364347926337,14.049762999687783,12.755010845437434,9.105781712253238,8.194071155644295,6.520837525704704,3.1942577880227785,1.1137275377654015,18.550551941697247,20.519868727426168,0.5078811597544598,0.16587666562594486,2.516702818124781,-2.980727625822542,0.6469038521476512,1.7361250856823465,-2.685807373257405,-2.954241540781995,0.5078811597544598
1720645200,1.08298,1.09,1.08249,1.08676,16.151256842386395,14.04958401664057,12.751687242503333,9.112020459612623,8.195285673456896,6.520064652756126,3.1970953067525927,1.1154647515730856,18.548732109125883,20.517445352110535,0.5041894746213214,0.16528005546856608,2.5056241416777754,-2.9599318012912543,0.6509522448563168,1.733548842520419,-2.676348977491358,-2.948450828089715,0.5041894746213214
1720731600,1.08676,1.09113,1.08617,1.09043,16.150073739261103,14.049305863725042,12.747777217783309,9.11815557243998,8.196564578203452,6.51948616852405,3.199859581049478,1.1183348434469667,18.54702169570921,20.515126004014505,0.5002457975370106,0.1643528790834723,2.4925907259443614,-2.939481425200065,0.6552152606781749,1.7316205617468339,-2.667134729835074,-2.938883855176778,0.5002457975370106
1720990800,1.08826,1.09223,1.08806,1.08938,16.1489102130596,14.049027645962104,12.743916814521969,9.12418229507983,8.197854776361849,6.518909099993751,3.2025843240378578,1.1211535526254224,18.545322662614133,20.512830096730326,0.4963673768653422,0.16342548654034547,2.479722715073227,-2.9193923497339025,0.659515921206165,1.7296969999791698,-2.6580522532071416,-2.9294881579152587,0.4963673768653422
1721077200,1.08938,1.09054,1.08715,1.08992,16.147765750559902,14.048749362536574,12.740104942637345,9.13010388889309,8.19915646733534,6.518333440974756,3.205270100199162,1.1239215435044243,18.543634873032573,20.510557254568596,0.4925525018663368,0.16249787512191327,2.4670164754578168,-2.8996537036896988,0.6638548911178027,1.727778136582521,-2.6490996660027935,-2.9202615216519194,0.4925525018663368
1721163600,1.08992,1.0948,1.0895,1.09389,16.04894564211626,14.221710566308397,12.9,9.60627092075933,8.177884056540279,6.512882442021788,3.134155865681226,1.1044766538751785,18.710471393165385,20.48499755341175,0.16315214038752388,0.7390352210279909,3,-1.3124302641355625,0.592946855134263,1.7096081400726266,-2.8861471143959125,-2.9850778204160724,0.16315214038752388
1721250000,1.09389,1.0941,1.08935,1.08964,16.047841759469193,14.22117194361758,12.9,9.607311713100119,8.179174336824094,6.512338128468908,3.1376753828146535,1.1074361788902893,18.707192178747388,20.482954182672717,0.1594725315639796,0.7372398120585997,3,-1.3089609563329367,0.5972477894136433,1.7077937615630272,-2.8744153906178216,-2.975212737032369,0.1594725315639796
1721336400,1.08964,1.09017,1.08756,1.0881,16.0468303361469,14.220559359362795,12.9,9.608322551259112,8.180393120394475,6.512146330312634,3.141512710526327,1.1092535751163433,18.704009577823097,20.48111832303866,0.15610112048967187,0.7351978645426509,3,-1.3055914958029569,0.6013104013149196,1.7071544343754468,-2.8616242982455753,-2.969154749612189,0.15610112048967187
1721595600,1.08866,1.09028,1.0873,1.08907,16.045833483777063,14.21994750939892,12.9,9.609329281476773,8.181622302827172,6.511954691394967,3.1452934088620794,1.1110184196006556,18.700861381140353,20.479300774542576,0.15277827925687262,0.7331583646630707,3,-1.3022357284107575,0.6054076760905712,1.706515637983224,-2.8490219704597357,-2.963271934664481,0.15277827925687262
1721682000,1.08907,1.08967,1.08437,1.08538,16.044850992779054,14.219336385759487,12.9,9.610331938119797,8.182862064282059,6.511763211480088,3.1490186227282937,1.112730828176893,18.697746941596726,20.477501337297003,0.14950330926351546,0.7311212858649538,3,-1.2988935396006738,0.6095402142735284,1.7058773716002935,-2.8366045909056874,-2.957563906077023,0.14950330926351546
1721768400,1.08538,1.08665,1.08256,1.0839699999999999,15.973471227792711,14.177605815247503,12.9,9.829126640961965,8.184350050074377,6.794916051773571,3.1,1.1997028473936076,18.56204687016419,20.25996188185082,-0.08842924069096395,0.5920193841583451,3,-0.5695778634601167,0.6145001669145896,2.6497201725785713,-3,-2.667657175354641,-0.08842924069096395
1721854800,1.0839699999999999,1.087,1.08282,1.08456,15.973604807380564,14.177050010917027,12.9,9.829469580906894,8.185611876374496,6.792188998661233,3.1,1.2004458814763979,18.560269244055977,20.2590046456083,-0.08798397539811827,0.5901667030567566,3,-0.5684347303103571,0.6187062545816571,2.640629995537444,-3,-2.6651803950786737,-0.08798397539811827
1721941200,1.08456,1.08681,1.0842,1.08545,15.97376928094976,14.176497756999135,12.9,9.829846193916305,8.186992137525095,6.788833603892401,3.1,1.201445341018745,18.558501157447704,20.258126095376582,-0.0874357301674674,0.5883258566637835,3,-0.5671793536123163,0.623307125083652,2.629445346308003,-3,-2.661848863270851,-0.0874357301674674
1722200400,1.08556,1.08699,1.08027,1.08206,15.97393269325825,14.175945771518222,12.9,9.830222471766568,8.188385996458093,6.7855142677534,3.1,1.2024026396959613,18.55674514709285,20.257251992850765,-0.08689102247249732,0.5864859050607402,3,-0.5659250941114414,0.6279533215269786,2.618380892511332,-3,-2.658657867680129,-0.08689102247249732
1722286800,1.08206,1.08358,1.07981,1.0815,15.974095137133919,14.17539404809368,12.9,9.83059841627151,8.18979372161575,6.782230326111064,3.1,1.2033175279705657,18.555001064664395,20.256382359676696,-0.08634954288693875,0.5846468269789348,3,-0.5646719457616314,0.6326457387191693,2.6074344203702124,-3,-2.6556082400981142,-0.08634954288693875
1722373200,1.0815,1.08493,1.08017,1.08256,16.06614897175963,13.87027834640416,12.9,9.675607135258657,8.038926386204235,6.576852777676296,3.1,1.3752925521392232,18.48955337244318,20.23346382310735,0.22049657253210939,-0.43240551198613514,3,-1.0813095491378129,0.12975462068078522,1.9228425922543204,-3,-2.0823581595359233,0.22049657253210939
1722459600,1.08256,1.08354,1.07774,1.07911,16.0661255977063,13.869929998294197,12.9,9.676376592462935,8.039997114301618,6.575708703023299,3.1,1.3751084079738622,18.488277309483873,20.23260723483538,0.22041865902099447,-0.43356667235268037,3,-1.0787446917902161,0.1333237143387308,1.9190290100776635,-3,-2.082971973420459,0.22041865902099447
1722546000,1.07911,1.09266,1.07817,1.09085,16.066062087048355,13.869459739931203,12.9,9.677157854941624,8.041058611672181,6.574046095597711,3.1,1.375843088518785,18.487003488381088,20.231655934718805,0.22020695682785435,-0.43513420022932026,3,-1.0761404835279182,0.13686203890727136,1.9134869853257044,-3,-2.0805230382707176,0.22020695682785435
1722805200,1.09224,1.10089,1.08926,1.09524,16.065999412073793,13.86898824429478,12.9,9.677936816153915,8.04212955256587,6.572394181203556,3.1,1.3765553212653177,18.485736297888263,20.23070657839064,0.21999804024598138,-0.43670585235073117,3,-1.0735439461536165,0.14043184188623214,1.9079806040118539,-3,-2.078148929115608,0.21999804024598138
1722891600,1.09524,1.09631,1.09035,1.09296,16.06593758374745,13.868515503531468,12.9,9.678713492441412,8.043210143123325,6.570752837367654,3.1,1.3772449373040074,18.484475674259084,20.22975913624905,0.21979194582482586,-0.43828165489510906,3,-1.0709550251952937,0.14403381041108418,1.9025094578921795,-3,-2.0758502089866417,0.21979194582482586
1722978000,1.09296,1.09366,1.09052,1.09213,16.033317540022445,13.916389612145151,12.687898388950424,10.289204127732352,7.902633258022154,6.0842735467767195,3.1,1.7863782862160957,18.473710469257487,20.23211324422764,0.11105846674147772,-0.2787012928494981,2.2929946298347494,0.9640137591078406,-0.32455580659282046,0.2809118225890655,-3,-0.712072379279681,0.11105846674147772
1723064400,1.09213,1.09452,1.08813,1.09186,16.033724300525755,13.915894666388564,12.684632518983646,10.28886080767138,7.903339411015565,6.084442477386294,3.1,1.7867600148742675,18.47252053382422,20.23116381911029,0.11241433508584962,-0.2803511120381219,2.282108396612155,0.9628693589045995,-0.3222019632814512,0.28147492462097967,-3,-0.7107999504191083,0.11241433508584962
1723150800,1.09186,1.09313,1.0909,1.09145,16.034135325363074,13.915391593234183,12.681464392707252,10.288566858543971,7.903990528778138,6.0846438757979895,3.1,1.786995473396941,18.471049485788996,20.230214381260772,0.11378441787691702,-0.2820280225527205,2.2715479756908388,0.9618895284799022,-0.3200315707395405,0.28214625265996407,-3,-0.710015088676863,0.11378441787691702
1723410000,1.09109,1.09393,1.09099,1.09313,16.034542648028975,13.914887136948591,12.678330652324275,10.28827330398913,7.904643451638683,6.0848454318611225,3.1,1.787221487035388,18.469586884371928,20.22926683375318,0.11514216009657659,-0.28370954350469685,2.2611021744142517,0.9609110132970985,-0.3178551612043915,0.2828181062037425,-3,-0.7092617098820404,0.11514216009657659
1723496400,1.09313,1.09996,1.09137,1.09936,16.03494640779454,13.91438128730344,12.675230643257034,10.287980142876792,7.9052982120020605,6.085047146013958,3.1,1.7874377139849535,18.468132636091745,20.22832114691355,0.116488025981792,-0.285395708988534,2.2507688108567794,0.9599338095893064,-0.3156726266597992,0.2834904867131916,-3,-0.7085409533834883,0.116488025981792
1723582800,1.09936,1.10474,1.09815,1.10122,16.0663674975621,13.793452257771493,12.465069915818871,10.573183048767696,7.7754239811588155,5.965132951270263,3.1,1.8631653622781554,18.62890444439262,20.206766447352773,0.22122499187366954,-0.6884924740950252,1.5502330527295731,1.910610162558986,-0.7485867294706152,-0.11622349576579018,-3,-0.45611545907281525,0.22122499187366954
1723669200,1.10122,1.10155,1.09495,1.09722,16.066673290302173,13.79301510901829,12.463734553282936,10.571405457568545,7.775981156180734,5.965451453717751,3.1,1.8636992381165363,18.626279095916747,20.205862841720965,0.2222443010072408,-0.6899496366056975,1.5457818442764546,1.9046848585618184,-0.7467294793975545,-0.1151618209408279,-3,-0.45433587294487904,0.2222443010072408
1723755600,1.09722,1.10294,1.0968499999999999,1.10265,16.066960983039262,13.792725459235207,12.46241898512722,10.569587851847748,7.776559653292739,5.9656728139233985,3.1,1.8643083552988453,18.623661665603926,20.20496271755427,0.2232032767975436,-0.6909151358826432,1.5413966170907363,1.8986261728258262,-0.7448011556908714,-0.11442395358867112,-3,-0.4523054823371824,0.2232032767975436
1724014800,1.10255,1.10864,1.10227,1.10849,16.067245990253017,13.792435360535618,12.461110383198296,10.56778292429421,7.777136974488165,5.965894213861428,3.1,1.8649182118511534,18.621068742170113,20.204063757576872,0.2241533008433945,-0.6918821315479363,1.5370346106609842,1.8926097476473707,-0.742876751706117,-0.11368595379524127,-3,-0.45027262716282174,0.2241533008433945
1724101200,1.10849,1.11304,1.10717,1.1129499999999999,16.06752834259176,13.792144811405095,12.45980867730959,10.56599051657518,7.777713118916959,5.9661156539291635,3.1,1.8655288237216838,18.618499916621,20.20316593482681,0.22509447530587076,-0.692850628649687,1.5326955910319697,1.8866350552506017,-0.7409562702768036,-0.11294782023612254,-3,-0.4482372542610539,0.22509447530587076
1724187600,1.1129499999999999,1.11741,1.10989,1.11493,16.070918689802536,14.07620009212166,12.42842988202533,10.459456819762352,7.687402390254013,5.952208012862768,3.1,1.7998719743561369,18.706496802580926,20.330543799833563,0.236395632675115,0.2540003070721978,1.4280996067511005,1.5315227325411693,-1.0419920324866245,-0.15930662379077123,-3,-0.6670934188128768,0.236395632675115
1724274000,1.11493,1.11648,1.10981,1.1112,16.071112240696355,14.075719488157556,12.427306028654794,10.458396380633191,7.68801408338317,5.952446119144994,3.1,1.8003322151518184,18.703025668969342,20.329304563493835,0.2370408023211788,0.25239829385852425,1.42435342884931,1.5279879354439718,-1.0399530553894338,-0.1585129361833516,-3,-0.6655592828272718,0.2370408023211788
1724360400,1.1112,1.12009,1.11053,1.1189,16.07125764559085,14.075412746580103,12.426070514974723,10.457313879968149,7.688810380599883,5.952786475439777,3.1,1.8008024833013967,18.699678070663346,20.32834983716717,0.23752548530284162,0.2513758219336755,1.4202350499157461,1.5243795998938292,-1.037298731333722,-0.1573784152007422,-3,-0.6639917223286774,0.23752548530284162
1724619600,1.11867,1.12016,1.11499,1.11609,16.071402167183262,14.075105985404845,12.424840970691195,10.456236279635828,7.689604475587625,5.953127008101923,3.1,1.8012701102957556,18.696368334873494,20.32740350519226,0.23800722394420507,0.2503532846828136,1.4161365689706469,1.5207875987860917,-1.0346517480412494,-0.1562433063269232,-3,-0.662432965680815,0.23800722394420507
1724706000,1.11609,1.11906,1.11498,1.11841,16.071545825599475,14.074799203591866,12.423617337355035,10.45516353811966,7.690396385030547,5.953467718837808,3.1,1.801735037868759,18.69309571372556,20.326465611274987,0.2384860853315838,0.2493306786395535,1.412057791183448,1.5172117937321996,-1.0320120498981769,-0.15510760387397463,-3,-0.6608832071041361,0.2384860853315838
1724792400,1.11841,1.11849,1.11049,1.11195,15.94622255948483,14.392131066544513,12.607666760525293,10.312120849939463,7.8375547434777335,5.9258587749556915,3.318649994413211,1.982459893750286,18.730190098155852,20.392110152898976,-0.1792581350505666,1.3071035551483783,2.02555586841764,1.040402833131541,-0.5414841884075545,-0.24713741681436185,-2.271166685289297,-0.058467020832380194,-0.1792581350505666
1724878800,1.11195,1.11398,1.10555,1.10774,15.946141831265285,14.391062142820951,12.605221873682295,10.311675992418552,7.838092173687235,5.926227057240109,3.321328934265096,1.9833990070287653,18.726508175779365,20.391032314396124,-0.1795272291157155,1.3035404760698388,2.0174062456076496,1.0389199747285045,-0.5396927543758823,-0.24590980919963953,-2.2622368857830133,-0.055336643237449176,-0.1795272291157155
1724965200,1.10774,1.1095,1.10425,1.10453,15.946023999132649,14.390081885993883,12.602783190717801,10.311367916474135,7.838496627286828,5.926467595376523,3.3243105395421293,1.9843242506801584,18.72292442573787,20.39032883444116,-0.1799200028911703,1.3002729533129456,2.00927730239267,1.0378930549137837,-0.5383445757105749,-0.24510801541159014,-2.2522982015262363,-0.05225249773280533,-0.1799200028911703
1725224400,1.10448,1.10774,1.10409,1.10696,15.945905900209455,14.38910597423075,12.600366081290323,10.311060280771091,7.838900773861021,5.9267081130241435,3.3272607984985934,1.9852566768578952,18.719383289531955,20.38964442042173,-0.1803136659684851,1.2970199141025,2.001220270967745,1.0368676025703054,-0.5369974204632614,-0.244306289919522,-2.2424640050046887,-0.04914441047368286,-0.1803136659684851
1725310800,1.10696,1.10728,1.10263,1.10431,15.945787483147297,14.388134376682753,12.597970202634695,10.31075308401785,7.839304615611547,5.926948610654026,3.3301802798801026,1.9861964484879397,18.71588388655728,20.38897941732195,-0.18070838950900697,1.2937812556091777,1.9932340087823188,1.0358436133928335,-0.5356512812948433,-0.24350463115324525,-2.2327324003996583,-0.046011838373534085,-0.18070838950900697
1725397200,1.10431,1.10951,1.10362,1.1082,15.83534975852712,14.460824882760578,12.77621125555268,10.370343910858187,7.900731311705336,6.086829067016362,3.616758169514537,1.9408530929024872,18.66592702159155,20.228681860765075,-0.548834138242937,1.5360829425352587,2.587370851842267,1.2344797028606265,-0.33089562764887964,0.28943022338787333,-1.277472768284877,-0.19715635699170958,-0.548834138242937
