Date,Value,Source
2017-05-26,1.582,RBA F2 daily FCMYGBAG2D
2017-05-29,1.592,RBA F2 daily FCMYGBAG2D
2017-05-30,1.577,RBA F2 daily FCMYGBAG2D
2017-05-31,1.558,RBA F2 daily FCMYGBAG2D
2017-06-01,1.568,RBA F2 daily FCMYGBAG2D
2017-06-02,1.585,RBA F2 daily FCMYGBAG2D
2017-06-05,1.589,RBA F2 daily FCMYGBAG2D
2017-06-06,1.57,RBA F2 daily FCMYGBAG2D
2017-06-07,1.608,RBA F2 daily FCMYGBAG2D
2017-06-08,1.615,RBA F2 daily FCMYGBAG2D
2017-06-09,1.626,RBA F2 daily FCMYGBAG2D
2017-06-13,1.625,RBA F2 daily FCMYGBAG2D
2017-06-14,1.64,RBA F2 daily FCMYGBAG2D
2017-06-15,1.654,RBA F2 daily FCMYGBAG2D
2017-06-16,1.683,RBA F2 daily FCMYGBAG2D
2017-06-19,1.693,RBA F2 daily FCMYGBAG2D
2017-06-20,1.709,RBA F2 daily FCMYGBAG2D
2017-06-21,1.688,RBA F2 daily FCMYGBAG2D
2017-06-22,1.679,RBA F2 daily FCMYGBAG2D
2017-06-23,1.68,RBA F2 daily FCMYGBAG2D
2017-06-26,1.683,RBA F2 daily FCMYGBAG2D
2017-06-27,1.672,RBA F2 daily FCMYGBAG2D
2017-06-28,1.714,RBA F2 daily FCMYGBAG2D
2017-06-29,1.726,RBA F2 daily FCMYGBAG2D
2017-06-30,1.776,RBA F2 daily FCMYGBAG2D
2017-07-03,1.773,RBA F2 daily FCMYGBAG2D
2017-07-04,1.723,RBA F2 daily FCMYGBAG2D
2017-07-05,1.734,RBA F2 daily FCMYGBAG2D
2017-07-06,1.748,RBA F2 daily FCMYGBAG2D
2017-07-07,1.79,RBA F2 daily FCMYGBAG2D
2017-07-10,1.789,RBA F2 daily FCMYGBAG2D
2017-07-11,1.812,RBA F2 daily FCMYGBAG2D
2017-07-12,1.798,RBA F2 daily FCMYGBAG2D
2017-07-13,1.771,RBA F2 daily FCMYGBAG2D
2017-07-14,1.777,RBA F2 daily FCMYGBAG2D
2017-07-17,1.79,RBA F2 daily FCMYGBAG2D
2017-07-18,1.845,RBA F2 daily FCMYGBAG2D
2017-07-19,1.842,RBA F2 daily FCMYGBAG2D
2017-07-20,1.843,RBA F2 daily FCMYGBAG2D
2017-07-21,1.776,RBA F2 daily FCMYGBAG2D
2017-07-24,1.764,RBA F2 daily FCMYGBAG2D
2017-07-25,1.772,RBA F2 daily FCMYGBAG2D
2017-07-26,1.778,RBA F2 daily FCMYGBAG2D
2017-07-27,1.753,RBA F2 daily FCMYGBAG2D
2017-07-28,1.756,RBA F2 daily FCMYGBAG2D
2017-07-31,1.739,RBA F2 daily FCMYGBAG2D
2017-08-01,1.759,RBA F2 daily FCMYGBAG2D
2017-08-02,1.753,RBA F2 daily FCMYGBAG2D
2017-08-03,1.736,RBA F2 daily FCMYGBAG2D
2017-08-04,1.73,RBA F2 daily FCMYGBAG2D
2017-08-08,1.742,RBA F2 daily FCMYGBAG2D
2017-08-09,1.759,RBA F2 daily FCMYGBAG2D
2017-08-10,1.767,RBA F2 daily FCMYGBAG2D
2017-08-11,1.726,RBA F2 daily FCMYGBAG2D
2017-08-14,1.746,RBA F2 daily FCMYGBAG2D
2017-08-15,1.765,RBA F2 daily FCMYGBAG2D
2017-08-16,1.781,RBA F2 daily FCMYGBAG2D
2017-08-17,1.773,RBA F2 daily FCMYGBAG2D
2017-08-18,1.758,RBA F2 daily FCMYGBAG2D
2017-08-21,1.778,RBA F2 daily FCMYGBAG2D
2017-08-22,1.788,RBA F2 daily FCMYGBAG2D
2017-08-23,1.807,RBA F2 daily FCMYGBAG2D
2017-08-24,1.785,RBA F2 daily FCMYGBAG2D
2017-08-25,1.795,RBA F2 daily FCMYGBAG2D
2017-08-28,1.823,RBA F2 daily FCMYGBAG2D
2017-08-29,1.805,RBA F2 daily FCMYGBAG2D
2017-08-30,1.84,RBA F2 daily FCMYGBAG2D
2017-08-31,1.848,RBA F2 daily FCMYGBAG2D
2017-09-01,1.82,RBA F2 daily FCMYGBAG2D
2017-09-04,1.799,RBA F2 daily FCMYGBAG2D
2017-09-05,1.847,RBA F2 daily FCMYGBAG2D
2017-09-06,1.804,RBA F2 daily FCMYGBAG2D
2017-09-07,1.843,RBA F2 daily FCMYGBAG2D
2017-09-08,1.825,RBA F2 daily FCMYGBAG2D
2017-09-11,1.835,RBA F2 daily FCMYGBAG2D
2017-09-12,1.843,RBA F2 daily FCMYGBAG2D
2017-09-13,1.863,RBA F2 daily FCMYGBAG2D
2017-09-14,1.887,RBA F2 daily FCMYGBAG2D
2017-09-15,1.914,RBA F2 daily FCMYGBAG2D
2017-09-18,1.953,RBA F2 daily FCMYGBAG2D
2017-09-19,1.969,RBA F2 daily FCMYGBAG2D
2017-09-20,1.974,RBA F2 daily FCMYGBAG2D
2017-09-21,1.957,RBA F2 daily FCMYGBAG2D
2017-09-22,1.94,RBA F2 daily FCMYGBAG2D
2017-09-25,1.941,RBA F2 daily FCMYGBAG2D
2017-09-26,1.926,RBA F2 daily FCMYGBAG2D
2017-09-27,1.927,RBA F2 daily FCMYGBAG2D
2017-09-28,1.96,RBA F2 daily FCMYGBAG2D
2017-09-29,1.939,RBA F2 daily FCMYGBAG2D
2017-10-03,1.941,RBA F2 daily FCMYGBAG2D
2017-10-04,1.927,RBA F2 daily FCMYGBAG2D
2017-10-05,1.895,RBA F2 daily FCMYGBAG2D
2017-10-06,1.917,RBA F2 daily FCMYGBAG2D
2017-10-09,1.908,RBA F2 daily FCMYGBAG2D
2017-10-10,1.932,RBA F2 daily FCMYGBAG2D
2017-10-11,1.935,RBA F2 daily FCMYGBAG2D
2017-10-12,1.93,RBA F2 daily FCMYGBAG2D
2017-10-13,1.92,RBA F2 daily FCMYGBAG2D
2017-10-16,1.898,RBA F2 daily FCMYGBAG2D
2017-10-17,1.905,RBA F2 daily FCMYGBAG2D
2017-10-18,1.889,RBA F2 daily FCMYGBAG2D
2017-10-19,1.926,RBA F2 daily FCMYGBAG2D
2017-10-20,1.936,RBA F2 daily FCMYGBAG2D
2017-10-23,1.943,RBA F2 daily FCMYGBAG2D
2017-10-24,1.929,RBA F2 daily FCMYGBAG2D
2017-10-25,1.882,RBA F2 daily FCMYGBAG2D
2017-10-26,1.863,RBA F2 daily FCMYGBAG2D
2017-10-27,1.872,RBA F2 daily FCMYGBAG2D
2017-10-30,1.848,RBA F2 daily FCMYGBAG2D
2017-10-31,1.819,RBA F2 daily FCMYGBAG2D
2017-11-01,1.837,RBA F2 daily FCMYGBAG2D
2017-11-02,1.82,RBA F2 daily FCMYGBAG2D
2017-11-03,1.768,RBA F2 daily FCMYGBAG2D
2017-11-06,1.775,RBA F2 daily FCMYGBAG2D
2017-11-07,1.784,RBA F2 daily FCMYGBAG2D
2017-11-08,1.794,RBA F2 daily FCMYGBAG2D
2017-11-09,1.799,RBA F2 daily FCMYGBAG2D
2017-11-10,1.797,RBA F2 daily FCMYGBAG2D
2017-11-13,1.797,RBA F2 daily FCMYGBAG2D
2017-11-14,1.839,RBA F2 daily FCMYGBAG2D
2017-11-15,1.787,RBA F2 daily FCMYGBAG2D
2017-11-16,1.795,RBA F2 daily FCMYGBAG2D
2017-11-17,1.785,RBA F2 daily FCMYGBAG2D
2017-11-20,1.776,RBA F2 daily FCMYGBAG2D
2017-11-21,1.778,RBA F2 daily FCMYGBAG2D
2017-11-22,1.782,RBA F2 daily FCMYGBAG2D
2017-11-23,1.772,RBA F2 daily FCMYGBAG2D
2017-11-24,1.775,RBA F2 daily FCMYGBAG2D
2017-11-27,1.775,RBA F2 daily FCMYGBAG2D
2017-11-28,1.751,RBA F2 daily FCMYGBAG2D
2017-11-29,1.73,RBA F2 daily FCMYGBAG2D
2017-11-30,1.751,RBA F2 daily FCMYGBAG2D
2017-12-01,1.78,RBA F2 daily FCMYGBAG2D
2017-12-04,1.798,RBA F2 daily FCMYGBAG2D
2017-12-05,1.854,RBA F2 daily FCMYGBAG2D
2017-12-06,1.796,RBA F2 daily FCMYGBAG2D
2017-12-07,1.792,RBA F2 daily FCMYGBAG2D
2017-12-08,1.814,RBA F2 daily FCMYGBAG2D
2017-12-11,1.842,RBA F2 daily FCMYGBAG2D
2017-12-12,1.839,RBA F2 daily FCMYGBAG2D
2017-12-13,1.859,RBA F2 daily FCMYGBAG2D
2017-12-14,1.925,RBA F2 daily FCMYGBAG2D
2017-12-15,1.906,RBA F2 daily FCMYGBAG2D
2017-12-18,1.926,RBA F2 daily FCMYGBAG2D
2017-12-19,1.951,RBA F2 daily FCMYGBAG2D
2017-12-20,1.972,RBA F2 daily FCMYGBAG2D
2017-12-21,1.992,RBA F2 daily FCMYGBAG2D
2017-12-22,2.018,RBA F2 daily FCMYGBAG2D
2017-12-27,2.029,RBA F2 daily FCMYGBAG2D
2017-12-28,2.027,RBA F2 daily FCMYGBAG2D
2017-12-29,1.995,RBA F2 daily FCMYGBAG2D
2018-01-02,2.007,RBA F2 daily FCMYGBAG2D
2018-01-03,2.003,RBA F2 daily FCMYGBAG2D
2018-01-04,1.968,RBA F2 daily FCMYGBAG2D
2018-01-05,1.905,RBA F2 daily FCMYGBAG2D
2018-01-08,1.921,RBA F2 daily FCMYGBAG2D
2018-01-09,1.944,RBA F2 daily FCMYGBAG2D
2018-01-10,1.954,RBA F2 daily FCMYGBAG2D
2018-01-11,1.974,RBA F2 daily FCMYGBAG2D
2018-01-12,1.96,RBA F2 daily FCMYGBAG2D
2018-01-15,1.976,RBA F2 daily FCMYGBAG2D
2018-01-16,1.991,RBA F2 daily FCMYGBAG2D
2018-01-17,2.0,RBA F2 daily FCMYGBAG2D
2018-01-18,1.989,RBA F2 daily FCMYGBAG2D
2018-01-19,2.021,RBA F2 daily FCMYGBAG2D
2018-01-22,2.018,RBA F2 daily FCMYGBAG2D
2018-01-23,2.004,RBA F2 daily FCMYGBAG2D
2018-01-24,2.002,RBA F2 daily FCMYGBAG2D
2018-01-25,2.001,RBA F2 daily FCMYGBAG2D
2018-01-29,2.012,RBA F2 daily FCMYGBAG2D
2018-01-30,2.019,RBA F2 daily FCMYGBAG2D
2018-01-31,1.963,RBA F2 daily FCMYGBAG2D
2018-02-01,1.941,RBA F2 daily FCMYGBAG2D
2018-02-02,1.947,RBA F2 daily FCMYGBAG2D
2018-02-05,1.999,RBA F2 daily FCMYGBAG2D
2018-02-06,1.956,RBA F2 daily FCMYGBAG2D
2018-02-07,1.937,RBA F2 daily FCMYGBAG2D
2018-02-08,1.957,RBA F2 daily FCMYGBAG2D
2018-02-09,1.926,RBA F2 daily FCMYGBAG2D
2018-02-12,1.952,RBA F2 daily FCMYGBAG2D
2018-02-13,1.945,RBA F2 daily FCMYGBAG2D
2018-02-14,1.948,RBA F2 daily FCMYGBAG2D
2018-02-15,1.967,RBA F2 daily FCMYGBAG2D
2018-02-16,1.983,RBA F2 daily FCMYGBAG2D
2018-02-19,1.985,RBA F2 daily FCMYGBAG2D
2018-02-20,2.006,RBA F2 daily FCMYGBAG2D
2018-02-21,1.977,RBA F2 daily FCMYGBAG2D
2018-02-22,1.969,RBA F2 daily FCMYGBAG2D
2018-02-23,1.946,RBA F2 daily FCMYGBAG2D
2018-02-26,1.929,RBA F2 daily FCMYGBAG2D
2018-02-27,1.926,RBA F2 daily FCMYGBAG2D
2018-02-28,1.97,RBA F2 daily FCMYGBAG2D
2018-03-01,1.953,RBA F2 daily FCMYGBAG2D
2018-03-02,1.94,RBA F2 daily FCMYGBAG2D
2018-03-05,1.947,RBA F2 daily FCMYGBAG2D
2018-03-06,1.986,RBA F2 daily FCMYGBAG2D
2018-03-07,1.968,RBA F2 daily FCMYGBAG2D
2018-03-08,1.971,RBA F2 daily FCMYGBAG2D
2018-03-09,1.985,RBA F2 daily FCMYGBAG2D
2018-03-12,2.014,RBA F2 daily FCMYGBAG2D
2018-03-13,2.011,RBA F2 daily FCMYGBAG2D
2018-03-14,1.974,RBA F2 daily FCMYGBAG2D
2018-03-15,1.95,RBA F2 daily FCMYGBAG2D
2018-03-16,1.953,RBA F2 daily FCMYGBAG2D
2018-03-19,1.964,RBA F2 daily FCMYGBAG2D
2018-03-20,1.977,RBA F2 daily FCMYGBAG2D
2018-03-21,2.002,RBA F2 daily FCMYGBAG2D
2018-03-22,2.04,RBA F2 daily FCMYGBAG2D
2018-03-23,2.011,RBA F2 daily FCMYGBAG2D
2018-03-26,2.031,RBA F2 daily FCMYGBAG2D
2018-03-27,2.023,RBA F2 daily FCMYGBAG2D
2018-03-28,1.967,RBA F2 daily FCMYGBAG2D
2018-03-29,2.001,RBA F2 daily FCMYGBAG2D
2018-04-03,2.027,RBA F2 daily FCMYGBAG2D
2018-04-04,2.054,RBA F2 daily FCMYGBAG2D
2018-04-05,2.035,RBA F2 daily FCMYGBAG2D
2018-04-06,2.021,RBA F2 daily FCMYGBAG2D
2018-04-09,2.018,RBA F2 daily FCMYGBAG2D
2018-04-10,2.033,RBA F2 daily FCMYGBAG2D
2018-04-11,2.025,RBA F2 daily FCMYGBAG2D
2018-04-12,2.026,RBA F2 daily FCMYGBAG2D
2018-04-13,2.071,RBA F2 daily FCMYGBAG2D
2018-04-16,2.092,RBA F2 daily FCMYGBAG2D
2018-04-17,2.118,RBA F2 daily FCMYGBAG2D
2018-04-18,2.114,RBA F2 daily FCMYGBAG2D
2018-04-19,2.11,RBA F2 daily FCMYGBAG2D
2018-04-20,2.098,RBA F2 daily FCMYGBAG2D
2018-04-23,2.129,RBA F2 daily FCMYGBAG2D
2018-04-24,2.103,RBA F2 daily FCMYGBAG2D
2018-04-26,2.11,RBA F2 daily FCMYGBAG2D
2018-04-27,2.083,RBA F2 daily FCMYGBAG2D
2018-04-30,2.047,RBA F2 daily FCMYGBAG2D
2018-05-01,2.048,RBA F2 daily FCMYGBAG2D
2018-05-02,2.052,RBA F2 daily FCMYGBAG2D
2018-05-03,2.051,RBA F2 daily FCMYGBAG2D
2018-05-04,2.032,RBA F2 daily FCMYGBAG2D
2018-05-07,2.019,RBA F2 daily FCMYGBAG2D
2018-05-08,2.016,RBA F2 daily FCMYGBAG2D
2018-05-09,2.021,RBA F2 daily FCMYGBAG2D
2018-05-10,2.019,RBA F2 daily FCMYGBAG2D
2018-05-11,2.016,RBA F2 daily FCMYGBAG2D
2018-05-14,2.001,RBA F2 daily FCMYGBAG2D
2018-05-15,2.041,RBA F2 daily FCMYGBAG2D
2018-05-16,2.061,RBA F2 daily FCMYGBAG2D
2018-05-17,2.065,RBA F2 daily FCMYGBAG2D
2018-05-18,2.059,RBA F2 daily FCMYGBAG2D
2018-05-21,2.051,RBA F2 daily FCMYGBAG2D
2018-05-22,2.049,RBA F2 daily FCMYGBAG2D
2018-05-23,2.047,RBA F2 daily FCMYGBAG2D
2018-05-24,2.034,RBA F2 daily FCMYGBAG2D
2018-05-25,2.018,RBA F2 daily FCMYGBAG2D
2018-05-28,2.007,RBA F2 daily FCMYGBAG2D
2018-05-29,1.993,RBA F2 daily FCMYGBAG2D
2018-05-30,1.98,RBA F2 daily FCMYGBAG2D
2018-05-31,1.992,RBA F2 daily FCMYGBAG2D
2018-06-01,2.025,RBA F2 daily FCMYGBAG2D
2018-06-04,2.069,RBA F2 daily FCMYGBAG2D
2018-06-05,2.056,RBA F2 daily FCMYGBAG2D
2018-06-06,2.088,RBA F2 daily FCMYGBAG2D
2018-06-07,2.113,RBA F2 daily FCMYGBAG2D
2018-06-08,2.069,RBA F2 daily FCMYGBAG2D
2018-06-12,2.087,RBA F2 daily FCMYGBAG2D
2018-06-13,2.073,RBA F2 daily FCMYGBAG2D
2018-06-14,2.049,RBA F2 daily FCMYGBAG2D
2018-06-15,2.034,RBA F2 daily FCMYGBAG2D
2018-06-18,2.021,RBA F2 daily FCMYGBAG2D
2018-06-19,2.017,RBA F2 daily FCMYGBAG2D
2018-06-20,2.055,RBA F2 daily FCMYGBAG2D
2018-06-21,2.067,RBA F2 daily FCMYGBAG2D
2018-06-22,2.039,RBA F2 daily FCMYGBAG2D
2018-06-25,2.036,RBA F2 daily FCMYGBAG2D
2018-06-26,2.034,RBA F2 daily FCMYGBAG2D
2018-06-27,2.022,RBA F2 daily FCMYGBAG2D
2018-06-28,2.003,RBA F2 daily FCMYGBAG2D
2018-06-29,2.001,RBA F2 daily FCMYGBAG2D
2018-07-02,1.969,RBA F2 daily FCMYGBAG2D
2018-07-03,1.982,RBA F2 daily FCMYGBAG2D
2018-07-04,1.978,RBA F2 daily FCMYGBAG2D
2018-07-05,1.975,RBA F2 daily FCMYGBAG2D
2018-07-06,1.994,RBA F2 daily FCMYGBAG2D
2018-07-09,1.992,RBA F2 daily FCMYGBAG2D
2018-07-10,2.021,RBA F2 daily FCMYGBAG2D
2018-07-11,1.99,RBA F2 daily FCMYGBAG2D
2018-07-12,2.0,RBA F2 daily FCMYGBAG2D
2018-07-13,2.011,RBA F2 daily FCMYGBAG2D
2018-07-16,2.015,RBA F2 daily FCMYGBAG2D
2018-07-17,2.037,RBA F2 daily FCMYGBAG2D
2018-07-18,2.038,RBA F2 daily FCMYGBAG2D
2018-07-19,2.074,RBA F2 daily FCMYGBAG2D
2018-07-20,2.05,RBA F2 daily FCMYGBAG2D
2018-07-23,2.069,RBA F2 daily FCMYGBAG2D
2018-07-24,2.086,RBA F2 daily FCMYGBAG2D
2018-07-25,2.058,RBA F2 daily FCMYGBAG2D
2018-07-26,2.036,RBA F2 daily FCMYGBAG2D
2018-07-27,2.016,RBA F2 daily FCMYGBAG2D
2018-07-30,2.027,RBA F2 daily FCMYGBAG2D
2018-07-31,2.037,RBA F2 daily FCMYGBAG2D
2018-08-01,2.05,RBA F2 daily FCMYGBAG2D
2018-08-02,2.063,RBA F2 daily FCMYGBAG2D
2018-08-03,2.07,RBA F2 daily FCMYGBAG2D
2018-08-07,2.033,RBA F2 daily FCMYGBAG2D
2018-08-08,2.041,RBA F2 daily FCMYGBAG2D
2018-08-09,2.016,RBA F2 daily FCMYGBAG2D
2018-08-10,1.976,RBA F2 daily FCMYGBAG2D
2018-08-13,1.983,RBA F2 daily FCMYGBAG2D
2018-08-14,1.983,RBA F2 daily FCMYGBAG2D
2018-08-15,1.984,RBA F2 daily FCMYGBAG2D
2018-08-16,1.978,RBA F2 daily FCMYGBAG2D
2018-08-17,1.976,RBA F2 daily FCMYGBAG2D
2018-08-20,1.976,RBA F2 daily FCMYGBAG2D
2018-08-21,1.991,RBA F2 daily FCMYGBAG2D
2018-08-22,1.988,RBA F2 daily FCMYGBAG2D
2018-08-23,1.968,RBA F2 daily FCMYGBAG2D
2018-08-24,1.976,RBA F2 daily FCMYGBAG2D
2018-08-27,1.986,RBA F2 daily FCMYGBAG2D
2018-08-28,1.988,RBA F2 daily FCMYGBAG2D
2018-08-29,1.964,RBA F2 daily FCMYGBAG2D
2018-08-30,1.982,RBA F2 daily FCMYGBAG2D
2018-08-31,1.96,RBA F2 daily FCMYGBAG2D
2018-09-03,1.959,RBA F2 daily FCMYGBAG2D
2018-09-04,1.973,RBA F2 daily FCMYGBAG2D
2018-09-05,1.99,RBA F2 daily FCMYGBAG2D
2018-09-06,1.986,RBA F2 daily FCMYGBAG2D
2018-09-07,1.975,RBA F2 daily FCMYGBAG2D
2018-09-10,1.993,RBA F2 daily FCMYGBAG2D
2018-09-11,1.997,RBA F2 daily FCMYGBAG2D
2018-09-12,1.996,RBA F2 daily FCMYGBAG2D
2018-09-13,2.021,RBA F2 daily FCMYGBAG2D
2018-09-14,2.011,RBA F2 daily FCMYGBAG2D
2018-09-17,2.015,RBA F2 daily FCMYGBAG2D
2018-09-18,2.051,RBA F2 daily FCMYGBAG2D
2018-09-19,2.098,RBA F2 daily FCMYGBAG2D
2018-09-20,2.096,RBA F2 daily FCMYGBAG2D
2018-09-21,2.074,RBA F2 daily FCMYGBAG2D
2018-09-24,2.074,RBA F2 daily FCMYGBAG2D
2018-09-25,2.09,RBA F2 daily FCMYGBAG2D
2018-09-26,2.068,RBA F2 daily FCMYGBAG2D
2018-09-27,2.033,RBA F2 daily FCMYGBAG2D
2018-09-28,2.017,RBA F2 daily FCMYGBAG2D
2018-10-02,1.993,RBA F2 daily FCMYGBAG2D
2018-10-03,1.957,RBA F2 daily FCMYGBAG2D
2018-10-04,1.981,RBA F2 daily FCMYGBAG2D
2018-10-05,1.977,RBA F2 daily FCMYGBAG2D
2018-10-08,2.008,RBA F2 daily FCMYGBAG2D
2018-10-09,2.024,RBA F2 daily FCMYGBAG2D
2018-10-10,2.024,RBA F2 daily FCMYGBAG2D
2018-10-11,2.014,RBA F2 daily FCMYGBAG2D
2018-10-12,2.038,RBA F2 daily FCMYGBAG2D
2018-10-15,2.022,RBA F2 daily FCMYGBAG2D
2018-10-16,2.027,RBA F2 daily FCMYGBAG2D
2018-10-17,2.014,RBA F2 daily FCMYGBAG2D
2018-10-18,2.035,RBA F2 daily FCMYGBAG2D
2018-10-19,2.016,RBA F2 daily FCMYGBAG2D
2018-10-22,2.022,RBA F2 daily FCMYGBAG2D
2018-10-23,2.006,RBA F2 daily FCMYGBAG2D
2018-10-24,1.998,RBA F2 daily FCMYGBAG2D
2018-10-25,1.981,RBA F2 daily FCMYGBAG2D
2018-10-26,1.984,RBA F2 daily FCMYGBAG2D
2018-10-29,1.967,RBA F2 daily FCMYGBAG2D
2018-10-30,1.961,RBA F2 daily FCMYGBAG2D
2018-10-31,1.97,RBA F2 daily FCMYGBAG2D
2018-11-01,1.996,RBA F2 daily FCMYGBAG2D
2018-11-02,2.018,RBA F2 daily FCMYGBAG2D
2018-11-05,2.044,RBA F2 daily FCMYGBAG2D
2018-11-06,2.039,RBA F2 daily FCMYGBAG2D
2018-11-07,2.039,RBA F2 daily FCMYGBAG2D
2018-11-08,2.069,RBA F2 daily FCMYGBAG2D
2018-11-09,2.076,RBA F2 daily FCMYGBAG2D
2018-11-12,2.072,RBA F2 daily FCMYGBAG2D
2018-11-13,2.063,RBA F2 daily FCMYGBAG2D
2018-11-14,2.049,RBA F2 daily FCMYGBAG2D
2018-11-15,2.073,RBA F2 daily FCMYGBAG2D
2018-11-16,2.052,RBA F2 daily FCMYGBAG2D
2018-11-19,2.04,RBA F2 daily FCMYGBAG2D
2018-11-20,2.055,RBA F2 daily FCMYGBAG2D
2018-11-21,2.046,RBA F2 daily FCMYGBAG2D
2018-11-22,2.038,RBA F2 daily FCMYGBAG2D
2018-11-23,2.031,RBA F2 daily FCMYGBAG2D
2018-11-26,2.019,RBA F2 daily FCMYGBAG2D
2018-11-27,2.021,RBA F2 daily FCMYGBAG2D
2018-11-28,2.018,RBA F2 daily FCMYGBAG2D
2018-11-29,2.005,RBA F2 daily FCMYGBAG2D
2018-11-30,1.992,RBA F2 daily FCMYGBAG2D
2018-12-03,1.999,RBA F2 daily FCMYGBAG2D
2018-12-04,1.975,RBA F2 daily FCMYGBAG2D
2018-12-05,1.96,RBA F2 daily FCMYGBAG2D
2018-12-06,1.92,RBA F2 daily FCMYGBAG2D
2018-12-07,1.913,RBA F2 daily FCMYGBAG2D
2018-12-10,1.92,RBA F2 daily FCMYGBAG2D
2018-12-11,1.942,RBA F2 daily FCMYGBAG2D
2018-12-12,1.946,RBA F2 daily FCMYGBAG2D
2018-12-13,1.985,RBA F2 daily FCMYGBAG2D
2018-12-14,1.978,RBA F2 daily FCMYGBAG2D
2018-12-17,1.969,RBA F2 daily FCMYGBAG2D
2018-12-18,1.946,RBA F2 daily FCMYGBAG2D
2018-12-19,1.937,RBA F2 daily FCMYGBAG2D
2018-12-20,1.921,RBA F2 daily FCMYGBAG2D
2018-12-21,1.964,RBA F2 daily FCMYGBAG2D
2018-12-24,1.932,RBA F2 daily FCMYGBAG2D
2018-12-27,1.941,RBA F2 daily FCMYGBAG2D
2018-12-28,1.924,RBA F2 daily FCMYGBAG2D
2018-12-31,1.885,RBA F2 daily FCMYGBAG2D
2019-01-02,1.852,RBA F2 daily FCMYGBAG2D
2019-01-03,1.791,RBA F2 daily FCMYGBAG2D
2019-01-04,1.834,RBA F2 daily FCMYGBAG2D
2019-01-07,1.849,RBA F2 daily FCMYGBAG2D
2019-01-08,1.87,RBA F2 daily FCMYGBAG2D
2019-01-09,1.884,RBA F2 daily FCMYGBAG2D
2019-01-10,1.875,RBA F2 daily FCMYGBAG2D
2019-01-11,1.869,RBA F2 daily FCMYGBAG2D
2019-01-14,1.846,RBA F2 daily FCMYGBAG2D
2019-01-15,1.859,RBA F2 daily FCMYGBAG2D
2019-01-16,1.845,RBA F2 daily FCMYGBAG2D
2019-01-17,1.846,RBA F2 daily FCMYGBAG2D
2019-01-18,1.867,RBA F2 daily FCMYGBAG2D
2019-01-21,1.869,RBA F2 daily FCMYGBAG2D
2019-01-22,1.867,RBA F2 daily FCMYGBAG2D
2019-01-23,1.853,RBA F2 daily FCMYGBAG2D
2019-01-24,1.823,RBA F2 daily FCMYGBAG2D
2019-01-25,1.784,RBA F2 daily FCMYGBAG2D
2019-01-29,1.793,RBA F2 daily FCMYGBAG2D
2019-01-30,1.826,RBA F2 daily FCMYGBAG2D
2019-01-31,1.819,RBA F2 daily FCMYGBAG2D
2019-02-01,1.805,RBA F2 daily FCMYGBAG2D
2019-02-04,1.818,RBA F2 daily FCMYGBAG2D
2019-02-05,1.828,RBA F2 daily FCMYGBAG2D
2019-02-06,1.745,RBA F2 daily FCMYGBAG2D
2019-02-07,1.73,RBA F2 daily FCMYGBAG2D
2019-02-08,1.694,RBA F2 daily FCMYGBAG2D
2019-02-11,1.699,RBA F2 daily FCMYGBAG2D
2019-02-12,1.729,RBA F2 daily FCMYGBAG2D
2019-02-13,1.755,RBA F2 daily FCMYGBAG2D
2019-02-14,1.76,RBA F2 daily FCMYGBAG2D
2019-02-15,1.733,RBA F2 daily FCMYGBAG2D
2019-02-18,1.764,RBA F2 daily FCMYGBAG2D
2019-02-19,1.759,RBA F2 daily FCMYGBAG2D
2019-02-20,1.721,RBA F2 daily FCMYGBAG2D
2019-02-21,1.667,RBA F2 daily FCMYGBAG2D
2019-02-22,1.706,RBA F2 daily FCMYGBAG2D
2019-02-25,1.722,RBA F2 daily FCMYGBAG2D
2019-02-26,1.721,RBA F2 daily FCMYGBAG2D
2019-02-27,1.701,RBA F2 daily FCMYGBAG2D
2019-02-28,1.697,RBA F2 daily FCMYGBAG2D
2019-03-01,1.738,RBA F2 daily FCMYGBAG2D
2019-03-04,1.751,RBA F2 daily FCMYGBAG2D
2019-03-05,1.726,RBA F2 daily FCMYGBAG2D
2019-03-06,1.666,RBA F2 daily FCMYGBAG2D
2019-03-07,1.676,RBA F2 daily FCMYGBAG2D
2019-03-08,1.658,RBA F2 daily FCMYGBAG2D
2019-03-11,1.664,RBA F2 daily FCMYGBAG2D
2019-03-12,1.665,RBA F2 daily FCMYGBAG2D
2019-03-13,1.6,RBA F2 daily FCMYGBAG2D
2019-03-14,1.587,RBA F2 daily FCMYGBAG2D
2019-03-15,1.595,RBA F2 daily FCMYGBAG2D
2019-03-18,1.606,RBA F2 daily FCMYGBAG2D
2019-03-19,1.567,RBA F2 daily FCMYGBAG2D
2019-03-20,1.553,RBA F2 daily FCMYGBAG2D
2019-03-21,1.534,RBA F2 daily FCMYGBAG2D
2019-03-22,1.503,RBA F2 daily FCMYGBAG2D
2019-03-25,1.477,RBA F2 daily FCMYGBAG2D
2019-03-26,1.517,RBA F2 daily FCMYGBAG2D
2019-03-27,1.483,RBA F2 daily FCMYGBAG2D
2019-03-28,1.462,RBA F2 daily FCMYGBAG2D
2019-03-29,1.469,RBA F2 daily FCMYGBAG2D
2019-04-01,1.485,RBA F2 daily FCMYGBAG2D
2019-04-02,1.452,RBA F2 daily FCMYGBAG2D
