# QUALITY=CLEAN | XAU ~ const+be+slope+log_nfa | Kalman TVP δ=0.995 | IC4w=0.1702 IC8w=0.2479 hit8w=0.5235 | var_ratio=2.402 HL=267.9w | cot_as_of=20260623 | generated by metals_fairvalue_g8.py v3
DATE,PX,FAIR,RESID,MDP_Z,MDP_ADJ,RISK_W,COT_MULT,SIGNAL,B_CONST,B_BE,B_SLOPE,B_LOG_NFA
20220920,1671.1,2077.283,-0.217636,0.181,0.0007,1.6757,1.0,0.3032,-0.973795,0.019453,0.048657,0.34312
20220927,1636.2,2172.2065,-0.283426,0.0391,0.0002,1.6751,1.0,0.0654,-0.878728,0.017362,0.050898,0.337596
20221004,1730.5,2029.2636,-0.15932,0.3066,0.0012,1.6755,1.0,0.5138,-0.827526,0.016337,0.052308,0.334602
20221011,1686.0,2125.3848,-0.231652,0.1503,0.0006,1.6768,1.0,0.2521,-0.766045,0.015082,0.053753,0.33102
20221018,1655.8,2148.7505,-0.260661,0.0876,0.0003,1.6764,1.0,0.1469,-0.705721,0.013392,0.055241,0.327558
20221025,1658.0,2134.3101,-0.25259,0.105,0.0004,1.6754,1.0,0.1759,-0.657239,0.011602,0.056503,0.324823
20221101,1649.7,2124.3833,-0.252946,0.1041,0.0004,1.6737,1.0,0.1743,-0.613082,0.00993,0.057693,0.322335
20221108,1716.0,1968.1447,-0.137153,0.3546,0.0014,1.6718,1.0,0.5928,-0.581418,0.008617,0.058868,0.320552
20221115,1776.8,1824.9866,-0.026815,0.5932,0.0024,1.6719,1.0,0.9917,-0.574154,0.008377,0.059136,0.320135
20221122,1739.9,1866.9028,-0.07051,0.498,0.002,1.6736,1.0,0.8334,-0.553657,0.007738,0.059881,0.318957
20221129,1763.7,1841.6883,-0.043325,0.5565,0.0022,1.6758,1.0,0.9325,-0.540451,0.007386,0.06034,0.318192
20221206,1782.4,1789.7375,-0.004164,0.6408,0.0026,1.6783,1.0,1.0755,-0.539037,0.00734,0.060394,0.318111
20221213,1825.5,1747.5698,0.043572,0.7438,0.003,1.6821,1.0,1.2511,-0.554575,0.007778,0.059822,0.31901
20221220,1825.4,1728.1935,0.054667,0.767,0.0031,1.6862,1.0,1.2934,-0.576686,0.008457,0.05895,0.320285
20221227,1823.1,1730.5455,0.052046,0.7605,0.003,1.6923,1.0,1.287,-0.597002,0.009089,0.058158,0.321454
20230103,1846.1,1740.1557,0.059045,0.7749,0.0031,1.6972,1.0,1.3151,-0.620847,0.009844,0.057216,0.322827
20230110,1876.5,1659.738,0.122694,0.9122,0.0036,1.7024,1.0,1.553,-0.673242,0.011531,0.055072,0.325842
20230117,1909.9,1629.9953,0.158419,0.9887,0.0039,1.7083,1.0,1.689,-0.742443,0.013445,0.052349,0.329856
20230124,1935.4,1635.5244,0.168296,1.0088,0.004,1.7147,1.0,1.7298,-0.81197,0.015846,0.04943,0.33384
20230131,1945.3,1643.8545,0.168318,1.0075,0.004,1.7203,1.0,1.7331,-0.875243,0.017911,0.046814,0.337479
20230207,1884.8,1694.3452,0.10647,0.8718,0.0035,1.7245,1.0,1.5034,-0.912802,0.019373,0.04515,0.339615
20230214,1865.4,1696.2295,0.095013,0.8458,0.0034,1.728,1.0,1.4616,-0.945476,0.020608,0.043741,0.341477
20230221,1842.5,1744.6969,0.054487,0.7568,0.003,1.7309,1.0,1.3099,-0.962925,0.021405,0.042964,0.342456
20230228,1836.7,1772.3195,0.035626,0.715,0.0029,1.7326,1.0,1.2389,-0.974562,0.02195,0.042439,0.343108
20230307,1820.0,1782.5576,0.020732,0.6819,0.0027,1.7343,1.0,1.1827,-0.981592,0.02224,0.042139,0.343505
20230314,1910.9,1740.6045,0.093287,0.839,0.0033,1.7361,1.0,1.4566,-1.017249,0.023588,0.04057,0.345538
20230321,1941.1,1743.0379,0.10757,0.8691,0.0035,1.7392,1.0,1.5116,-1.060483,0.02489,0.038796,0.348035
20230328,1973.5,1696.3208,0.151292,0.9632,0.0038,1.743,1.0,1.6788,-1.121039,0.027284,0.035997,0.351477
20230404,2038.2,1677.2149,0.194878,1.0568,0.0042,1.7466,1.0,1.8458,-1.197123,0.030007,0.032491,0.355835
20230411,2019.0,1713.1114,0.164236,0.9886,0.0039,1.7502,1.0,1.7303,-1.251401,0.032137,0.029939,0.358925
20230418,2019.7,1722.1605,0.159315,0.9766,0.0039,1.752,1.0,1.711,-1.300346,0.03389,0.027774,0.361724
20230425,2004.5,1737.7245,0.142764,0.9393,0.0037,1.7531,1.0,1.6467,-1.342383,0.035384,0.025842,0.364134
20230502,2023.3,1741.2456,0.150075,0.954,0.0038,1.754,1.0,1.6733,-1.384496,0.03669,0.023962,0.366569
20230509,2042.9,1717.999,0.173156,1.003,0.004,1.7543,1.0,1.7597,-1.430645,0.038371,0.021744,0.369214
20230516,1993.0,1743.4486,0.133722,0.9159,0.0037,1.7543,1.0,1.6068,-1.465143,0.039442,0.020174,0.371209
20230523,1974.5,1806.9677,0.08861,0.8166,0.0033,1.7542,1.0,1.4325,-1.486523,0.04022,0.019198,0.372432
20230530,1977.1,1818.6606,0.083476,0.8045,0.0032,1.7535,1.0,1.4107,-1.50742,0.040877,0.018282,0.373638
20230606,1981.5,1810.1356,0.090398,0.8187,0.0033,1.7529,1.0,1.4352,-1.53162,0.041529,0.017292,0.375043
20230613,1958.6,1794.273,0.087576,0.8117,0.0032,1.7527,1.0,1.4227,-1.555395,0.042107,0.016384,0.376428
20230620,1947.7,1789.65,0.084575,0.8042,0.0032,1.7525,1.0,1.4095,-1.578384,0.042747,0.015459,0.377759
20230627,1923.8,1790.7165,0.071632,0.7752,0.0031,1.7522,1.0,1.3583,-1.598048,0.043244,0.014687,0.378903
20230704,1927.1,1809.8488,0.062719,0.7549,0.003,1.7518,1.0,1.3225,-1.614599,0.04376,0.014012,0.379856
20230711,1937.1,1800.9666,0.072814,0.7762,0.0031,1.751,1.0,1.359,-1.634613,0.044298,0.013262,0.381015
20230718,1980.8,1737.8602,0.130793,0.9017,0.0036,1.7502,1.0,1.5782,-1.6713,0.045354,0.011783,0.383136
20230725,1963.7,1792.7609,0.09102,0.8139,0.0032,1.7495,1.0,1.424,-1.692888,0.04648,0.010775,0.384329
20230801,1978.8,1818.2395,0.084568,0.799,0.0032,1.7478,1.0,1.3964,-1.712835,0.047515,0.009806,0.385435
20230808,1959.9,1864.4338,0.049881,0.7225,0.0029,1.746,1.0,1.2614,-1.724859,0.048111,0.00923,0.386104
20230815,1935.2,1892.3043,0.022361,0.6617,0.0026,1.7442,1.0,1.1541,-1.730754,0.04833,0.008992,0.386439
20230822,1926.0,1906.4455,0.01015,0.6344,0.0025,1.7427,1.0,1.1056,-1.733495,0.048437,0.008886,0.386594
20230829,1965.1,1895.5872,0.03596,0.6902,0.0028,1.7413,1.0,1.2018,-1.744113,0.04878,0.008466,0.387202
20230905,1952.6,1946.8911,0.002873,0.6172,0.0025,1.7401,1.0,1.0741,-1.744997,0.048806,0.008434,0.387253
20230912,1935.1,1949.4626,-0.00745,0.5941,0.0024,1.7391,1.0,1.0332,-1.742708,0.04872,0.008522,0.387123
20230919,1953.7,1950.2997,0.001687,0.6136,0.0024,1.7378,1.0,1.0663,-1.743237,0.048742,0.008502,0.387153
20230926,1919.8,1999.0275,-0.040496,0.5208,0.0021,1.7365,1.0,0.9043,-1.729484,0.048343,0.008931,0.386365
20231003,1841.5,2063.3948,-0.113829,0.3599,0.0014,1.7355,1.0,0.6246,-1.688591,0.047212,0.009994,0.384024
20231010,1875.3,2015.951,-0.072379,0.4504,0.0018,1.7347,1.0,0.7812,-1.662993,0.046623,0.010688,0.382544
20231017,1935.7,2036.3575,-0.05075,0.4974,0.002,1.7339,1.0,0.8624,-1.646036,0.046019,0.011146,0.38159
20231024,1986.1,2055.5497,-0.034427,0.5328,0.0021,1.7326,1.0,0.923,-1.63404,0.045622,0.01146,0.380911
20231031,1994.3,2061.6323,-0.033262,0.5349,0.0021,1.7314,1.0,0.9261,-1.622609,0.045193,0.011766,0.38027
20231107,1973.5,1978.2583,-0.002464,0.602,0.0024,1.73,1.0,1.0414,-1.621748,0.04516,0.011795,0.380222
20231114,1966.5,1938.6193,0.014224,0.6381,0.0025,1.7286,1.0,1.103,-1.627725,0.045262,0.011622,0.380572
20231121,2001.6,1895.0644,0.054639,0.7262,0.0029,1.7282,1.0,1.255,-1.652703,0.045548,0.010941,0.38205
20231128,2040.0,1873.6029,0.085032,0.7923,0.0032,1.7282,1.0,1.3692,-1.693504,0.045829,0.009854,0.384484
20231205,2036.3,1917.4597,0.060078,0.7366,0.0029,1.7286,1.0,1.2733,-1.72162,0.045876,0.009064,0.386181
20231212,1993.2,1920.5905,0.037054,0.6853,0.0027,1.7287,1.0,1.1847,-1.739544,0.045862,0.008592,0.387266
20231219,2052.1,1876.1801,0.089571,0.8001,0.0032,1.7291,1.0,1.3834,-1.778782,0.04625,0.007215,0.389607
20231226,2069.8,1859.5522,0.107062,0.8377,0.0033,1.7284,1.0,1.4479,-1.822455,0.046645,0.005642,0.392218
20240102,2073.4,1886.5573,0.094382,0.8089,0.0032,1.7274,1.0,1.3973,-1.856541,0.047136,0.004395,0.394234
20240109,2033.0,1907.1782,0.063833,0.7409,0.003,1.7257,1.0,1.2785,-1.877754,0.047477,0.003623,0.395486
20240116,2030.2,1961.2746,0.034485,0.6756,0.0027,1.7237,1.0,1.1645,-1.888208,0.047849,0.003203,0.396079
20240123,2025.8,1987.8129,0.018874,0.6406,0.0026,1.7213,1.0,1.1026,-1.894591,0.048025,0.002982,0.396446
20240130,2050.9,1964.2011,0.043138,0.6934,0.0028,1.7191,1.0,1.1921,-1.909692,0.048359,0.002446,0.397324
20240206,2051.4,1979.6275,0.035559,0.6761,0.0027,1.7171,1.0,1.1609,-1.922941,0.048563,0.002015,0.398104
20240213,2007.2,2014.9045,-0.003887,0.5886,0.0023,1.7152,1.0,1.0095,-1.921401,0.048531,0.002057,0.398015
20240220,2039.8,1995.6359,0.021834,0.6447,0.0026,1.7134,1.0,1.1047,-1.929427,0.048795,0.001799,0.39847
20240227,2044.1,1998.9187,0.022296,0.6452,0.0026,1.7112,1.0,1.104,-1.938403,0.049054,0.001538,0.398982
20240305,2141.9,1997.4635,0.06976,0.7493,0.003,1.7093,1.0,1.2807,-1.964118,0.050016,0.000584,0.40043
20240312,2166.1,1975.0215,0.092294,0.7983,0.0032,1.7069,1.0,1.3625,-2.000598,0.050969,-0.000574,0.402524
20240319,2159.7,2015.0559,0.069267,0.7466,0.003,1.7047,1.0,1.2728,-2.028755,0.051514,-0.001282,0.404156
20240326,2177.2,2025.5301,0.072153,0.7523,0.003,1.7028,1.0,1.281,-2.053998,0.052285,-0.002055,0.405591
20240402,2281.8,2043.2225,0.110381,0.8359,0.0033,1.7003,1.0,1.4214,-2.090143,0.053784,-0.003126,0.407597
20240409,2362.4,2023.2651,0.15491,0.9334,0.0037,1.6976,1.0,1.5845,-2.134194,0.055685,-0.004473,0.410035
20240416,2407.8,2146.0115,0.115046,0.8442,0.0034,1.6946,1.0,1.4307,-2.163675,0.05719,-0.00509,0.411625
20240423,2342.1,2127.7808,0.095912,0.8011,0.0032,1.6916,1.0,1.3551,-2.185619,0.058262,-0.005595,0.412817
20240430,2302.9,2134.7764,0.075751,0.7557,0.003,1.6884,1.0,1.2759,-2.201926,0.059069,-0.005949,0.413702
20240507,2324.2,2088.0479,0.107091,0.8242,0.0033,1.6851,1.0,1.3889,-2.226618,0.059625,-0.006533,0.415125
20240514,2359.9,2090.0632,0.121369,0.8549,0.0034,1.682,1.0,1.4379,-2.253123,0.060305,-0.007178,0.416642
20240521,2425.9,2073.2221,0.157043,0.9329,0.0037,1.6787,1.0,1.566,-2.286029,0.061026,-0.007973,0.41854
20240528,2356.5,2083.5115,0.123067,0.8567,0.0034,1.6755,1.0,1.4353,-2.310309,0.061571,-0.008446,0.419932
20240604,2347.4,2144.9511,0.090136,0.7829,0.0031,1.6722,1.0,1.3092,-2.326218,0.061877,-0.008849,0.420855
20240611,2326.6,2200.3343,0.055742,0.706,0.0028,1.6688,1.0,1.1783,-2.337949,0.061906,-0.009068,0.421555
20240618,2346.9,2197.4818,0.065727,0.7275,0.0029,1.6658,1.0,1.2118,-2.353158,0.06174,-0.009366,0.422488
20240625,2330.8,2197.8788,0.058662,0.7112,0.0028,1.6629,1.0,1.1826,-2.366542,0.061629,-0.009639,0.423306
20240702,2333.4,2220.9596,0.04933,0.6898,0.0028,1.6599,1.0,1.1451,-2.377133,0.061752,-0.009847,0.423927
20240709,2367.9,2177.7374,0.083661,0.7652,0.0031,1.6568,1.0,1.2679,-2.395401,0.061803,-0.010252,0.42502
20240716,2467.8,2159.2031,0.133532,0.875,0.0035,1.6537,1.0,1.4469,-2.423056,0.061955,-0.010983,0.426669
20240723,2407.3,2196.1777,0.091731,0.7814,0.0031,1.6504,1.0,1.2897,-2.440135,0.062194,-0.011421,0.427669
20240730,2451.9,2237.3419,0.091518,0.7802,0.0031,1.6471,1.0,1.285,-2.457723,0.06223,-0.011878,0.428725
20240806,2431.6,2200.8956,0.099629,0.7974,0.0032,1.6438,1.0,1.3107,-2.480481,0.06152,-0.01242,0.43018
20240813,2507.8,2177.4978,0.141173,0.8887,0.0035,1.6409,1.0,1.4582,-2.514505,0.060267,-0.013173,0.432376
20240820,2550.6,2127.7514,0.181207,0.9765,0.0039,1.6381,1.0,1.5995,-2.555755,0.058595,-0.014056,0.435055
20240827,2552.9,2152.2689,0.170652,0.9519,0.0038,1.6352,1.0,1.5566,-2.583368,0.057976,-0.014823,0.436794
20240903,2523.0,2192.4999,0.14035,0.8836,0.0035,1.6319,1.0,1.4419,-2.606383,0.057232,-0.015358,0.438266
20240910,2543.1,2200.7485,0.14453,0.8919,0.0036,1.6286,1.0,1.4525,-2.630813,0.055999,-0.015924,0.439884
20240917,2592.4,2157.2376,0.1837,0.9778,0.0039,1.6254,1.0,1.5894,-2.65296,0.055361,-0.016684,0.441301
20240924,2677.0,2127.8465,0.229531,1.0783,0.0043,1.6218,1.0,1.7488,-2.687181,0.054802,-0.017179,0.443413
20241001,2690.3,2160.6567,0.219185,1.0539,0.0042,1.6186,1.0,1.7059,-2.716217,0.054322,-0.017578,0.445204
20241008,2635.4,2205.0398,0.178233,0.9618,0.0038,1.6153,1.0,1.5535,-2.737764,0.054286,-0.017781,0.446491
20241015,2678.9,2250.8478,0.174043,0.9513,0.0038,1.6119,1.0,1.5335,-2.757808,0.054302,-0.017976,0.447682
20241022,2759.8,2296.2194,0.183837,0.972,0.0039,1.6085,1.0,1.5634,-2.778714,0.054506,-0.018128,0.448898
20241029,2781.1,2313.1759,0.184168,0.9716,0.0039,1.6051,1.0,1.5594,-2.801655,0.054493,-0.018226,0.45026
20241105,2749.7,2299.4267,0.178775,0.9585,0.0038,1.6019,1.0,1.5353,-2.824503,0.054329,-0.018309,0.451633
20241112,2606.3,2402.5702,0.081335,0.7412,0.003,1.5987,1.0,1.1849,-2.835743,0.054348,-0.018291,0.452294
20241119,2631.0,2385.651,0.097834,0.7771,0.0031,1.5957,1.0,1.24,-2.849827,0.054353,-0.018273,0.453125
20241126,2621.3,2440.5698,0.071381,0.7176,0.0029,1.5928,1.0,1.143,-2.861551,0.054234,-0.01826,0.453831
20241203,2667.9,2420.2149,0.097377,0.7747,0.0031,1.5901,1.0,1.2319,-2.877621,0.054086,-0.018258,0.454798
20241210,2718.4,2422.5132,0.11518,0.8135,0.0032,1.5874,1.0,1.2914,-2.896696,0.053949,-0.018263,0.455942
20241217,2662.0,2448.1011,0.083707,0.7428,0.003,1.5847,1.0,1.1771,-2.911895,0.053853,-0.018232,0.45685
20241224,2635.5,2476.1585,0.062306,0.6945,0.0028,1.5822,1.0,1.0989,-2.925496,0.053778,-0.018145,0.457659
20241231,2641.0,2525.4438,0.044682,0.6547,0.0026,1.5803,1.0,1.0347,-2.935877,0.053706,-0.018079,0.458278
20250107,2665.4,2489.0619,0.06839,0.7069,0.0028,1.5785,1.0,1.1158,-2.951978,0.053683,-0.017965,0.459228
20250114,2682.3,2540.2692,0.054345,0.675,0.0027,1.5767,1.0,1.0643,-2.965195,0.053768,-0.017863,0.459994
20250121,2759.2,2496.3565,0.10005,0.7761,0.0031,1.5749,1.0,1.2223,-2.991001,0.053743,-0.017708,0.461514
20250128,2767.5,2496.3921,0.103039,0.782,0.0031,1.5732,1.0,1.2303,-3.015898,0.053917,-0.017571,0.462958
20250204,2875.8,2487.0884,0.14516,0.875,0.0035,1.5712,1.0,1.3749,-3.048511,0.054343,-0.017408,0.464826
20250211,2932.6,2506.0908,0.157107,0.9007,0.0036,1.569,1.0,1.4132,-3.0814,0.054929,-0.017242,0.466691
20250218,2949.0,2450.0207,0.185312,0.9625,0.0038,1.5665,1.0,1.5078,-3.119661,0.055498,-0.017041,0.468874
20250225,2918.8,2461.0645,0.17052,0.9285,0.0037,1.5641,1.0,1.4522,-3.152629,0.055647,-0.016949,0.470799
20250304,2920.6,2499.2122,0.155755,0.8946,0.0036,1.5616,1.0,1.397,-3.182523,0.055622,-0.016882,0.472564
20250311,2920.9,2399.2826,0.196664,0.9847,0.0039,1.5591,1.0,1.5353,-3.224002,0.05523,-0.016736,0.475054
20250318,3040.8,2376.6068,0.24639,1.0943,0.0044,1.557,1.0,1.7038,-3.274325,0.054657,-0.016546,0.478086
20250325,3025.9,2417.5716,0.224387,1.0439,0.0042,1.5549,1.0,1.6231,-3.312648,0.054526,-0.016411,0.480358
20250401,3146.0,2443.7594,0.252536,1.1053,0.0044,1.5524,1.0,1.7158,-3.351435,0.054329,-0.016332,0.482666
20250408,2990.2,2449.1527,0.19954,0.9859,0.0039,1.5497,1.0,1.5278,-3.385768,0.053552,-0.016186,0.484781
20250415,3240.4,2297.1677,0.343963,1.3062,0.0052,1.5475,1.0,2.0214,-3.448372,0.051895,-0.015853,0.488664
20250422,3419.4,2241.3277,0.422341,1.4786,0.0059,1.5456,1.0,2.2853,-3.505805,0.050917,-0.015549,0.49216
20250429,3333.6,2245.1903,0.395207,1.4155,0.0056,1.5431,1.0,2.1841,-3.544531,0.050109,-0.01542,0.49454
20250506,3422.8,2221.0724,0.432413,1.4957,0.006,1.5401,1.0,2.3034,-3.580822,0.04948,-0.015266,0.496754
20250513,3247.8,2265.7258,0.360027,1.3321,0.0053,1.5369,1.0,2.0473,-3.606459,0.049226,-0.015119,0.498293
20250520,3284.6,2242.307,0.381684,1.378,0.0055,1.5337,1.0,2.1134,-3.630481,0.049113,-0.014989,0.49972
20250527,3300.4,2213.4559,0.399433,1.415,0.0056,1.5304,1.0,2.1655,-3.65476,0.048883,-0.014864,0.501176
20250603,3377.1,2207.6326,0.425041,1.4693,0.0059,1.5271,1.0,2.2438,-3.679031,0.048644,-0.014733,0.502633
20250610,3343.4,2190.2185,0.422932,1.462,0.0058,1.5237,1.0,2.2276,-3.702721,0.048297,-0.014596,0.504068
20250617,3406.9,2176.4646,0.448046,1.5149,0.006,1.5205,1.0,2.3033,-3.725034,0.04805,-0.014489,0.50541
20250624,3333.9,2172.0915,0.428397,1.4685,0.0059,1.5171,1.0,2.2279,-3.744581,0.047792,-0.014411,0.506592
20250701,3349.8,2127.8219,0.453747,1.5219,0.0061,1.5137,1.0,2.3036,-3.763633,0.04755,-0.014343,0.507743
20250708,3316.9,2159.2849,0.429199,1.4647,0.0058,1.5102,1.0,2.2121,-3.780837,0.047459,-0.014261,0.508765
20250715,3336.7,2198.7833,0.417023,1.4352,0.0057,1.5068,1.0,2.1625,-3.796279,0.047518,-0.014181,0.509665
20250722,3443.7,2169.5898,0.461954,1.5318,0.0061,1.5033,1.0,2.3028,-3.812531,0.047554,-0.014121,0.510617
20250729,3324.0,2233.8424,0.39739,1.3864,0.0055,1.4999,1.0,2.0795,-3.824919,0.047685,-0.014083,0.511329
20250805,3434.7,2230.1959,0.431785,1.4599,0.0058,1.4963,1.0,2.1845,-3.839145,0.047664,-0.014048,0.512168
20250812,3399.0,2204.3978,0.432972,1.4599,0.0058,1.4928,1.0,2.1794,-3.853168,0.047675,-0.014005,0.512991
20250819,3358.7,2223.3483,0.412485,1.4122,0.0056,1.4894,1.0,2.1032,-3.866989,0.047609,-0.013955,0.513812
20250826,3433.0,2223.3634,0.434358,1.4578,0.0058,1.4859,1.0,2.1663,-3.879406,0.047728,-0.013928,0.514527
20250902,3592.2,2230.9934,0.476263,1.5474,0.0062,1.4824,1.0,2.2938,-3.893204,0.047821,-0.013892,0.515327
20250909,3682.2,2209.1696,0.510839,1.6203,0.0065,1.4789,1.0,2.3963,-3.907281,0.047828,-0.013883,0.516155
20250916,3725.1,2164.7922,0.542715,1.6869,0.0067,1.4754,1.0,2.4889,-3.920852,0.047878,-0.013885,0.516948
20250923,3815.7,2171.8566,0.563487,1.7287,0.0069,1.4719,1.0,2.5445,-3.936145,0.047853,-0.013824,0.51785
20250930,3873.2,2194.9775,0.567854,1.7343,0.0069,1.4684,1.0,2.5468,-3.951337,0.04779,-0.013755,0.518751
20251007,4004.4,2217.4989,0.590959,1.7809,0.0071,1.465,1.0,2.609,-3.966886,0.047697,-0.013686,0.519675
20251014,4163.4,2250.1861,0.615264,1.8297,0.0073,1.4616,1.0,2.6743,-3.982698,0.0475,-0.013628,0.520629
20251021,4109.1,2240.8722,0.606284,1.8056,0.0072,1.4581,1.0,2.6328,-3.997697,0.047277,-0.013578,0.521538
20251028,3983.1,2226.5052,0.581572,1.7474,0.007,1.4547,1.0,2.542,-4.011224,0.047078,-0.013535,0.522357
20251104,3960.5,2267.294,0.557728,1.6915,0.0067,1.4513,1.0,2.4548,-4.025306,0.04685,-0.013443,0.523212
20251111,4116.3,2246.086,0.60571,1.7921,0.0071,1.4479,1.0,2.5948,-4.04062,0.046598,-0.013339,0.524141
20251118,4066.5,2245.071,0.59399,1.7624,0.007,1.4445,1.0,2.5458,-4.055581,0.046317,-0.013239,0.525053
20251125,4140.0,2267.585,0.601925,1.7755,0.0071,1.4412,1.0,2.5588,-4.070882,0.045953,-0.013147,0.525996
20251202,4220.8,2249.2535,0.629371,1.8308,0.0073,1.4378,1.0,2.6323,-4.086632,0.045607,-0.013044,0.526962
20251209,4236.2,2224.9468,0.643879,1.8576,0.0074,1.4345,1.0,2.6648,-4.102171,0.045293,-0.012934,0.527912
20251216,4332.3,2185.782,0.68407,1.9398,0.0077,1.4312,1.0,2.7762,-4.120233,0.044856,-0.012779,0.529024
20251223,4505.7,2179.7375,0.726084,2.0252,0.0081,1.4279,1.0,2.8918,-4.138655,0.044426,-0.012619,0.530156
20251230,4386.3,2172.2674,0.70266,1.969,0.0079,1.4246,1.0,2.8051,-4.155401,0.044038,-0.012476,0.531185
20260106,4496.1,2189.5992,0.719437,1.9996,0.008,1.4214,1.0,2.8422,-4.171688,0.043705,-0.012335,0.53218
20260113,4599.1,2212.0848,0.73187,2.0207,0.0081,1.4181,1.0,2.8655,-4.187241,0.043435,-0.012201,0.533124
20260120,4765.8,2184.9734,0.779807,2.1176,0.0084,1.4148,1.0,2.996,-4.203484,0.043191,-0.012051,0.534105
20260127,5082.6,2098.3502,0.884618,2.3352,0.0093,1.4115,1.0,3.2961,-4.220395,0.042964,-0.0119,0.535123
20260203,4935.0,2119.7268,0.845012,2.2423,0.0089,1.4082,1.0,3.1576,-4.235177,0.042797,-0.011765,0.53601
20260210,5031.0,2103.7055,0.871865,2.2919,0.0091,1.4048,1.0,3.2198,-4.249949,0.042574,-0.011641,0.536902
20260217,4905.9,2113.4961,0.842041,2.2206,0.0089,1.4015,1.0,3.1122,-4.264065,0.042279,-0.01153,0.537766
20260224,5176.3,2125.8601,0.88986,2.3146,0.0092,1.3982,1.0,3.2362,-4.278495,0.041979,-0.011419,0.538648
20260303,5123.7,2197.7256,0.846399,2.2146,0.0088,1.3949,1.0,3.089,-4.291398,0.041748,-0.011318,0.539432
20260310,5242.1,2173.1853,0.880474,2.2791,0.0091,1.3915,1.0,3.1715,-4.304429,0.041563,-0.011211,0.540218
20260317,5008.2,2229.5349,0.809229,2.1214,0.0085,1.3882,1.0,2.945,-4.315792,0.041447,-0.011116,0.540898
20260324,4402.0,2233.9436,0.678236,1.8399,0.0073,1.3849,1.0,2.5481,-4.326157,0.041284,-0.011016,0.541524
20260331,4678.6,2276.384,0.720355,1.9238,0.0077,1.3816,1.0,2.6579,-4.337328,0.04108,-0.010913,0.542203
20260407,4684.7,2248.7483,0.733873,1.9471,0.0078,1.3783,1.0,2.6837,-4.347967,0.040961,-0.010815,0.54284
20260414,4850.1,2167.0251,0.80559,2.0918,0.0083,1.3751,1.0,2.8764,-4.359534,0.040837,-0.010713,0.543532
20260421,4719.6,2172.6527,0.775721,2.0233,0.0081,1.3718,1.0,2.7755,-4.370601,0.040727,-0.010614,0.544194
20260428,4608.4,2177.6754,0.749569,1.9631,0.0078,1.3685,1.0,2.6865,-4.380237,0.040703,-0.010522,0.544761
20260505,4568.5,2172.6734,0.743172,1.9446,0.0078,1.3652,1.0,2.6547,-4.389668,0.040711,-0.010428,0.545311
20260512,4686.7,2176.1281,0.767127,1.9892,0.0079,1.3619,1.0,2.7091,-4.399816,0.040708,-0.010326,0.545905
20260519,4511.2,2221.5151,0.708319,1.8618,0.0074,1.3586,1.0,2.5296,-4.409834,0.040701,-0.010213,0.546492
20260526,4502.3,2210.7027,0.711224,1.8633,0.0074,1.3554,1.0,2.5255,-4.42059,0.040597,-0.010104,0.547134
20260602,4519.9,2203.6544,0.718318,1.8734,0.0075,1.3522,1.0,2.5331,-4.431449,0.040483,-0.009995,0.547783
20260609,4286.4,2237.1909,0.650171,1.728,0.0069,1.349,1.0,2.3311,-4.442104,0.040304,-0.009884,0.548428
20260616,4354.4,2209.4975,0.678367,1.7824,0.0071,1.3458,1.0,2.3988,-4.453633,0.040074,-0.009771,0.54913
20260623,4172.9,2253.7794,0.615948,1.6497,0.0066,1.3427,1.0,2.215,-4.464847,0.039793,-0.009659,0.549821
