Date,Value,Source
2006-04-06,1.024786,zirepo
2006-04-07,0.992033,zirepo
2006-04-10,1.012022,zirepo
2006-04-11,1.042794,zirepo
2006-04-12,1.074014,zirepo
2006-04-13,0.999828,zirepo
2006-04-18,1.065707,zirepo
2006-04-19,1.109169,zirepo
2006-04-20,1.135542,zirepo
2006-04-21,1.12829,zirepo
2006-04-24,1.101343,zirepo
2006-04-25,1.131153,zirepo
2006-04-26,1.105625,zirepo
2006-04-27,1.09721,zirepo
2006-04-28,1.187275,zirepo
2006-05-02,1.270859,zirepo
2006-05-03,1.223337,zirepo
2006-05-04,0.968459,zirepo
2006-05-05,1.058595,zirepo
2006-05-08,1.126295,zirepo
2006-05-09,1.063646,zirepo
2006-05-10,0.892323,zirepo
2006-05-11,0.709719,zirepo
2006-05-12,0.579104,zirepo
2006-05-15,0.617062,zirepo
2006-05-16,0.710011,zirepo
2006-05-17,0.779626,zirepo
2006-05-18,0.919867,zirepo
2006-05-19,1.026948,zirepo
2006-05-22,1.134744,zirepo
2006-05-23,1.10709,zirepo
2006-05-24,1.051327,zirepo
2006-05-26,1.085445,zirepo
2006-05-29,0.986537,zirepo
2006-05-30,0.960405,zirepo
2006-05-31,1.11309,zirepo
2006-06-01,1.147009,zirepo
2006-06-02,1.057133,zirepo
2006-06-06,1.132494,zirepo
2006-06-07,1.151284,zirepo
2006-06-08,1.175244,zirepo
2006-06-09,1.036741,zirepo
2006-06-12,0.925736,zirepo
2006-06-13,0.864159,zirepo
2006-06-14,0.877673,zirepo
2006-06-15,1.1445,zirepo
2006-06-16,1.157537,zirepo
2006-06-19,1.264397,zirepo
2006-06-20,1.332925,zirepo
2006-06-21,1.338557,zirepo
2006-06-22,1.337955,zirepo
2006-06-23,1.276905,zirepo
2006-06-26,1.233285,zirepo
2006-06-27,1.058364,zirepo
2006-06-28,1.205052,zirepo
2006-06-29,1.256176,zirepo
2006-06-30,1.242492,zirepo
2006-07-03,1.313229,zirepo
2006-07-04,1.322613,zirepo
2006-07-05,1.300501,zirepo
2006-07-06,1.12705,zirepo
2006-07-07,1.302648,zirepo
2006-07-10,1.278962,zirepo
2006-07-11,1.163013,zirepo
2006-07-12,1.148428,zirepo
2006-07-13,1.025502,zirepo
2006-07-14,0.999745,zirepo
2006-07-17,1.324296,zirepo
2006-07-18,1.416225,zirepo
2006-07-19,1.259232,zirepo
2006-07-20,1.285477,zirepo
2006-07-21,1.328756,zirepo
2006-07-24,1.322796,zirepo
2006-07-25,1.285631,zirepo
2006-07-26,1.276573,zirepo
2006-07-27,1.304806,zirepo
2006-07-28,1.285368,zirepo
2006-07-31,1.345125,zirepo
2006-08-02,1.352389,zirepo
2006-08-03,1.419925,zirepo
2006-08-04,1.341923,zirepo
2006-08-07,1.332869,zirepo
2006-08-08,1.348709,zirepo
2006-08-09,1.351522,zirepo
2006-08-10,1.345267,zirepo
2006-08-11,1.354483,zirepo
2006-08-14,1.373951,zirepo
2006-08-15,1.364064,zirepo
2006-08-16,1.222,zirepo
2006-08-17,1.304614,zirepo
2006-08-18,1.285343,zirepo
2006-08-21,1.349092,zirepo
2006-08-22,1.339064,zirepo
2006-08-23,1.376788,zirepo
2006-08-24,1.359639,zirepo
2006-08-25,1.355613,zirepo
2006-08-28,1.3576,zirepo
2006-08-29,1.359886,zirepo
2006-08-30,1.344429,zirepo
2006-08-31,1.370228,zirepo
2006-09-01,1.379058,zirepo
2006-09-04,1.355442,zirepo
2006-09-05,1.383647,zirepo
2006-09-06,1.362762,zirepo
2006-09-07,1.341549,zirepo
2006-09-08,1.291634,zirepo
2006-09-11,1.339319,zirepo
2006-09-12,1.358259,zirepo
2006-09-13,1.354488,zirepo
2006-09-14,1.367003,zirepo
2006-09-15,1.503876,zirepo
2006-09-18,1.530183,zirepo
2006-09-19,1.425486,zirepo
2006-09-20,1.638994,zirepo
2006-09-21,1.613701,zirepo
2006-09-22,1.610905,zirepo
2006-09-25,1.618596,zirepo
2006-09-26,1.61377,zirepo
2006-09-27,1.62803,zirepo
2006-09-28,1.652646,zirepo
2006-09-29,1.682963,zirepo
2006-10-02,1.625842,zirepo
2006-10-03,1.620374,zirepo
2006-10-04,1.642864,zirepo
2006-10-05,1.628612,zirepo
2006-10-06,1.627953,zirepo
2006-10-09,1.608078,zirepo
2006-10-10,1.521028,zirepo
2006-10-11,1.458585,zirepo
2006-10-12,1.526902,zirepo
2006-10-13,1.521816,zirepo
2006-10-16,1.50794,zirepo
2006-10-17,1.53576,zirepo
2006-10-18,1.497053,zirepo
2006-10-19,1.366046,zirepo
2006-10-20,1.638142,zirepo
2006-10-23,1.617841,zirepo
2006-10-24,1.579745,zirepo
2006-10-25,1.596524,zirepo
2006-10-26,1.517697,zirepo
2006-10-27,1.536368,zirepo
2006-10-30,1.561397,zirepo
2006-10-31,1.627171,zirepo
2006-11-01,1.647105,zirepo
2006-11-02,1.633244,zirepo
2006-11-03,1.618357,zirepo
2006-11-06,1.641706,zirepo
2006-11-07,1.66865,zirepo
2006-11-08,1.68658,zirepo
2006-11-09,1.658218,zirepo
2006-11-10,1.694052,zirepo
2006-11-13,1.706845,zirepo
2006-11-14,1.776003,zirepo
2006-11-15,1.806513,zirepo
2006-11-16,1.839246,zirepo
2006-11-17,1.956658,zirepo
2006-11-20,1.79926,zirepo
2006-11-21,1.699144,zirepo
2006-11-22,1.686029,zirepo
2006-11-23,1.714395,zirepo
2006-11-24,1.750012,zirepo
2006-11-27,1.732715,zirepo
2006-11-28,1.792337,zirepo
2006-11-29,1.764783,zirepo
2006-11-30,1.768215,zirepo
2006-12-01,1.784345,zirepo
2006-12-04,1.716327,zirepo
2006-12-05,1.66666,zirepo
2006-12-06,1.422615,zirepo
2006-12-07,1.372712,zirepo
2006-12-08,1.350816,zirepo
2006-12-11,1.612274,zirepo
2006-12-12,1.447052,zirepo
2006-12-13,1.573782,zirepo
2006-12-14,1.757549,zirepo
2006-12-15,2.08587,zirepo
2006-12-18,1.7174,zirepo
2006-12-19,1.780822,zirepo
2006-12-20,2.013523,zirepo
2006-12-21,1.927549,zirepo
2006-12-22,1.887716,zirepo
2006-12-27,1.848558,zirepo
2006-12-28,1.701237,zirepo
2006-12-29,1.897995,zirepo
2007-01-03,1.992454,zirepo
2007-01-04,2.02628,zirepo
2007-01-05,1.941855,zirepo
2007-01-08,1.798285,zirepo
2007-01-09,1.407887,zirepo
2007-01-10,1.494024,zirepo
2007-01-11,1.99197,zirepo
2007-01-12,1.84942,zirepo
2007-01-15,1.474271,zirepo
2007-01-16,1.698992,zirepo
2007-01-17,1.924981,zirepo
2007-01-18,1.895756,zirepo
2007-01-19,1.751168,zirepo
2007-01-22,1.968985,zirepo
2007-01-23,1.962467,zirepo
2007-01-24,1.963207,zirepo
2007-01-25,1.9086,zirepo
2007-01-26,1.868447,zirepo
2007-01-29,1.872229,zirepo
2007-01-30,1.972454,zirepo
2007-01-31,1.905279,zirepo
2007-02-01,1.95985,zirepo
2007-02-02,1.927828,zirepo
2007-02-05,1.905711,zirepo
2007-02-06,1.959676,zirepo
2007-02-07,1.970355,zirepo
2007-02-08,1.994327,zirepo
2007-02-09,1.925256,zirepo
2007-02-12,1.923605,zirepo
2007-02-13,1.880599,zirepo
2007-02-14,1.920724,zirepo
2007-02-15,2.039693,zirepo
2007-02-16,2.043569,zirepo
2007-02-19,1.997134,zirepo
2007-02-20,1.991513,zirepo
2007-02-21,1.942588,zirepo
2007-02-22,1.95193,zirepo
2007-02-23,1.928068,zirepo
2007-02-26,1.89379,zirepo
2007-02-27,1.890922,zirepo
2007-02-28,1.835111,zirepo
2007-03-01,2.004614,zirepo
2007-03-02,1.913376,zirepo
2007-03-05,1.958409,zirepo
2007-03-06,1.92551,zirepo
2007-03-07,1.944999,zirepo
2007-03-08,1.929497,zirepo
2007-03-09,1.885549,zirepo
2007-03-12,1.955926,zirepo
2007-03-13,2.024456,zirepo
2007-03-14,2.006882,zirepo
2007-03-15,1.978459,zirepo
2007-03-16,1.677594,zirepo
2007-03-19,0.759078,zirepo
2007-03-20,2.07241,zirepo
2007-03-21,2.119297,zirepo
2007-03-22,2.067243,zirepo
2007-03-23,1.95851,zirepo
2007-03-26,1.98487,zirepo
2007-03-27,1.834412,zirepo
2007-03-28,1.861651,zirepo
2007-03-29,1.886602,zirepo
2007-03-30,1.979335,zirepo
2007-04-02,1.970936,zirepo
2007-04-03,2.009617,zirepo
2007-04-04,2.012593,zirepo
2007-04-05,2.028586,zirepo
2007-04-10,2.046217,zirepo
2007-04-11,2.091348,zirepo
2007-04-12,1.984508,zirepo
2007-04-13,1.939084,zirepo
2007-04-16,2.017467,zirepo
2007-04-17,2.053188,zirepo
2007-04-18,1.902466,zirepo
2007-04-19,1.90661,zirepo
2007-04-20,2.086739,zirepo
2007-04-23,2.057819,zirepo
2007-04-24,2.081044,zirepo
2007-04-25,2.051129,zirepo
2007-04-26,2.082024,zirepo
2007-04-27,2.065023,zirepo
2007-04-30,2.066636,zirepo
2007-05-02,2.116049,zirepo
2007-05-03,2.082261,zirepo
2007-05-04,2.044093,zirepo
2007-05-07,2.052778,zirepo
2007-05-08,2.049442,zirepo
2007-05-09,2.050322,zirepo
2007-05-10,2.038687,zirepo
2007-05-11,2.011069,zirepo
2007-05-14,2.140458,zirepo
2007-05-15,2.204008,zirepo
2007-05-16,2.224371,zirepo
2007-05-18,2.429751,zirepo
2007-05-21,2.133684,zirepo
2007-05-22,2.076459,zirepo
2007-05-23,2.037621,zirepo
2007-05-24,1.990729,zirepo
2007-05-25,1.946435,zirepo
2007-05-29,2.173639,zirepo
2007-05-30,2.133035,zirepo
2007-05-31,2.165807,zirepo
2007-06-01,2.158066,zirepo
2007-06-04,2.123463,zirepo
2007-06-05,1.972859,zirepo
2007-06-06,1.873646,zirepo
2007-06-07,2.165801,zirepo
2007-06-08,2.185448,zirepo
2007-06-11,1.923417,zirepo
2007-06-12,1.630734,zirepo
2007-06-13,1.752827,zirepo
2007-06-14,1.603724,zirepo
2007-06-15,2.383656,zirepo
2007-06-18,2.162249,zirepo
2007-06-19,2.030591,zirepo
2007-06-20,2.404978,zirepo
2007-06-21,2.520078,zirepo
2007-06-22,2.596227,zirepo
2007-06-25,2.590256,zirepo
2007-06-26,2.554158,zirepo
2007-06-27,2.506404,zirepo
2007-06-28,2.479485,zirepo
2007-06-29,2.418879,zirepo
2007-07-02,2.430063,zirepo
2007-07-03,2.49492,zirepo
2007-07-04,2.590986,zirepo
2007-07-05,2.524996,zirepo
2007-07-06,2.39067,zirepo
2007-07-09,2.431697,zirepo
2007-07-10,2.334494,zirepo
2007-07-11,2.220365,zirepo
2007-07-12,2.142251,zirepo
2007-07-13,2.196048,zirepo
2007-07-16,2.118021,zirepo
2007-07-17,2.119799,zirepo
2007-07-18,2.251967,zirepo
2007-07-19,2.47675,zirepo
2007-07-20,2.387655,zirepo
2007-07-23,2.37198,zirepo
2007-07-24,2.367843,zirepo
2007-07-25,2.353401,zirepo
2007-07-26,2.150184,zirepo
2007-07-27,2.30784,zirepo
2007-07-30,2.428143,zirepo
2007-07-31,2.490651,zirepo
2007-08-02,2.452421,zirepo
2007-08-03,2.392233,zirepo
2007-08-06,2.621298,zirepo
2007-08-07,2.494694,zirepo
2007-08-08,2.535584,zirepo
2007-08-09,2.460204,zirepo
2007-08-10,2.2571,zirepo
2007-08-13,2.247676,zirepo
2007-08-14,1.988135,zirepo
2007-08-15,1.959246,zirepo
2007-08-16,2.117208,zirepo
2007-08-17,2.186256,zirepo
2007-08-20,2.394263,zirepo
2007-08-21,2.373259,zirepo
2007-08-22,2.360119,zirepo
2007-08-23,2.208053,zirepo
2007-08-24,1.984929,zirepo
2007-08-27,2.042595,zirepo
2007-08-28,1.910938,zirepo
2007-08-29,2.085231,zirepo
2007-08-30,2.188372,zirepo
2007-08-31,2.3134,zirepo
2007-09-03,2.299924,zirepo
2007-09-04,2.161679,zirepo
2007-09-05,2.249865,zirepo
2007-09-06,2.088573,zirepo
2007-09-07,2.009323,zirepo
2007-09-10,2.205203,zirepo
2007-09-11,2.055142,zirepo
2007-09-12,1.916758,zirepo
2007-09-13,2.296746,zirepo
2007-09-14,2.040302,zirepo
2007-09-17,1.954899,zirepo
2007-09-18,1.87716,zirepo
2007-09-19,1.86907,zirepo
2007-09-20,1.942546,zirepo
2007-09-21,1.876648,zirepo
2007-09-24,1.947552,zirepo
2007-09-25,2.013861,zirepo
2007-09-26,1.989139,zirepo
2007-09-27,2.083798,zirepo
2007-09-28,2.209981,zirepo
2007-10-01,2.095218,zirepo
2007-10-02,2.123279,zirepo
2007-10-03,2.145943,zirepo
2007-10-04,2.117957,zirepo
2007-10-05,2.009526,zirepo
2007-10-08,1.8698,zirepo
2007-10-09,1.8146,zirepo
2007-10-10,1.829364,zirepo
2007-10-11,2.01846,zirepo
2007-10-12,1.871352,zirepo
2007-10-15,1.82802,zirepo
2007-10-16,1.8657,zirepo
2007-10-17,1.988939,zirepo
2007-10-18,1.896459,zirepo
2007-10-19,1.957164,zirepo
2007-10-22,2.007794,zirepo
2007-10-23,1.97244,zirepo
2007-10-24,1.880929,zirepo
2007-10-25,1.878146,zirepo
2007-10-26,1.856298,zirepo
2007-10-29,1.927612,zirepo
2007-10-30,2.023581,zirepo
2007-10-31,2.118889,zirepo
2007-11-01,1.967776,zirepo
2007-11-02,1.929668,zirepo
2007-11-05,1.997464,zirepo
2007-11-06,2.060114,zirepo
2007-11-07,2.015681,zirepo
2007-11-08,1.935481,zirepo
2007-11-09,1.999057,zirepo
2007-11-12,2.027775,zirepo
2007-11-13,2.085884,zirepo
2007-11-14,2.11455,zirepo
2007-11-15,2.177649,zirepo
2007-11-16,2.165636,zirepo
2007-11-19,2.15257,zirepo
2007-11-20,2.107541,zirepo
2007-11-21,2.11934,zirepo
2007-11-22,2.051829,zirepo
2007-11-23,2.041068,zirepo
2007-11-26,1.995715,zirepo
2007-11-27,1.954819,zirepo
2007-11-28,1.944365,zirepo
2007-11-29,2.079579,zirepo
2007-11-30,2.115592,zirepo
2007-12-03,2.046773,zirepo
2007-12-04,2.034052,zirepo
2007-12-05,2.025475,zirepo
2007-12-06,2.049244,zirepo
2007-12-07,2.003123,zirepo
2007-12-10,1.98124,zirepo
2007-12-11,1.955891,zirepo
2007-12-12,1.844594,zirepo
2007-12-13,1.884569,zirepo
2007-12-14,1.851815,zirepo
2007-12-17,1.84741,zirepo
2007-12-18,1.820065,zirepo
2007-12-19,1.832966,zirepo
2007-12-20,1.842934,zirepo
2007-12-21,1.875118,zirepo
2007-12-24,1.860395,zirepo
2007-12-27,1.90135,zirepo
2007-12-28,1.839178,zirepo
2007-12-31,1.873853,zirepo
2008-01-03,1.996285,zirepo
2008-01-04,1.923343,zirepo
2008-01-07,1.879856,zirepo
2008-01-08,1.960335,zirepo
2008-01-09,1.876949,zirepo
2008-01-10,1.836502,zirepo
2008-01-11,1.838847,zirepo
2008-01-14,2.157294,zirepo
2008-01-15,2.046804,zirepo
2008-01-16,2.031549,zirepo
2008-01-17,1.937789,zirepo
2008-01-18,2.068633,zirepo
2008-01-21,2.152004,zirepo
2008-01-22,2.206304,zirepo
2008-01-23,2.155319,zirepo
2008-01-24,2.144979,zirepo
2008-01-25,2.082836,zirepo
2008-01-28,2.105723,zirepo
2008-01-29,2.080633,zirepo
2008-01-30,2.177264,zirepo
2008-01-31,2.241335,zirepo
2008-02-01,2.314646,zirepo
2008-02-04,2.438196,zirepo
2008-02-05,2.290798,zirepo
2008-02-06,2.220737,zirepo
2008-02-07,2.25236,zirepo
2008-02-08,2.288577,zirepo
2008-02-11,2.364958,zirepo
2008-02-12,2.482698,zirepo
2008-02-13,2.46581,zirepo
2008-02-14,2.560958,zirepo
2008-02-15,2.499183,zirepo
2008-02-18,2.299227,zirepo
2008-02-19,2.169728,zirepo
2008-02-20,2.432722,zirepo
2008-02-21,2.413045,zirepo
2008-02-22,2.373149,zirepo
2008-02-25,2.322299,zirepo
2008-02-26,2.30285,zirepo
2008-02-27,2.245158,zirepo
2008-02-28,2.204576,zirepo
2008-02-29,2.240998,zirepo
2008-03-03,2.164148,zirepo
2008-03-04,2.145622,zirepo
2008-03-05,2.113495,zirepo
2008-03-06,2.081263,zirepo
2008-03-07,2.376762,zirepo
2008-03-10,2.196427,zirepo
2008-03-11,2.041394,zirepo
2008-03-12,2.010858,zirepo
2008-03-13,1.955849,zirepo
2008-03-14,1.865778,zirepo
2008-03-17,2.099699,zirepo
2008-03-18,2.102939,zirepo
2008-03-19,2.139462,zirepo
2008-03-20,2.15669,zirepo
2008-03-25,2.129391,zirepo
2008-03-26,2.212536,zirepo
2008-03-27,2.110843,zirepo
2008-03-28,2.017127,zirepo
2008-03-31,1.894609,zirepo
2008-04-01,1.909778,zirepo
2008-04-02,1.761301,zirepo
2008-04-03,1.768806,zirepo
2008-04-04,1.729204,zirepo
2008-04-07,1.766117,zirepo
2008-04-08,1.763501,zirepo
2008-04-09,1.773174,zirepo
2008-04-10,1.803349,zirepo
2008-04-11,1.775764,zirepo
2008-04-14,1.831556,zirepo
2008-04-15,1.78868,zirepo
2008-04-16,1.757027,zirepo
2008-04-17,1.755381,zirepo
2008-04-18,1.738838,zirepo
2008-04-21,1.742405,zirepo
2008-04-22,1.752121,zirepo
2008-04-23,1.741894,zirepo
2008-04-24,1.677391,zirepo
2008-04-25,1.628018,zirepo
2008-04-28,1.6506,zirepo
2008-04-29,1.69283,zirepo
2008-04-30,1.850478,zirepo
2008-05-02,1.891107,zirepo
2008-05-05,1.798433,zirepo
2008-05-06,1.774489,zirepo
2008-05-07,1.803914,zirepo
2008-05-08,1.776629,zirepo
2008-05-09,1.74402,zirepo
2008-05-13,1.742728,zirepo
2008-05-14,1.715971,zirepo
2008-05-15,1.692702,zirepo
2008-05-16,1.698387,zirepo
2008-05-19,1.758635,zirepo
2008-05-20,1.752059,zirepo
2008-05-21,1.876073,zirepo
2008-05-22,1.736828,zirepo
2008-05-23,1.699477,zirepo
2008-05-26,1.705727,zirepo
2008-05-27,1.684342,zirepo
2008-05-28,1.692639,zirepo
2008-05-29,1.818747,zirepo
2008-05-30,1.796851,zirepo
2008-06-02,2.004831,zirepo
2008-06-03,2.046169,zirepo
2008-06-04,1.929508,zirepo
2008-06-05,1.780394,zirepo
2008-06-06,1.921233,zirepo
2008-06-09,1.929087,zirepo
2008-06-10,1.960589,zirepo
2008-06-11,1.873738,zirepo
2008-06-12,1.847777,zirepo
2008-06-13,1.807441,zirepo
2008-06-16,1.786126,zirepo
2008-06-17,2.038702,zirepo
2008-06-18,1.90821,zirepo
2008-06-19,1.861756,zirepo
2008-06-20,1.7786,zirepo
2008-06-23,1.700274,zirepo
2008-06-24,1.689075,zirepo
2008-06-25,1.67056,zirepo
2008-06-26,1.675059,zirepo
2008-06-27,1.694051,zirepo
2008-06-30,1.860357,zirepo
2008-07-01,1.810257,zirepo
2008-07-02,1.849857,zirepo
2008-07-03,1.946097,zirepo
2008-07-04,1.9184,zirepo
2008-07-07,1.914557,zirepo
2008-07-08,1.883727,zirepo
2008-07-09,1.96889,zirepo
2008-07-10,1.960069,zirepo
2008-07-11,1.965827,zirepo
2008-07-14,1.929161,zirepo
2008-07-15,1.810603,zirepo
2008-07-16,1.672653,zirepo
2008-07-17,1.650383,zirepo
2008-07-18,1.653373,zirepo
2008-07-21,1.829515,zirepo
2008-07-22,1.824898,zirepo
2008-07-23,1.843929,zirepo
2008-07-24,1.807519,zirepo
2008-07-25,1.74187,zirepo
2008-07-28,1.772584,zirepo
2008-07-29,1.85477,zirepo
2008-07-30,1.79137,zirepo
2008-07-31,1.955679,zirepo
2008-08-04,1.926562,zirepo
2008-08-05,1.935469,zirepo
2008-08-06,1.880273,zirepo
2008-08-07,1.858917,zirepo
2008-08-08,1.83854,zirepo
2008-08-11,1.786592,zirepo
2008-08-12,1.827266,zirepo
2008-08-13,1.879354,zirepo
2008-08-14,1.995302,zirepo
2008-08-15,2.0848,zirepo
2008-08-18,2.057582,zirepo
2008-08-19,1.88432,zirepo
2008-08-20,1.887787,zirepo
2008-08-21,1.884621,zirepo
2008-08-22,1.838396,zirepo
2008-08-25,1.86088,zirepo
2008-08-26,1.801305,zirepo
2008-08-27,1.738753,zirepo
2008-08-28,1.82508,zirepo
2008-08-29,1.933609,zirepo
2008-09-01,1.865783,zirepo
2008-09-02,1.803969,zirepo
2008-09-03,1.813308,zirepo
2008-09-04,1.81554,zirepo
2008-09-05,1.878752,zirepo
2008-09-08,1.884637,zirepo
2008-09-09,1.860022,zirepo
2008-09-10,1.908814,zirepo
2008-09-11,1.805317,zirepo
2008-09-12,1.818859,zirepo
2008-09-15,1.953255,zirepo
2008-09-16,1.906216,zirepo
2008-09-17,1.696802,zirepo
2008-09-18,1.682444,zirepo
2008-09-19,1.660219,zirepo
2008-09-22,1.519593,zirepo
2008-09-23,1.676156,zirepo
2008-09-24,1.622579,zirepo
2008-09-25,1.648856,zirepo
2008-09-26,1.567828,zirepo
2008-09-29,1.607507,zirepo
2008-09-30,1.666335,zirepo
2008-10-01,1.617593,zirepo
2008-10-02,1.608306,zirepo
2008-10-03,1.369098,zirepo
2008-10-06,0.537537,zirepo
2008-10-07,0.270137,zirepo
2008-10-08,0.655869,zirepo
2008-10-09,0.78359,zirepo
2008-10-10,0.974116,zirepo
2008-10-13,0.833046,zirepo
2008-10-14,1.031019,zirepo
2008-10-15,1.039464,zirepo
2008-10-16,1.175095,zirepo
2008-10-17,1.10135,zirepo
2008-10-20,1.06191,zirepo
2008-10-21,1.038871,zirepo
2008-10-22,0.26077,zirepo
2008-10-23,0.382708,zirepo
2008-10-24,0.411441,zirepo
2008-10-27,0.479715,zirepo
2008-10-28,0.665488,zirepo
2008-10-29,0.55606,zirepo
2008-10-30,0.513355,zirepo
2008-10-31,0.522862,zirepo
2008-11-03,0.501799,zirepo
2008-11-04,0.451949,zirepo
2008-11-05,0.433614,zirepo
2008-11-06,0.439579,zirepo
2008-11-07,0.322883,zirepo
2008-11-10,0.27628,zirepo
2008-11-11,0.255311,zirepo
2008-11-12,0.291182,zirepo
2008-11-13,0.316017,zirepo
2008-11-14,0.299182,zirepo
2008-11-17,0.321108,zirepo
2008-11-18,0.271503,zirepo
2008-11-19,0.283921,zirepo
2008-11-20,0.189754,zirepo
2008-11-21,0.077983,zirepo
2008-11-24,0.05083,zirepo
2008-11-25,0.031057,zirepo
2008-11-26,0.024548,zirepo
2008-11-27,0.031094,zirepo
2008-11-28,0.03909,zirepo
2008-12-01,0.022054,zirepo
2008-12-02,0.002972,zirepo
2008-12-03,0.056103,zirepo
2008-12-04,0.081179,zirepo
2008-12-05,0.082825,zirepo
2008-12-08,0.087937,zirepo
2008-12-09,0.043844,zirepo
2008-12-10,0.036623,zirepo
2008-12-11,0.032981,zirepo
2008-12-12,0.02885,zirepo
2008-12-15,0.029176,zirepo
2008-12-16,0.025703,zirepo
2008-12-17,0.024612,zirepo
2008-12-18,0.018264,zirepo
2008-12-19,0.020628,zirepo
2008-12-22,0.020327,zirepo
2008-12-23,0.023351,zirepo
2008-12-24,0.028542,zirepo
2008-12-29,0.026664,zirepo
2008-12-30,0.022935,zirepo
2008-12-31,0.019608,zirepo
2009-01-05,0.025207,zirepo
2009-01-06,0.021569,zirepo
2009-01-07,0.017131,zirepo
2009-01-08,0.018,zirepo
2009-01-09,0.020212,zirepo
2009-01-12,0.016818,zirepo
2009-01-13,0.024982,zirepo
2009-01-14,0.029798,zirepo
2009-01-15,0.031049,zirepo
2009-01-16,0.032786,zirepo
2009-01-19,0.031175,zirepo
2009-01-20,0.039073,zirepo
2009-01-21,0.026944,zirepo
2009-01-22,0.032038,zirepo
2009-01-23,0.024555,zirepo
2009-01-26,0.024886,zirepo
2009-01-27,0.023681,zirepo
2009-01-28,0.024998,zirepo
2009-01-29,0.027553,zirepo
2009-01-30,0.080879,zirepo
2009-02-02,0.044711,zirepo
2009-02-03,0.042583,zirepo
2009-02-04,0.033354,zirepo
2009-02-05,0.019886,zirepo
2009-02-06,0.025178,zirepo
2009-02-09,0.023582,zirepo
2009-02-10,0.031383,zirepo
2009-02-11,0.031183,zirepo
2009-02-12,0.029668,zirepo
2009-02-13,0.025818,zirepo
2009-02-16,0.021232,zirepo
2009-02-17,0.023037,zirepo
2009-02-18,0.024798,zirepo
2009-02-19,0.025336,zirepo
2009-02-20,0.023713,zirepo
2009-02-23,0.025258,zirepo
2009-02-24,0.025899,zirepo
2009-02-25,0.026073,zirepo
2009-02-26,0.028993,zirepo
2009-02-27,0.035864,zirepo
2009-03-02,0.022505,zirepo
2009-03-03,0.022356,zirepo
2009-03-04,0.025682,zirepo
2009-03-05,0.020125,zirepo
2009-03-06,0.02255,zirepo
2009-03-09,0.026732,zirepo
2009-03-10,0.032156,zirepo
2009-03-11,0.030713,zirepo
2009-03-12,0.027849,zirepo
2009-03-13,0.026456,zirepo
2009-03-16,0.024928,zirepo
2009-03-17,0.025915,zirepo
2009-03-18,0.023983,zirepo
2009-03-19,0.026995,zirepo
2009-03-20,0.021738,zirepo
2009-03-23,0.024428,zirepo
2009-03-24,0.027238,zirepo
2009-03-25,0.023452,zirepo
2009-03-26,0.020665,zirepo
2009-03-27,0.021716,zirepo
2009-03-30,0.026248,zirepo
2009-03-31,0.031394,zirepo
2009-04-01,0.027261,zirepo
2009-04-02,0.028128,zirepo
2009-04-03,0.028568,zirepo
2009-04-06,0.026644,zirepo
2009-04-07,0.028243,zirepo
2009-04-08,0.019164,zirepo
2009-04-09,0.014778,zirepo
2009-04-14,0.016536,zirepo
2009-04-15,0.027,zirepo
2009-04-16,0.025962,zirepo
2009-04-17,0.027035,zirepo
2009-04-20,0.028433,zirepo
2009-04-21,0.026806,zirepo
2009-04-22,0.023712,zirepo
2009-04-23,0.022752,zirepo
2009-04-24,0.019794,zirepo
2009-04-27,0.025304,zirepo
2009-04-28,0.02563,zirepo
2009-04-29,0.02924,zirepo
2009-04-30,0.03359,zirepo
2009-05-04,0.02801,zirepo
2009-05-05,0.027432,zirepo
2009-05-06,0.026983,zirepo
2009-05-07,0.027196,zirepo
2009-05-08,0.022404,zirepo
2009-05-11,0.028049,zirepo
2009-05-12,0.028988,zirepo
2009-05-13,0.02986,zirepo
2009-05-14,0.028304,zirepo
2009-05-15,0.030401,zirepo
2009-05-18,0.033153,zirepo
2009-05-19,0.025127,zirepo
2009-05-20,0.024525,zirepo
2009-05-22,0.024699,zirepo
2009-05-25,0.03508,zirepo
2009-05-26,0.024953,zirepo
2009-05-27,0.029405,zirepo
2009-05-28,0.02399,zirepo
2009-05-29,0.034996,zirepo
2009-06-02,0.026733,zirepo
2009-06-03,0.028002,zirepo
2009-06-04,0.026684,zirepo
2009-06-05,0.025314,zirepo
2009-06-08,0.028769,zirepo
2009-06-09,0.030978,zirepo
2009-06-10,0.028146,zirepo
2009-06-11,0.029168,zirepo
2009-06-12,0.026636,zirepo
2009-06-15,0.027138,zirepo
2009-06-16,0.02582,zirepo
2009-06-17,0.02584,zirepo
2009-06-18,0.027648,zirepo
2009-06-19,0.025415,zirepo
2009-06-22,0.028386,zirepo
2009-06-23,0.026336,zirepo
2009-06-24,0.024248,zirepo
2009-06-25,0.021143,zirepo
2009-06-26,0.016025,zirepo
2009-06-29,0.024532,zirepo
2009-06-30,0.020048,zirepo
2009-07-01,0.022823,zirepo
2009-07-02,0.016396,zirepo
2009-07-03,0.015623,zirepo
2009-07-06,0.020838,zirepo
2009-07-07,0.022233,zirepo
2009-07-08,0.019373,zirepo
2009-07-09,0.019435,zirepo
2009-07-10,0.015467,zirepo
2009-07-13,0.020193,zirepo
2009-07-14,0.017462,zirepo
2009-07-15,0.021076,zirepo
2009-07-16,0.020487,zirepo
2009-07-17,0.020272,zirepo
