DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20221220,-0.6708,-0.6708,-0.6708,-0.6708,0
20221221,-0.6303,-0.6303,-0.6303,-0.6303,0
20221222,-0.6975,-0.6975,-0.6975,-0.6975,0
20221223,-0.6446,-0.6446,-0.6446,-0.6446,0
20221227,-0.5713,-0.5713,-0.5713,-0.5713,0
20221228,-0.5200,-0.5200,-0.5200,-0.5200,0
20221229,-0.5803,-0.5803,-0.5803,-0.5803,0
20221230,-0.5692,-0.5692,-0.5692,-0.5692,0
20230103,-0.6617,-0.6617,-0.6617,-0.6617,0
20230104,-0.7491,-0.7491,-0.7491,-0.7491,0
20230105,-0.7991,-0.7991,-0.7991,-0.7991,0
20230106,-0.7711,-0.7711,-0.7711,-0.7711,0
20230109,-0.7596,-0.7596,-0.7596,-0.7596,0
20230110,-0.6779,-0.6779,-0.6779,-0.6779,0
20230111,-0.7246,-0.7246,-0.7246,-0.7246,0
20230112,-0.7909,-0.7909,-0.7909,-0.7909,0
20230113,-0.8288,-0.8288,-0.8288,-0.8288,0
20230117,-0.7258,-0.7258,-0.7258,-0.7258,0
20230118,-0.8334,-0.8334,-0.8334,-0.8334,0
20230119,-0.8285,-0.8285,-0.8285,-0.8285,0
20230120,-0.7799,-0.7799,-0.7799,-0.7799,0
20230123,-0.7855,-0.7855,-0.7855,-0.7855,0
20230124,-0.8468,-0.8468,-0.8468,-0.8468,0
20230125,-0.8274,-0.8274,-0.8274,-0.8274,0
20230126,-0.8295,-0.8295,-0.8295,-0.8295,0
20230127,-0.8092,-0.8092,-0.8092,-0.8092,0
20230130,-0.8263,-0.8263,-0.8263,-0.8263,0
20230131,-0.7891,-0.7891,-0.7891,-0.7891,0
20230201,-0.8262,-0.8262,-0.8262,-0.8262,0
20230202,-0.8365,-0.8365,-0.8365,-0.8365,0
20230203,-0.8693,-0.8693,-0.8693,-0.8693,0
20230206,-0.9063,-0.9063,-0.9063,-0.9063,0
20230207,-0.8769,-0.8769,-0.8769,-0.8769,0
20230208,-0.8538,-0.8538,-0.8538,-0.8538,0
20230209,-0.8755,-0.8755,-0.8755,-0.8755,0
20230210,-0.7729,-0.7729,-0.7729,-0.7729,0
20230213,-0.8542,-0.8542,-0.8542,-0.8542,0
20230214,-0.8995,-0.8995,-0.8995,-0.8995,0
20230215,-0.5395,-0.5395,-0.5395,-0.5395,0
20230216,-0.7790,-0.7790,-0.7790,-0.7790,0
20230217,-0.7816,-0.7816,-0.7816,-0.7816,0
20230221,-0.7165,-0.7165,-0.7165,-0.7165,0
20230222,-0.4498,-0.4498,-0.4498,-0.4498,0
20230223,-0.4855,-0.4855,-0.4855,-0.4855,0
20230224,-0.4731,-0.4731,-0.4731,-0.4731,0
20230227,-0.4724,-0.4724,-0.4724,-0.4724,0
20230228,-0.4836,-0.4836,-0.4836,-0.4836,0
20230301,-0.4290,-0.4290,-0.4290,-0.4290,0
20230302,-0.3666,-0.3666,-0.3666,-0.3666,0
20230303,-0.4960,-0.4960,-0.4960,-0.4960,0
20230306,-0.8094,-0.8094,-0.8094,-0.8094,0
20230307,-0.6284,-0.6284,-0.6284,-0.6284,0
20230308,-0.6644,-0.6644,-0.6644,-0.6644,0
20230309,-0.6363,-0.6363,-0.6363,-0.6363,0
20230310,-0.7972,-0.7972,-0.7972,-0.7972,0
20230313,-0.6857,-0.6857,-0.6857,-0.6857,0
20230314,-0.7190,-0.7190,-0.7190,-0.7190,0
20230315,-0.6987,-0.6987,-0.6987,-0.6987,0
20230316,-0.7421,-0.7421,-0.7421,-0.7421,0
20230317,-0.6946,-0.6946,-0.6946,-0.6946,0
20230320,-0.6746,-0.6746,-0.6746,-0.6746,0
20230321,-0.6924,-0.6924,-0.6924,-0.6924,0
20230322,-0.6546,-0.6546,-0.6546,-0.6546,0
20230323,-0.6481,-0.6481,-0.6481,-0.6481,0
20230324,-0.6602,-0.6602,-0.6602,-0.6602,0
20230327,-0.6178,-0.6178,-0.6178,-0.6178,0
20230328,-0.6393,-0.6393,-0.6393,-0.6393,0
20230329,-0.6372,-0.6372,-0.6372,-0.6372,0
20230330,-0.6718,-0.6718,-0.6718,-0.6718,0
20230331,-0.7198,-0.7198,-0.7198,-0.7198,0
20230403,-0.7231,-0.7231,-0.7231,-0.7231,0
20230404,-0.7113,-0.7113,-0.7113,-0.7113,0
20230405,-0.7571,-0.7571,-0.7571,-0.7571,0
20230406,-0.7878,-0.7878,-0.7878,-0.7878,0
20230407,-0.7772,-0.7772,-0.7772,-0.7772,0
20230410,-0.7869,-0.7869,-0.7869,-0.7869,0
20230411,-0.7756,-0.7756,-0.7756,-0.7756,0
20230412,-0.7273,-0.7273,-0.7273,-0.7273,0
20230413,-0.6887,-0.6887,-0.6887,-0.6887,0
20230414,-0.6911,-0.6911,-0.6911,-0.6911,0
20230417,-0.6591,-0.6591,-0.6591,-0.6591,0
20230418,-0.6873,-0.6873,-0.6873,-0.6873,0
20230419,-0.6991,-0.6991,-0.6991,-0.6991,0
20230420,-0.6846,-0.6846,-0.6846,-0.6846,0
20230421,-0.6629,-0.6629,-0.6629,-0.6629,0
20230424,-0.6917,-0.6917,-0.6917,-0.6917,0
20230425,-0.6935,-0.6935,-0.6935,-0.6935,0
20230426,-0.6714,-0.6714,-0.6714,-0.6714,0
20230427,-0.6636,-0.6636,-0.6636,-0.6636,0
20230428,-0.7312,-0.7312,-0.7312,-0.7312,0
20230501,-0.6128,-0.6128,-0.6128,-0.6128,0
20230502,-0.6699,-0.6699,-0.6699,-0.6699,0
20230503,-0.6539,-0.6539,-0.6539,-0.6539,0
20230504,-0.5846,-0.5846,-0.5846,-0.5846,0
20230505,-0.6015,-0.6015,-0.6015,-0.6015,0
20230508,-0.5671,-0.5671,-0.5671,-0.5671,0
20230509,-0.5516,-0.5516,-0.5516,-0.5516,0
20230510,-0.5526,-0.5526,-0.5526,-0.5526,0
20230511,-0.6409,-0.6409,-0.6409,-0.6409,0
20230512,-0.6263,-0.6263,-0.6263,-0.6263,0
20230515,-0.5517,-0.5517,-0.5517,-0.5517,0
20230516,-0.5397,-0.5397,-0.5397,-0.5397,0
20230517,-0.5690,-0.5690,-0.5690,-0.5690,0
20230518,-0.5648,-0.5648,-0.5648,-0.5648,0
20230519,-0.5315,-0.5315,-0.5315,-0.5315,0
20230522,-0.5125,-0.5125,-0.5125,-0.5125,0
