# QUALITY=PROXY_THIN_MARKET | NZ IIB [2025, 2030, 2035, 2040, 2050] interpolated to 10Y (RBNZ B2 local fetch; thin linker market) | generated by real_yields_g8.py
DATE,NOM10,REAL10,BE10
20180103,2.78,1.4398,1.3402
20180104,2.79,1.4399,1.3501
20180105,2.77,1.4547,1.3153
20180108,2.81,1.4605,1.3495
20180109,2.82,1.4706,1.3494
20180110,2.86,1.5061,1.3539
20180111,2.87,1.5262,1.3438
20180112,2.85,1.5217,1.3283
20180115,2.87,1.5421,1.3279
20180116,2.88,1.5422,1.3378
20180117,2.87,1.5223,1.3477
20180118,2.92,1.5278,1.3922
20180119,2.98,1.5726,1.4074
20180122,2.98,1.573,1.407
20180123,2.97,1.5631,1.4069
20180124,2.93,1.5085,1.4215
20180125,2.91,1.5286,1.3814
20180126,2.9,1.5287,1.3713
20180129,2.9,1.5291,1.3709
20180130,2.93,1.5292,1.4008
20180131,2.9,1.4993,1.4007
20180201,2.92,1.5494,1.3706
20180202,2.95,1.5543,1.3957
20180205,2.98,1.5546,1.4254
20180207,2.96,1.5196,1.4404
20180208,2.96,1.5384,1.4216
20180209,2.95,1.549,1.401
20180212,2.99,1.5895,1.4005
20180213,2.98,1.5844,1.3956
20180214,2.94,1.5846,1.3554
20180215,3.0,1.6347,1.3653
20180216,2.99,1.6,1.39
20180219,2.97,1.6005,1.3695
20180220,2.98,1.6206,1.3594
20180221,2.96,1.6008,1.3592
20180222,2.98,1.6158,1.3642
20180223,2.97,1.6159,1.3541
20180226,2.92,1.5864,1.3336
20180227,2.92,1.6114,1.3086
20180228,2.95,1.6416,1.3084
20180301,2.94,1.6417,1.2983
20180302,2.92,1.6119,1.3081
20180305,2.96,1.6124,1.3476
20180306,3.01,1.6525,1.3575
20180307,3.0,1.6427,1.3573
20180308,2.99,1.6329,1.3571
20180309,2.94,1.5979,1.3421
20180312,2.99,1.6583,1.3317
20180313,2.96,1.6236,1.3364
20180314,2.92,1.5837,1.3363
20180315,2.88,1.5339,1.3461
20180316,2.83,1.554,1.276
20180319,2.84,1.5595,1.2805
20180320,2.83,1.5647,1.2653
20180321,2.84,1.5649,1.2751
20180322,2.81,1.5551,1.2549
20180323,2.76,1.5153,1.2447
20180326,2.78,1.5158,1.2642
20180327,2.79,1.516,1.274
20180328,2.72,1.5111,1.2089
20180329,2.72,1.5313,1.1887
20180403,2.72,1.5322,1.1878
20180404,2.76,1.5525,1.2075
20180405,2.79,1.5827,1.2073
20180406,2.8,1.5829,1.2171
20180409,2.78,1.5634,1.2166
20180410,2.8,1.5636,1.2364
20180411,2.79,1.5638,1.2262
20180412,2.79,1.5591,1.2309
20180413,2.82,1.5842,1.2358
20180416,2.83,1.5847,1.2453
20180417,2.83,1.5901,1.2399
20180418,2.82,1.5803,1.2397
20180419,2.84,1.5905,1.2495
20180420,2.84,1.5707,1.2693
20180423,2.91,1.5812,1.3288
20180424,2.89,1.5766,1.3134
20180426,2.93,1.607,1.323
20180427,2.89,1.5872,1.3028
20180430,2.84,1.5678,1.2722
20180501,2.8,1.548,1.252
20180502,2.82,1.5882,1.2318
20180503,2.81,1.5684,1.2416
20180504,2.79,1.5486,1.2414
20180507,2.77,1.5392,1.2308
20180508,2.76,1.5294,1.2306
20180509,2.8,1.5396,1.2604
20180510,2.76,1.4998,1.2602
20180511,2.73,1.47,1.26
20180514,2.71,1.4553,1.2547
20180515,2.74,1.4901,1.2499
20180516,2.8,1.5097,1.2903
20180517,2.84,1.5299,1.3101
20180518,2.86,1.5401,1.3199
20180521,2.83,1.5106,1.3194
20180522,2.83,1.5108,1.3192
20180523,2.81,1.491,1.319
20180524,2.77,1.4704,1.2996
20180525,2.74,1.4699,1.2701
20180528,2.72,1.4704,1.2496
20180529,2.74,1.4505,1.2895
20180530,2.73,1.4107,1.3193
20180531,2.73,1.4308,1.2992
20180601,2.75,1.431,1.319
20180605,2.79,1.4816,1.3084
20180606,2.8,1.4771,1.3229
20180607,2.85,1.5427,1.3073
20180608,2.99,1.5283,1.4617
20180611,2.98,1.5234,1.4566
20180612,2.98,1.5236,1.4564
20180613,3.0,1.5292,1.4708
20180614,2.96,1.5239,1.4361
20180615,2.91,1.4795,1.4305
20180618,2.89,1.47,1.42
20180619,2.85,1.4402,1.4098
20180620,2.89,1.4504,1.4396
20180621,2.95,1.467,1.483
20180622,2.95,1.4472,1.5028
20180625,2.92,1.4433,1.4767
20180626,2.9,1.4335,1.4665
20180627,2.89,1.4282,1.4618
20180628,2.85,1.4083,1.4417
20180629,2.85,1.4085,1.4415
20180702,2.83,1.3802,1.4498
20180703,2.79,1.3504,1.4396
20180704,2.78,1.3306,1.4494
20180705,2.78,1.3296,1.4504
20180706,2.82,1.3598,1.4602
20180709,2.83,1.3604,1.4696
20180710,2.87,1.365,1.505
20180711,2.86,1.3595,1.5005
20180712,2.86,1.3553,1.5047
20180713,2.85,1.3455,1.5045
20180716,2.83,1.3304,1.4996
20180717,2.88,1.3662,1.5138
20180718,2.87,1.3564,1.5136
20180719,2.84,1.3409,1.4991
20180720,2.79,1.3111,1.4789
20180723,2.81,1.3316,1.4784
20180724,2.82,1.3618,1.4582
20180725,2.79,1.352,1.438
20180726,2.78,1.3779,1.4021
20180727,2.74,1.378,1.362
20180730,2.73,1.3843,1.3457
20180731,2.76,1.4145,1.3455
20180801,2.79,1.4247,1.3653
20180802,2.81,1.4349,1.3751
20180803,2.8,1.435,1.365
20180806,2.77,1.4156,1.3544
20180807,2.75,1.3958,1.3542
20180808,2.76,1.396,1.364
20180809,2.67,1.3562,1.3138
20180810,2.59,1.2806,1.3094
20180813,2.58,1.3111,1.2689
20180814,2.58,1.3213,1.2587
20180815,2.57,1.3415,1.2285
20180816,2.57,1.3417,1.2283
20180817,2.58,1.3318,1.2482
20180820,2.57,1.2765,1.2935
20180821,2.59,1.2509,1.3391
20180822,2.59,1.2652,1.3248
20180823,2.57,1.2795,1.2905
20180824,2.57,1.2855,1.2845
20180827,2.58,1.286,1.294
20180828,2.61,1.3062,1.3038
20180829,2.61,1.2964,1.3136
20180830,2.55,1.2465,1.3035
20180831,2.53,1.2367,1.2933
20180903,2.52,1.2372,1.2828
20180904,2.52,1.2674,1.2526
20180905,2.55,1.2875,1.2625
20180906,2.53,1.2636,1.2664
20180907,2.53,1.2638,1.2662
20180910,2.55,1.2783,1.2717
20180911,2.57,1.2266,1.3434
20180912,2.59,1.2208,1.3692
20180913,2.55,1.185,1.365
20180914,2.55,1.1551,1.3949
20180917,2.58,1.1656,1.4144
20180918,2.61,1.1797,1.4303
20180919,2.65,1.2158,1.4342
20180920,2.66,1.236,1.424
20180921,2.67,1.2501,1.4199
20180924,2.66,1.2786,1.3814
20180925,2.68,1.2848,1.3952
20180926,2.69,1.2749,1.4151
20180927,2.65,1.2451,1.4049
20180928,2.61,1.2453,1.3647
20181001,2.61,1.2357,1.3743
20181002,2.61,1.2659,1.3441
20181003,2.58,1.27,1.31
20181004,2.62,1.2723,1.3477
20181005,2.61,1.2324,1.3776
20181008,2.64,1.2429,1.3971
20181009,2.66,1.2231,1.4369
20181010,2.67,1.2133,1.4567
20181011,2.62,1.2173,1.4027
20181012,2.66,1.2136,1.4464
20181015,2.64,1.1841,1.4559
20181016,2.69,1.1804,1.5096
20181017,2.68,1.1844,1.4956
20181018,2.69,1.2046,1.4854
20181019,2.66,1.2209,1.4391
20181023,2.65,1.2416,1.4084
20181024,2.63,1.2118,1.4182
20181025,2.56,1.1719,1.3881
20181026,2.54,1.1921,1.3479
20181029,2.52,1.1726,1.3474
20181030,2.52,1.1728,1.3472
20181031,2.54,1.1729,1.3671
20181101,2.57,1.2031,1.3669
20181102,2.59,1.2033,1.3867
20181105,2.64,1.2238,1.4162
20181106,2.64,1.234,1.406
20181107,2.74,1.2641,1.4759
20181108,2.78,1.3006,1.4794
20181109,2.8,1.3207,1.4793
20181112,2.8,1.335,1.465
20181113,2.79,1.3114,1.4786
20181114,2.78,1.2953,1.4847
20181115,2.75,1.2755,1.4745
20181116,2.72,1.2557,1.4643
20181119,2.69,1.2562,1.4338
20181120,2.71,1.25,1.46
20181121,2.72,1.2865,1.4335
20181122,2.69,1.3103,1.3797
20181123,2.67,1.3005,1.3695
20181126,2.65,1.3174,1.3326
20181127,2.64,1.3212,1.3188
20181128,2.62,1.3113,1.3087
20181129,2.57,1.3179,1.2521
20181130,2.56,1.308,1.252
20181203,2.58,1.3221,1.2579
20181204,2.51,1.2723,1.2377
20181205,2.48,1.2589,1.2211
20181206,2.45,1.2126,1.2374
20181207,2.45,1.1928,1.2572
20181210,2.44,1.1933,1.2467
20181211,2.45,1.2035,1.2465
20181212,2.48,1.2372,1.2428
20181213,2.51,1.2373,1.2727
20181214,2.48,1.2339,1.2461
20181217,2.47,1.2344,1.2356
20181218,2.45,1.2181,1.2319
20181219,2.44,1.2083,1.2317
20181220,2.34,1.1949,1.1451
20181221,2.4,1.2551,1.1449
20181224,2.39,1.2556,1.1344
20181227,2.4,1.2661,1.1339
20181228,2.39,1.2562,1.1338
20181231,2.36,1.2467,1.1133
20190103,2.29,1.2072,1.0828
20190104,2.33,1.2574,1.0726
20190107,2.4,1.3113,1.0887
20190108,2.39,1.3115,1.0785
20190109,2.39,1.3216,1.0684
20190110,2.33,1.2518,1.0782
20190111,2.33,1.2519,1.0781
20190114,2.29,1.2324,1.0576
20190115,2.3,1.2326,1.0674
20190116,2.27,1.2427,1.0273
20190117,2.28,1.2429,1.0371
20190118,2.32,1.263,1.057
20190121,2.32,1.2635,1.0565
20190122,2.33,1.2637,1.0663
20190123,2.34,1.2438,1.0962
20190124,2.35,1.244,1.106
20190125,2.31,1.2342,1.0758
20190128,2.31,1.2346,1.0754
20190129,2.32,1.2348,1.0852
20190130,2.32,1.2249,1.0951
20190131,2.26,1.1851,1.0749
20190201,2.2,1.1753,1.0247
20190204,2.19,1.1757,1.0143
20190205,2.21,1.1959,1.0141
20190207,2.15,1.1262,1.0238
20190208,2.11,1.0896,1.0204
20190211,2.12,1.0901,1.0299
20190212,2.11,1.0802,1.0298
20190213,2.18,1.1304,1.0496
20190214,2.22,1.1705,1.0495
20190215,2.2,1.1407,1.0593
20190218,2.22,1.1511,1.0689
20190219,2.23,1.1513,1.0787
20190220,2.23,1.1414,1.0886
20190221,2.19,1.1116,1.0784
20190222,2.18,1.0918,1.0882
20190225,2.15,1.0753,1.0747
20190226,2.15,1.0755,1.0745
20190227,2.14,1.0756,1.0644
20190228,2.16,1.0758,1.0842
20190301,2.17,1.0828,1.0872
20190304,2.2,1.1033,1.0967
20190305,2.17,1.0865,1.0835
20190306,2.15,1.0767,1.0733
20190307,2.12,1.0568,1.0632
20190308,2.07,1.04,1.03
20190311,2.09,1.0405,1.0495
20190312,2.09,1.0406,1.0494
20190313,2.04,1.0138,1.0262
20190314,2.05,1.0039,1.0461
20190315,2.07,1.0141,1.0559
20190318,2.07,1.0145,1.0555
20190319,2.05,0.9976,1.0524
20190320,2.05,0.9948,1.0552
20190321,2.0,0.9549,1.0451
20190322,1.98,0.938,1.042
20190325,1.9,0.8755,1.0245
20190326,1.87,0.8586,1.0114
20190327,1.76,0.7687,0.9913
20190328,1.75,0.7688,0.9812
20190329,1.81,0.779,1.031
20190401,1.83,0.8194,1.0106
20190402,1.86,0.8195,1.0405
20190403,1.91,0.8496,1.0604
20190404,2.0,0.9297,1.0703
20190405,2.0,0.8999,1.1001
20190408,1.98,0.8803,1.0997
20190409,2.02,0.9104,1.1096
20190410,2.06,0.9305,1.1295
20190411,2.03,0.9307,1.0993
20190412,2.02,0.9208,1.0992
20190415,2.05,0.9612,1.0888
20190416,2.02,0.9413,1.0787
20190417,1.97,0.9115,1.0585
20190418,1.97,0.9016,1.0684
20190423,1.95,0.8922,1.0578
20190424,1.89,0.8424,1.0476
20190426,1.9,0.8454,1.0546
20190429,1.9,0.8386,1.0614
20190430,1.9,0.8487,1.0513
20190501,1.85,0.8116,1.0384
20190502,1.88,0.8273,1.0527
20190503,1.89,0.8202,1.0698
20190506,1.86,0.8177,1.0423
20190507,1.87,0.8178,1.0522
20190508,1.86,0.7534,1.1066
20190509,1.83,0.7335,1.0965
20190510,1.82,0.7063,1.1137
20190513,1.8,0.6993,1.1007
20190514,1.78,0.7394,1.0406
20190515,1.8,0.7368,1.0632
20190516,1.79,0.7168,1.0732
20190517,1.79,0.7096,1.0804
20190520,1.81,0.7199,1.0901
20190521,1.8,0.7126,1.0874
20190522,1.79,0.71,1.08
20190523,1.77,0.6928,1.0772
20190524,1.74,0.6729,1.0671
20190527,1.74,0.6657,1.0743
20190528,1.75,0.6732,1.0768
20190529,1.7,0.6632,1.0368
20190530,1.77,0.6759,1.0941
20190531,1.71,0.646,1.064
20190604,1.69,0.6363,1.0537
20190605,1.69,0.6389,1.0511
20190606,1.68,0.629,1.051
20190607,1.7,0.6291,1.0709
20190610,1.74,0.6318,1.1082
20190611,1.73,0.6245,1.1055
20190612,1.71,0.632,1.078
20190613,1.68,0.622,1.058
20190614,1.64,0.6146,1.0254
20190617,1.64,0.5948,1.0452
20190618,1.63,0.5948,1.0352
20190619,1.59,0.5749,1.0151
20190620,1.51,0.5349,0.9751
20190621,1.51,0.535,0.975
20190624,1.53,0.5352,0.9948
20190625,1.53,0.5252,1.0048
20190626,1.54,0.5153,1.0247
20190627,1.6,0.5504,1.0496
20190628,1.57,0.558,1.012
20190701,1.58,0.5607,1.0193
20190702,1.56,0.5407,1.0193
20190703,1.54,0.5208,1.0192
20190704,1.52,0.5209,0.9991
20190705,1.52,0.5109,1.0091
20190708,1.54,0.5111,1.0289
20190709,1.53,0.5264,1.0036
20190710,1.54,0.5265,1.0135
20190711,1.54,0.5165,1.0235
20190712,1.62,0.5642,1.0558
20190715,1.65,0.6121,1.0379
20190716,1.6,0.5269,1.0731
20190717,1.61,0.537,1.073
20190718,1.58,0.5247,1.0553
20190719,1.57,0.5548,1.0152
20190722,1.58,0.545,1.035
20190723,1.56,0.5251,1.0349
20190724,1.56,0.5329,1.0271
20190725,1.53,0.523,1.007
20190726,1.51,0.5154,0.9946
20190729,1.48,0.511,0.969
20190730,1.47,0.4988,0.9712
20190731,1.44,0.4544,0.9856
20190801,1.45,0.4268,1.0232
20190802,1.36,0.3669,0.9931
20190805,1.31,0.3249,0.9851
20190806,1.3,0.2773,1.0227
20190807,1.16,0.1551,1.0049
20190808,1.1,0.133,0.967
20190809,1.08,0.1054,0.9746
20190812,1.09,0.1235,0.9665
20190813,1.07,0.0958,0.9742
20190814,1.1,0.1159,0.9841
20190815,1.02,0.066,0.954
20190816,1.0,0.0361,0.9639
20190819,1.04,0.0443,0.9957
20190820,1.07,0.0444,1.0256
20190821,1.06,0.0367,1.0233
20190822,1.09,0.0768,1.0132
20190823,1.14,0.1026,1.0374
20190827,1.09,0.0652,1.0248
20190828,1.08,0.0474,1.0326
20190829,1.06,0.0454,1.0146
20190830,1.07,0.0556,1.0144
20190902,1.04,0.078,0.962
20190903,1.04,0.0781,0.9619
20190904,1.03,0.0682,0.9618
20190905,1.06,0.0962,0.9638
20190906,1.15,0.1464,1.0036
20190909,1.13,0.1288,1.0012
20190910,1.19,0.1589,1.0311
20190911,1.25,0.209,1.041
20190912,1.29,0.2111,1.0789
20190913,1.32,0.2112,1.1088
20190916,1.33,0.2216,1.1084
20190917,1.27,0.1996,1.0704
20190918,1.24,0.2018,1.0382
20190919,1.18,0.1799,1.0001
20190920,1.15,0.162,0.988
20190923,1.13,0.1503,0.9797
20190924,1.13,0.1504,0.9796
20190925,1.11,0.1605,0.9495
20190926,1.12,0.1906,0.9294
20190927,1.1,0.1907,0.9093
20190930,1.09,0.1911,0.8989
20191001,1.11,0.1931,0.9169
20191002,1.06,0.1632,0.8968
20191003,1.03,0.1414,0.8886
20191004,1.0,0.1296,0.8704
20191007,0.99,0.1218,0.8682
20191008,1.0,0.1219,0.8781
20191009,1.01,0.132,0.878
20191010,1.05,0.134,0.916
20191011,1.15,0.1823,0.9677
20191014,1.18,0.2126,0.9674
20191015,1.15,0.1946,0.9554
20191016,1.18,0.1728,1.0072
20191017,1.2,0.1611,1.0389
20191018,1.24,0.1912,1.0488
20191021,1.27,0.1997,1.0703
20191022,1.33,0.2198,1.1102
20191023,1.28,0.1999,1.0801
20191024,1.26,0.1782,1.0818
20191025,1.2,0.1284,1.0716
20191029,1.31,0.1789,1.1311
20191030,1.3,0.1872,1.1128
20191031,1.31,0.1791,1.1309
20191101,1.28,0.1575,1.1225
20191104,1.32,0.1861,1.1339
20191105,1.35,0.1998,1.1502
20191106,1.35,0.2199,1.1301
20191107,1.32,0.2,1.12
20191108,1.38,0.2384,1.1416
20191111,1.39,0.2388,1.1512
20191112,1.37,0.2289,1.1411
20191113,1.48,0.3408,1.1392
20191114,1.42,0.2892,1.1308
20191115,1.4,0.2593,1.1407
20191118,1.4,0.2597,1.1403
20191119,1.38,0.2498,1.1302
20191120,1.36,0.2383,1.1217
20191121,1.32,0.1984,1.1216
20191122,1.35,0.2202,1.1298
20191125,1.33,0.2106,1.1194
20191126,1.32,0.2008,1.1192
20191127,1.3,0.1893,1.1107
20191128,1.28,0.1694,1.1106
20191129,1.29,0.1712,1.1188
20191202,1.35,0.1816,1.1684
20191203,1.43,0.2317,1.1983
20191204,1.4,0.1918,1.2082
20191205,1.46,0.2804,1.1796
20191206,1.49,0.2989,1.1911
20191209,1.55,0.3278,1.2222
20191210,1.53,0.301,1.229
20191211,1.52,0.3196,1.2004
20191212,1.51,0.3398,1.1702
20191213,1.58,0.3999,1.1801
20191216,1.53,0.3703,1.1597
20191217,1.55,0.3905,1.1595
20191218,1.56,0.3921,1.1679
20191219,1.59,0.4123,1.1777
20191220,1.62,0.4709,1.1491
20191223,1.62,0.4713,1.1487
20191224,1.62,0.47,1.15
20191227,1.62,0.4704,1.1496
20191230,1.64,0.4723,1.1677
20191231,1.65,0.4996,1.1504
20200103,1.58,0.4715,1.1085
20200106,1.53,0.4405,1.0895
20200107,1.52,0.4221,1.0979
20200108,1.47,0.3908,1.0792
20200109,1.48,0.3924,1.0876
20200110,1.48,0.3825,1.0975
20200113,1.47,0.373,1.097
20200114,1.52,0.4104,1.1096
20200115,1.51,0.4019,1.1081
20200116,1.52,0.4007,1.1193
20200117,1.54,0.4195,1.1205
20200120,1.54,0.42,1.12
20200121,1.55,0.4102,1.1398
20200122,1.52,0.4016,1.1184
20200123,1.5,0.4018,1.0982
20200124,1.45,0.3193,1.1307
20200127,1.45,0.3198,1.1302
20200128,1.32,0.23,1.09
20200129,1.38,0.2302,1.1498
20200130,1.29,0.2404,1.0496
20200131,1.31,0.2105,1.0995
20200203,1.24,0.171,1.069
20200204,1.23,0.19,1.04
20200205,1.33,0.3026,1.0274
20200207,1.34,0.3217,1.0183
20200210,1.28,0.2622,1.0178
20200211,1.29,0.2624,1.0276
20200212,1.39,0.3138,1.0762
20200213,1.4,0.3239,1.0761
20200214,1.37,0.3041,1.0659
20200217,1.35,0.2946,1.0554
20200218,1.32,0.2748,1.0452
20200219,1.34,0.2838,1.0562
20200220,1.3,0.2439,1.0561
20200221,1.26,0.2141,1.0459
20200224,1.21,0.1746,1.0354
20200225,1.2,0.1648,1.0352
20200226,1.19,0.1649,1.0251
20200227,1.12,0.1351,0.9849
20200228,1.06,0.1064,0.9536
20200302,1.01,0.0558,0.9542
20200303,1.06,0.106,0.954
20200304,1.03,0.0472,0.9828
20200305,1.07,0.0863,0.9837
20200306,0.95,0.0465,0.9035
20200309,0.84,0.0302,0.8098
20200310,0.92,0.0803,0.8397
20200311,0.98,0.1426,0.8374
20200312,1.02,0.2106,0.8094
20200313,1.2,0.4018,0.7982
20200316,1.01,0.3602,0.6498
20200317,1.25,0.4904,0.7596
20200318,1.47,0.7814,0.6886
20200319,1.9,1.1816,0.7184
20200320,1.47,0.9098,0.5602
20200323,0.96,0.5724,0.3876
20200324,1.01,0.6126,0.3974
20200325,1.11,0.6629,0.4471
20200326,1.09,0.5131,0.5769
20200327,1.09,0.4133,0.6767
20200330,1.03,0.3458,0.6842
20200331,1.08,0.365,0.715
20200401,1.11,0.3662,0.7438
20200402,1.09,0.3864,0.7036
20200403,1.02,0.3394,0.6806
20200406,1.02,0.3299,0.6901
20200407,1.1,0.3701,0.7299
20200408,1.08,0.3694,0.7106
20200409,0.97,0.3005,0.6695
20200414,0.97,0.2322,0.7378
20200415,1.0,0.2324,0.7676
20200416,0.93,0.1826,0.7474
20200417,0.94,0.1627,0.7773
20200420,0.91,0.1441,0.7659
20200421,0.91,0.1535,0.7565
20200422,0.89,0.1636,0.7264
20200423,0.9,0.1738,0.7262
20200424,0.83,0.1664,0.6636
20200428,0.74,0.1547,0.5853
20200429,0.79,0.1356,0.6544
20200430,0.73,0.1458,0.5842
20200501,0.61,0.0775,0.5325
20200504,0.57,0.1803,0.3897
20200505,0.59,0.1812,0.4088
20200506,0.67,0.2021,0.4679
20200507,0.63,0.2214,0.4086
20200508,0.57,0.1845,0.3855
20200511,0.59,0.1849,0.4051
20200512,0.6,0.185,0.415
20200513,0.49,0.0465,0.4435
20200514,0.53,0.0173,0.5127
20200515,0.64,-0.0526,0.6926
20200518,0.64,-0.0816,0.7216
20200519,0.66,-0.0815,0.7415
20200520,0.68,-0.0814,0.7614
20200521,0.63,-0.1006,0.7306
20200522,0.61,-0.0612,0.6712
20200525,0.64,-0.0503,0.6903
20200526,0.68,-0.0102,0.6902
20200527,0.73,0.0192,0.7108
20200528,0.76,0.01,0.75
20200529,0.82,0.0201,0.7999
20200602,0.85,0.021,0.829
20200603,0.9,0.1211,0.7789
20200604,0.93,0.14,0.79
20200605,0.98,0.2013,0.7787
20200608,1.01,0.2215,0.7885
20200609,0.96,0.1921,0.7679
20200610,0.94,0.1828,0.7572
20200611,0.85,0.1328,0.7172
20200612,0.81,0.1124,0.6976
20200615,0.79,0.1131,0.6769
20200616,0.84,0.1148,0.7252
20200617,0.86,0.1053,0.7547
20200618,0.86,0.0954,0.7646
20200619,0.9,0.1054,0.7946
20200622,0.89,0.0851,0.8049
20200623,0.92,0.0852,0.8348
20200624,0.96,0.1433,0.8167
20200625,0.95,0.1148,0.8352
20200626,0.94,0.1053,0.8347
20200629,0.91,0.095,0.815
20200630,0.93,0.0951,0.8349
20200701,0.98,0.0952,0.8848
20200702,0.97,0.1152,0.8548
20200703,0.96,0.1153,0.8447
20200706,1.0,0.1155,0.8845
20200707,0.98,0.1155,0.8645
20200708,0.97,0.106,0.864
20200709,1.01,0.1156,0.8944
20200710,0.98,0.0861,0.8939
20200713,0.98,0.0959,0.8841
20200714,0.94,0.0759,0.8641
20200715,0.95,0.086,0.864
20200716,0.93,0.0761,0.8539
20200717,0.9,0.0761,0.8239
20200720,0.88,0.0763,0.8037
20200721,0.86,0.0564,0.8036
20200722,0.86,0.0564,0.8036
20200723,0.85,0.0562,0.7938
20200724,0.82,0.0365,0.7835
20200727,0.83,0.0267,0.8033
20200728,0.85,0.0368,0.8132
20200729,0.83,0.0368,0.7932
20200730,0.8,-0.0428,0.8428
20200731,0.75,-0.0825,0.8325
20200803,0.75,-0.0926,0.8426
20200804,0.75,-0.1023,0.8523
20200805,0.75,-0.112,0.862
20200806,0.78,-0.1019,0.8819
20200807,0.77,-0.1519,0.9219
20200810,0.78,-0.1818,0.9618
20200811,0.78,-0.2017,0.9817
20200812,0.73,-0.2817,1.0117
20200813,0.64,-0.3816,1.0216
20200814,0.67,-0.4512,1.1212
20200817,0.69,-0.4809,1.1709
20200818,0.67,-0.4911,1.1611
20200819,0.66,-0.511,1.171
20200820,0.64,-0.511,1.151
20200821,0.62,-0.521,1.141
20200824,0.58,-0.5309,1.1109
20200825,0.54,-0.5308,1.0708
20200826,0.58,-0.5008,1.0808
20200827,0.57,-0.4908,1.0608
20200828,0.63,-0.4906,1.1206
20200831,0.63,-0.5006,1.1306
20200901,0.63,-0.5106,1.1406
20200902,0.64,-0.5206,1.1606
20200903,0.64,-0.5305,1.1705
20200904,0.59,-0.5206,1.1106
20200907,0.62,-0.4905,1.1105
20200908,0.62,-0.4905,1.1105
20200909,0.56,-0.5304,1.0904
20200910,0.62,-0.4805,1.1005
20200911,0.6,-0.4705,1.0705
20200914,0.6,-0.4703,1.0703
20200915,0.61,-0.4802,1.0902
20200916,0.58,-0.4802,1.0602
20200917,0.55,-0.4801,1.0301
20200918,0.54,-0.4801,1.0201
20200921,0.53,-0.4699,0.9999
20200922,0.51,-0.5098,1.0198
20200923,0.48,-0.4898,0.9698
20200924,0.46,-0.4998,0.9598
20200925,0.46,-0.5097,0.9697
20200928,0.46,-0.5095,0.9695
20200929,0.46,-0.5095,0.9695
20200930,0.51,-0.5294,1.0394
20201001,0.52,-0.5294,1.0494
20201002,0.5,-0.5293,1.0293
20201005,0.52,-0.5292,1.0492
20201006,0.53,-0.5191,1.0491
20201007,0.53,-0.549,1.079
20201008,0.55,-0.5488,1.0988
20201009,0.55,-0.5486,1.0986
20201012,0.58,-0.5484,1.1284
20201013,0.59,-0.5483,1.1383
20201014,0.58,-0.5483,1.1283
20201015,0.54,-0.5782,1.1182
20201016,0.54,-0.5981,1.1381
20201019,0.54,-0.5979,1.1379
20201020,0.53,-0.5978,1.1278
20201021,0.59,-0.5678,1.1578
20201022,0.57,-0.5777,1.1477
20201023,0.6,-0.5776,1.1776
20201027,0.55,-0.5973,1.1473
20201028,0.5,-0.6073,1.1073
20201029,0.51,-0.6172,1.1272
20201030,0.53,-0.5773,1.1073
20201102,0.56,-0.5669,1.1269
20201103,0.53,-0.5768,1.1068
20201104,0.57,-0.557,1.127
20201105,0.52,-0.5062,1.0262
20201106,0.57,-0.5061,1.0761
20201109,0.59,-0.4959,1.0859
20201110,0.73,-0.4352,1.1652
20201111,0.87,-0.4048,1.2748
20201112,0.86,-0.4044,1.2644
20201113,0.82,-0.4243,1.2443
20201116,0.84,-0.4143,1.2543
20201117,0.91,-0.3942,1.3042
20201118,0.86,-0.4041,1.2641
20201119,0.84,-0.3237,1.1637
20201120,0.81,-0.2833,1.0933
20201123,0.8,-0.3033,1.1033
20201124,0.91,-0.2421,1.1521
20201125,0.97,-0.222,1.192
20201126,0.9,-0.2519,1.1519
20201127,0.89,-0.2817,1.1717
20201130,0.85,-0.291,1.141
20201201,0.85,-0.2909,1.1409
20201202,0.91,-0.2807,1.1907
20201203,0.9,-0.2994,1.1994
20201204,0.91,-0.2892,1.1992
20201207,0.95,-0.2884,1.2384
20201208,0.94,-0.2978,1.2378
20201209,0.92,-0.2977,1.2177
20201210,0.89,-0.3184,1.2084
20201211,0.88,-0.3383,1.2183
20201214,0.85,-0.3478,1.1978
20201215,0.87,-0.3572,1.2272
20201216,0.89,-0.3571,1.2471
20201217,0.94,-0.3674,1.3074
20201218,0.96,-0.3768,1.3368
20201221,0.95,-0.3768,1.3268
20201222,0.96,-0.3767,1.3367
20201223,0.95,-0.3865,1.3365
20201224,0.98,-0.3859,1.3659
20201229,0.99,-0.3851,1.3751
20201230,0.99,-0.385,1.375
20201231,0.99,-0.3848,1.3748
20210105,0.93,-0.4047,1.3347
20210106,0.96,-0.394,1.354
20210107,1.02,-0.3744,1.3944
20210108,1.06,-0.3443,1.4043
20210111,1.06,-0.3532,1.4132
20210112,1.09,-0.3437,1.4337
20210113,1.08,-0.3636,1.4436
20210114,1.06,-0.4134,1.4734
20210115,1.02,-0.4333,1.4533
20210118,1.01,-0.4022,1.4122
20210119,1.01,-0.4014,1.4114
20210120,1.03,-0.4012,1.4312
20210121,1.03,-0.3911,1.4211
20210122,1.08,-0.4389,1.5189
20210125,1.08,-0.4384,1.5184
20210126,1.03,-0.4582,1.4882
20210127,1.07,-0.4573,1.5273
20210128,1.08,-0.4464,1.5264
20210129,1.13,-0.4462,1.5762
