,f,f_cum5,f_z5,f_cum21,f_z21,f_cum63,f_z63,I_level,f_invvol,corr63_f_invvol,r_EUR,beta_EUR,beta_loo_EUR,dbeta21_EUR,eps_EUR,E5_EUR,E21_EUR,E63_EUR,z21_EUR,beta_ols252_EUR,pc1_EUR,r_GBP,beta_GBP,beta_loo_GBP,dbeta21_GBP,eps_GBP,E5_GBP,E21_GBP,E63_GBP,z21_GBP,beta_ols252_GBP,pc1_GBP,r_JPY,beta_JPY,beta_loo_JPY,dbeta21_JPY,eps_JPY,E5_JPY,E21_JPY,E63_JPY,z21_JPY,beta_ols252_JPY,pc1_JPY,r_CHF,beta_CHF,beta_loo_CHF,dbeta21_CHF,eps_CHF,E5_CHF,E21_CHF,E63_CHF,z21_CHF,beta_ols252_CHF,pc1_CHF,r_CAD,beta_CAD,beta_loo_CAD,dbeta21_CAD,eps_CAD,E5_CAD,E21_CAD,E63_CAD,z21_CAD,beta_ols252_CAD,pc1_CAD,r_AUD,beta_AUD,beta_loo_AUD,dbeta21_AUD,eps_AUD,E5_AUD,E21_AUD,E63_AUD,z21_AUD,beta_ols252_AUD,pc1_AUD,r_NZD,beta_NZD,beta_loo_NZD,dbeta21_NZD,eps_NZD,E5_NZD,E21_NZD,E63_NZD,z21_NZD,beta_ols252_NZD,pc1_NZD,rank_EUR,rank_GBP,rank_JPY,rank_CHF,rank_CAD,rank_AUD,rank_NZD,D,D_mad,one_name_share,one_name_ccy,D_pct,band,S_pc1,eig_gap,pc1_rotation_cos21,loo_corr_min,desfase_us
2005-02-09,-0.001895532851,0.01734713159,1.48273594,0.01496562303,0.7601213805,0.01038848285,0.5910526795,0.8572074312,-0.001819965907,0.9992916218,-0.0001567029698,0.974956548,0.9404724183,0.03574507979,-0.002004765135,-0.006119703128,-0.01491715681,-0.003781656713,-1.22613759,0.9393570314,-0.362653746,0.00246453051,0.8376156488,0.7573138893,-0.05046920641,0.000876802531,0.000592842935,0.003316972558,0.02075729603,0.1455434019,0.8892924658,-0.3111897936,-0.0001567029698,0.8437023266,0.739150974,0.04217428674,-0.001755968447,-0.006296626805,-0.004088438514,0.01257661431,-0.1356526365,0.7726793576,-0.308997765,0.0008700570511,1.110306899,1.073094256,0.03403169692,-0.001234566151,-0.006530596429,-0.01927134896,-0.02562261129,-1.386114071,0.9769340768,-0.412714262,0.003723151709,0.9281977696,0.8262382942,0.01413212928,0.001963722345,0.00508890702,-0.01165972713,-0.03546344993,-0.9376229389,0.7091356939,-0.34670581,0.003500923653,1.092312984,1.018583582,-0.045093939,0.001430408508,0.008890355741,0.02312286276,0.009114721942,1.610075648,1.322975003,-0.4161595614,0.003023472975,1.212907824,1.176774634,-0.03052004731,0.0007243663495,0.004374820666,0.0234968361,0.02241908565,1.509737959,1.389626372,-0.4609086601,6,3,4,7,5,2,1,0.01623198527,0.0108287183,0.2993487543,NZD,53.17460317,MIXTO,0.7360796275,0.0001570326994,0.9995866021,0.9836376637,False
2005-02-10,-0.0009975916636,0.01282788937,1.090633521,0.01411848722,0.7175125616,0.01367053949,0.6658885624,0.8563527146,-0.0005997390225,0.9992544823,0.001174674163,0.9703931425,0.934483269,0.03101622488,0.0002066180537,-0.004704012613,-0.01426481317,-0.001799733824,-1.168551163,0.9375247361,-0.36212236,-0.002391429831,0.8396114963,0.759552719,-0.03835201233,-0.00322901926,-0.005148452425,0.0002387245916,0.01580182475,-0.04909022791,0.8914595694,-0.3079924174,-0.007023001079,0.8397052518,0.7345920913,0.0334398211,-0.007860684038,-0.01054077733,-0.0205619545,0.001692735545,-0.9115629016,0.7686780966,-0.3018043599,0.0003403513601,1.107496682,1.06965569,0.03270760795,-0.000764478097,-0.003042980244,-0.01840686197,-0.0218183085,-1.323922688,0.9758311038,-0.4111311769,-0.003017417069,0.9326677503,0.8306788863,0.008109929708,-0.003947838642,0.002127600723,-0.01485146234,-0.03209983807,-1.132946396,0.7073424874,-0.3428141013,0.0114392251,1.095568993,1.022255958,-0.03916028277,0.0103462946,0.01604527066,0.03776085267,0.01635975397,2.441914792,1.325548545,-0.4244968596,0.006460739002,1.214556684,1.178986291,-0.02776128853,0.005249107379,0.005263351233,0.03008551473,0.02186356613,1.901199237,1.393615462,-0.4649454368,4,3,7,6,5,1,2,0.02241407259,0.006297141334,0.4054562477,AUD,86.11111111,MIXTO,0.7167787943,0.0001480520767,0.9997175312,0.9836684665,False
2005-02-11,-0.006865968821,0.003853289846,0.3345715627,0.01541859398,0.771245298,0.00756566358,0.5101467472,0.8504931623,-0.00670920939,0.9992742352,0.006086161109,0.9706480067,0.9348019185,0.03134233252,-0.0005782778413,-0.004013254291,-0.0142258815,-0.00283699274,-1.159058611,0.9399251516,-0.3601478054,0.003981584694,0.8356284879,0.7530616705,-0.04231092191,-0.00175581445,-0.006913359916,0.003018422211,0.01434125205,0.1372032041,0.8891667041,-0.3022469854,0.004983503593,0.830009066,0.711078539,0.02236698637,-0.000715312776,-0.01577087085,-0.01996519014,0.001443127048,-0.8808205977,0.7638729686,-0.2997410777,0.008462603346,1.106553695,1.068468046,0.03202498995,0.0008650401787,-0.0007180598634,-0.01640163474,-0.02154510194,-1.185479666,0.978729209,-0.4137687165,0.007961044478,0.9277980753,0.8219427002,0.003361107953,0.001590811821,0.00360216204,-0.01777834421,-0.03020988482,-1.308422518,0.7051419084,-0.348300185,0.008455902458,1.10833119,1.010830377,-0.02571211468,0.0008461350637,0.01992305537,0.0383295354,0.0176702614,2.441707039,1.329974026,-0.4265099379,0.00813098207,1.221031479,1.179715209,-0.0210723802,-0.0002525819958,0.003890327511,0.02702309298,0.021137339,1.714088528,1.393190032,-0.4633220345,4,3,7,5,6,1,2,0.02202135125,0.005739308632,0.4327939107,AUD,84.52380952,MIXTO,0.7280437988,0.0001539052136,0.999552008,0.9790157496,False
2005-02-14,-0.00894524459,-0.01020417084,-0.8476029466,-0.001309410384,0.03781046198,0.004381134866,0.42732477,0.8429192189,-0.00907428339,0.9992824475,0.008674827849,0.9658736958,0.9310445789,0.03171235484,3.485139676e-05,-0.0001140613943,-0.01074821633,-0.001162361254,-0.8757381046,0.9417578633,-0.3619057776,0.01216067016,0.8211323351,0.740250818,-0.01900437584,0.00481544058,0.0002290194936,0.008588666633,0.02203423853,0.5062315654,0.8850524193,-0.3224668194,0.008013816477,0.8241033832,0.7100989631,0.02739723675,0.0006420101475,-0.01575127595,-0.02510582877,-0.003065398617,-1.121685943,0.7673057454,-0.3046005589,0.009060729577,1.11369554,1.0800115,0.04867009435,-0.0009015494244,0.001588802049,-0.01410391074,-0.0226211475,-1.029771974,0.9807476408,-0.4127027198,0.01030257503,0.9409319524,0.8411350601,-0.02115920071,0.001885708574,0.008390603528,-0.01631775081,-0.02765961687,-1.222251483,0.7111003439,-0.3574038274,0.006669296775,1.115316953,1.025315865,-0.02103886854,-0.003307486163,0.006469653631,0.03451614032,0.01287939338,2.191661597,1.324263067,-0.4130312032,0.007734796261,1.218946141,1.182099754,-0.04657724085,-0.003168975112,-0.0008127413564,0.02317089969,0.01959489232,1.480401087,1.38977292,-0.4512228413,4,3,7,5,6,1,2,0.02074689585,0.01435761245,0.3954031804,AUD,78.57142857,DISPERSO,0.7409898965,0.000164490666,0.9990605626,0.9801438018,False
2005-02-15,-0.001150341664,-0.01985467959,-1.66299796,-0.002396484854,-0.009651594549,0.003101052379,0.391141216,0.8419501313,-0.001300161482,0.9993008332,0.00377170135,0.9662252876,0.9340852037,0.005559116619,0.002660212145,0.0003186386191,-0.007568790312,0.001520845595,-0.6187305336,0.942540665,-0.3632989436,0.002027261309,0.8697119997,0.7937240763,0.02376435945,0.00102679536,0.001734204761,0.01368943638,0.02475363989,0.8493182253,0.8879729824,-0.3231054797,0.002157732839,0.8305801815,0.7249775844,0.07839230783,0.001202281851,-0.008487673262,-0.02937125631,-0.004972283704,-1.320216219,0.7699591856,-0.3053084897,0.006219209979,1.104600428,1.074012143,0.01494507158,0.004948542084,0.00291298859,-0.01127820078,-0.01976945257,-0.8401102348,0.9806154194,-0.4152271837,-0.001976159033,0.9599555679,0.8695930595,0.001137204432,-0.003080435918,-0.00158803182,-0.01736689743,-0.02138541536,-1.283273441,0.7153597235,-0.3560012741,-0.002462242276,1.081950002,0.994513427,-0.05051103124,-0.003706854442,0.005608497572,0.03139736496,0.007729812156,1.989677884,1.318833176,-0.4111180051,-0.001685112521,1.186976533,1.14863202,-0.07328702868,-0.003050541081,-0.0004986244597,0.02049834348,0.01212285399,1.31921205,1.384718848,-0.4497053672,4,3,7,5,6,1,2,0.02050136408,0.0212582267,0.335060202,AUD,77.77777778,DISPERSO,0.7352880215,0.0001586587999,0.9989377825,0.9817813725,False
2005-02-16,3.516459675e-05,-0.01792398214,-1.484434459,-0.005034365613,-0.1258712838,0.004289500496,0.4153300203,0.8419797386,7.346425371e-05,0.9993000222,0.001842186582,0.969777754,0.9366210213,0.009145081873,0.001876288425,0.00419969218,-0.006347904456,0.004864842493,-0.5189037072,0.9435212374,-0.3633801444,-0.002288703084,0.8710831896,0.7950869224,0.02539839528,-0.002258071795,-0.001400669565,0.003516622458,0.0218335115,0.1870299731,0.886227663,-0.3230046607,-0.00240037702,0.8321857174,0.726518645,0.07964507635,-0.002371113545,-0.00910281836,-0.0276561756,-0.01040450655,-1.239109387,0.7732836673,-0.3051987458,0.004295700209,1.111208747,1.076164231,0.02141642879,0.004334775417,0.008482330158,-0.00904500695,-0.01504102668,-0.6904977702,0.9818712417,-0.4154144478,0.0002237610807,0.9558419316,0.8631162909,-0.002845376542,0.0002573728768,-0.003294381288,-0.01235973907,-0.01929573066,-0.9981773603,0.7146894292,-0.3560090692,-0.0012903461,1.076999842,0.9858650565,-0.05542324949,-0.001252473835,0.002925615229,0.03146309433,0.005796391507,1.970908371,1.317920912,-0.4110523856,-0.0006283738447,1.182902818,1.141595439,-0.07733635626,-0.0005867775441,-0.001809768353,0.02042910929,0.0122465184,1.313605454,1.382485849,-0.4496675448,4,3,7,5,6,1,2,0.01874405309,0.009864526914,0.4025110552,AUD,72.61904762,DISPERSO,0.7321272477,0.0001538002391,0.998830338,0.9814400971,False
2005-02-17,0.0006620002367,-0.01626439024,-1.333409633,0.00031427729,0.1100227492,0.007250184035,0.484156999,0.8425373139,0.0007573245168,0.9992958254,7.668417626e-05,0.9696987917,0.9357306592,0.01089420692,0.0007186250059,0.004711699132,-0.002895258655,0.00689301834,-0.243959595,0.9373046541,-0.363275597,0.000293674521,0.871178219,0.7940961424,0.04756968821,0.0008703947082,0.002698744404,0.004694471766,0.02539189837,0.2724605088,0.8788432705,-0.3228703761,-0.005745748575,0.832285504,0.7254498705,0.06834741004,-0.005194775374,-0.006436909697,-0.03177630145,-0.01861073807,-1.434177333,0.7734073035,-0.306444985,-0.0009571079944,1.111026321,1.071399218,0.02709585757,-0.0002216083068,0.009025199948,-0.007048316987,-0.01345956273,-0.5580122117,0.9762879838,-0.4155390461,-0.001352819781,0.9558311002,0.8630897114,-0.01610458851,-0.0007200593662,-6.660201236e-05,-0.01022161748,-0.02830024084,-0.8756751533,0.7172321435,-0.3562342556,0.001822463147,1.077052551,0.9855572457,-0.05904734979,0.002535472191,-0.004885207186,0.02943101965,0.0108717744,1.837712088,1.321155041,-0.4104783152,0.00122885285,1.182927512,1.141539192,-0.07875522444,0.002011951143,-0.00504692459,0.01781600315,0.01721385053,1.162875135,1.395769604,-0.4492316119,4,3,7,5,6,1,2,0.01843098727,0.007589730421,0.4246307639,JPY,69.44444444,DISPERSO,0.7285476137,0.0001486997829,0.9980903368,0.9814240446,False
2005-02-18,-0.001809390993,-0.01120781241,-0.8922163496,-0.009188395118,-0.3048450222,0.01029199946,0.5552104223,0.8410142129,-0.001763361574,0.9992937478,-0.0001533742334,0.9691121561,0.9349564482,0.0237733683,-0.00190687704,0.003383099934,-0.0007753377672,0.005546826356,-0.07480126917,0.9376708037,-0.3615130985,0.002889444893,0.8704676891,0.7931861867,0.04837345592,0.001314428497,0.005768987351,0.006307081028,0.02174337595,0.3868939048,0.8780010203,-0.3240571112,0.001081059355,0.8365261587,0.7241934927,0.07788100636,-0.0004325435422,-0.006154140463,-0.03243439848,-0.01717264653,-1.462354649,0.7765334598,-0.3060614277,0.0004926206211,1.111207227,1.071632985,0.03820248639,-0.001517987726,0.006642172044,-0.005651420642,-0.01440242218,-0.4669729022,0.9756908199,-0.4140643409,0.002956854698,0.9564189068,0.8636679313,-0.001439462277,0.001226318943,-0.0004310948901,-0.007321588538,-0.02782274445,-0.7103746089,0.7150716374,-0.357332924,0.0002684777028,1.074982768,0.9816933944,-0.08361354596,-0.001676586434,-0.007407928684,0.02634218343,0.009188987913,1.652351097,1.322271902,-0.4089723994,0.005130653913,1.181285095,1.138568784,-0.1031773087,0.002993247302,-0.001801095291,0.01353348097,0.02291862295,0.9120423614,1.394760357,-0.4519149812,4,3,7,5,6,1,2,0.01713384526,0.007082418795,0.5119222139,JPY,59.52380952,DISPERSO,0.7274067411,0.0001449347947,0.998952981,0.9804577334,False
2005-02-21,-0.002546310917,-0.00480887874,-0.3415610853,-0.01039189783,-0.3573868957,0.009993211855,0.5433564884,0.8388754533,-0.00235051582,0.9993011384,0.00122633571,0.9647441062,0.9292310305,-0.01213571614,-0.00123020274,0.002118045797,-0.002778801613,0.00220844513,-0.2338212915,0.9371084486,-0.3592989453,0.00122633571,0.8734786275,0.7963186401,0.04904880907,-0.0009978124552,-4.426568479e-05,0.007211897508,0.01868282959,0.4537321275,0.8760971488,-0.3222406453,0.0002822200218,0.8355353388,0.7234686433,0.078656898,-0.001845312733,-0.008641463343,-0.02504287175,-0.01837771416,-1.115692177,0.7791989645,-0.3028884027,0.003037344548,1.107729999,1.067192666,0.01189360391,0.0002167195593,0.007760441027,-0.001065203559,-0.0165355616,-0.1681681181,0.9755605693,-0.4136505953,-0.0001433569462,0.9592280142,0.8667803476,-0.01174016218,-0.002585849711,-0.004902653175,-0.01043763354,-0.03096540731,-0.8901254501,0.7122274522,-0.3529944901,0.003157071195,1.07114224,0.9770498393,-0.07639222703,0.0004296100152,-0.003670832505,0.02029678677,0.01143013518,1.315260538,1.322691555,-0.4095631833,0.00903822618,1.188141674,1.144768754,-0.03933120563,0.006012848064,0.007380727885,0.01181582619,0.03355727318,0.8149292463,1.397115861,-0.4602933019,5,3,7,4,6,1,2,0.01387974261,0.009372429984,0.4650582939,JPY,38.88888889,MIXTO,0.7249405925,0.000141680133,0.9986033769,0.9805265128,False
2005-02-22,-0.008478641441,-0.01213717852,-0.962050096,-0.01040618901,-0.3559533007,0.005885041122,0.4378850519,0.8317929964,-0.008589827216,0.9993124044,0.01051518375,0.9606900549,0.9245014728,-0.01727757412,0.002369837239,0.001827670891,3.114283066e-05,0.003876117374,-0.01170862195,0.9351643961,-0.3701731098,0.007327699162,0.8701904029,0.7929977619,0.04843716096,-5.033324952e-05,-0.001121394294,0.00671079355,0.01811637661,0.4250846693,0.8750450415,-0.3237377884,0.01298629483,0.8294542334,0.7169974449,0.08556997484,0.00595364979,-0.003890095405,-0.02256399577,-0.01068647538,-1.004203479,0.7778628112,-0.3294866844,0.01486202941,1.108444184,1.068528549,0.01875470163,0.005463928614,0.008275827557,0.002551584371,-0.0133245792,0.06636721257,0.9725766971,-0.437643156,0.002336192744,0.9507065185,0.8564674533,-0.02100752496,-0.005724506942,-0.007546724199,-0.01571222466,-0.03578107544,-1.190294702,0.7122117173,-0.3306848705,0.005635215034,1.072557992,0.9795041899,-0.08408537251,-0.003458619602,-0.003422597666,0.01973254519,0.009138245875,1.282912134,1.324076281,-0.3933159823,0.005687875167,1.207956615,1.159550864,-0.03039136584,-0.004553955849,0.005877313116,0.009250154487,0.02866139017,0.667411788,1.403063056,-0.4404801476,5,3,7,4,6,1,2,0.01353562975,0.006698570116,0.3969876959,JPY,35.71428571,MIXTO,0.7304527507,0.0001502158103,0.9968920316,0.9806144724,False
2005-02-23,0.002709305166,-0.009463037948,-0.7290698138,-0.01207733094,-0.423866869,0.007814239026,0.483401005,0.834049633,0.002578046584,0.9993189875,0.0007576905954,0.9851523784,0.9538664202,0.01091916928,0.003426769024,0.003378151489,0.002256646159,0.004626915224,0.1625927506,0.9286439267,-0.3654287073,0.0001792379401,0.8696708448,0.797532922,0.0440927004,0.002535441653,0.003672119153,0.008696145153,0.01684933892,0.5666689338,0.8768608739,-0.3202794884,-0.006709629419,0.8909099759,0.7836683973,0.1175413909,-0.004295882418,-0.005814864278,-0.02339211728,-0.01273235203,-1.046572936,0.8098514714,-0.335306893,0.0001726861912,1.164844846,1.134173402,0.05948191213,0.00332860635,0.00726965849,0.005334252025,-0.01057590363,0.2458117802,0.9776697031,-0.4329049917,-0.003306854968,0.8916160719,0.7924879953,-0.07628032294,-0.0008911949381,-0.008695292014,-0.01433221144,-0.03544418813,-1.103713984,0.7149283123,-0.3319107376,-0.002602245367,1.03685686,0.94540438,-0.09522698145,0.0002069162802,-0.00196320755,0.01763476873,0.01355602976,1.164663673,1.307244176,-0.393283935,-0.007456021137,1.160949023,1.106359072,-0.06052786828,-0.00431065595,0.00215343471,0.003802516646,0.02372015989,0.3471784474,1.384801536,-0.4463277647,5,2,7,3,6,1,4,0.01302315122,0.004893628507,0.460902282,JPY,32.14285714,MIXTO,0.7260766689,0.0001470545068,0.9972666379,0.9809190007,False
2005-02-24,0.000671660366,-0.009453377819,-0.7220659615,-0.01156030848,-0.3960565964,0.007875877183,0.4833306056,0.8346100193,0.0006546174517,0.9993196666,0.004307908261,0.9736061235,0.938160589,0.004705388824,0.004961840906,0.007621367389,0.00860534702,0.008296720204,0.6630844617,0.9274624302,-0.3641961164,0.001060332065,0.8611278542,0.7872894231,0.03799158517,0.001638717515,0.00444044196,0.007566485884,0.01917734726,0.4933228279,0.8764600634,-0.3198574594,-0.0001602456129,0.9053846467,0.7960727035,0.1166225093,0.0004478653702,-0.0001722235334,-0.02435145944,-0.01450655902,-1.098546603,0.8121158728,-0.3352103037,0.004177953745,1.153629343,1.118481844,0.05068985673,0.004952800851,0.01244406765,0.01455969475,-0.005399933086,0.8514494862,0.9765616876,-0.4316378761,-0.01033453503,0.89461889,0.7963238996,-0.08335950376,-0.009733654981,-0.01770888763,-0.01607479013,-0.0435661146,-1.19444034,0.7144056215,-0.3344606463,-0.002913632478,1.03615967,0.9454855915,-0.08569353269,-0.002217685095,-0.006716364836,0.0103433246,0.01401526604,0.7666129362,1.306877281,-0.3939540579,-0.0008394035093,1.175473473,1.119690633,-0.04095630357,-4.988456651e-05,9.159900077e-05,-0.0006486026747,0.0219832732,0.08602962362,1.386117043,-0.4464431285,3,4,7,1,6,2,5,0.01363863169,0.006993208868,0.455418162,JPY,37.3015873,MIXTO,0.7120044384,0.0001417784393,0.9974132401,0.9807227685,False
2005-02-25,0.004882090128,-0.002761896699,-0.1329243199,-0.005366151498,-0.1178344899,0.01392349233,0.6305031581,0.8386946232,0.004732788052,0.9993984433,-0.007190191809,0.9693357281,0.9273307691,0.0002109474461,-0.002457807421,0.007070437008,0.005805634877,0.003390610333,0.4369525522,0.9267621059,-0.370136982,-0.001119493105,0.8597174962,0.7851723878,0.03702845614,0.003077725196,0.006203738659,0.008954604353,0.01327345202,0.5923297249,0.876525718,-0.3114517636,-0.004814466276,0.9049991925,0.795662746,0.1164643883,-0.0003961786529,-0.0001358586441,-0.02302379526,-0.01547800891,-1.043295571,0.8124318193,-0.3356362237,-0.009461666323,1.149366728,1.106964299,0.04573700007,-0.003850354368,0.01011170101,0.008154736338,-0.0152650478,0.4220031348,0.9758008311,-0.4411219269,0.002119559327,0.9029961346,0.7836100088,-0.07627321067,0.006528067841,-0.01240713873,-0.007641788007,-0.03266731843,-0.7038812354,0.715010243,-0.3159716344,-0.007665816075,1.038068315,0.9464892523,-0.08296522642,-0.002597873003,-0.007637651405,0.005705215021,0.02431329662,0.5160475439,1.307176464,-0.3997284756,-0.006042556631,1.175516406,1.119793178,-0.04020235486,-0.0003035795929,-0.003205227895,0.002045392676,0.02243301617,0.2453556232,1.386292819,-0.4462457356,3,1,7,2,6,4,5,0.01072790248,0.003249389332,0.6580003959,JPY,17.06349206,MIXTO,0.7121505403,0.0001431811703,0.996700635,0.9806053434,False
2005-02-28,-0.009821297148,-0.01003688293,-0.7634203811,-0.01511995767,-0.5448857226,0.002294418632,0.3403744403,0.8304978713,-0.009644363628,0.9994546281,0.006963921868,0.9847029076,0.9445412488,0.01509587543,-0.002707137989,0.005593501759,0.002473249355,-0.001062355421,0.1710394613,0.9220320256,-0.3572032358,0.006963921868,0.8404743469,0.7638803754,0.01540214199,-0.001290626437,0.005910924677,0.007967976702,0.003305723094,0.5315002455,0.8627747032,-0.3055837321,0.0120221016,0.9074762574,0.8011854103,0.1213729075,0.003109507618,0.004818961707,-0.02121989793,-0.01147968708,-0.9673175972,0.8318473386,-0.3501956073,0.009170425457,1.173440659,1.134103177,0.06620770071,-0.002354283941,0.007540697506,0.004731843748,-0.01390809167,0.1918750566,0.976202356,-0.4293998689,0.008064906749,0.8621800849,0.733639165,-0.1144023793,-0.0004028200591,-0.01022410908,-0.006750057853,-0.03072857561,-0.6470093628,0.7085865603,-0.315138868,0.01256684527,1.05431124,0.9662872999,-0.06960002471,0.002212141301,-0.005855120119,0.007302522932,0.02963332729,0.6037972421,1.31042479,-0.4096593322,0.01299695722,1.177414505,1.124782459,-0.03407622156,0.001433219508,-0.007784856451,0.00549436304,0.02423965939,0.447531061,1.388132227,-0.4526256131,5,1,7,4,6,2,3,0.00979327886,0.002570679184,0.6707061659,JPY,12.3015873,MIXTO,0.7337506708,0.0001593759883,0.9964392763,0.9810485377,False
2005-03-01,0.002476392083,0.0009181505955,0.1992431633,-0.01249771589,-0.4233372304,0.009594980741,0.5187432044,0.8325570583,0.002373550746,0.9994655711,-0.003097498038,0.9535650729,0.9118976457,-0.01608872586,-0.0007360970407,0.002487567479,0.001878576027,0.001532148672,0.1228737865,0.9195876351,-0.3578111828,-0.0004117634727,0.8256294026,0.7536797944,0.0005799359247,0.001632818644,0.00759407657,0.007769908429,0.003625931748,0.5214120074,0.8628408879,-0.3034511864,-0.002082784608,0.9432421971,0.8489139794,0.1570411914,0.0002530529018,-0.0008816351814,-0.01884958122,-0.009591678216,-0.8620921422,0.8356248678,-0.3496722563,-0.0008210002583,1.146361395,1.108791646,0.03904850807,0.002017840025,0.004094608918,0.007687030409,-0.003436898106,0.3844549652,0.9756924825,-0.42669554,-0.001014546847,0.8575467989,0.7408240943,-0.1189388368,0.001109075257,-0.00339052688,-0.005498562462,-0.03372435107,-0.5698907437,0.7109916372,-0.3136994234,-0.005545187389,1.079755561,1.005425557,-0.04420169067,-0.002871289265,-0.005267789782,0.003347872217,0.02140758601,0.3893389946,1.309270315,-0.4131824912,-0.00436196397,1.193899572,1.154037772,-0.01744038208,-0.001405400521,-0.004636301123,0.003664756597,0.02018726096,0.3390225241,1.385992175,-0.4543365106,5,1,7,2,6,4,3,0.00872738344,0.004339158193,0.6664034816,JPY,8.333333333,COMUN,0.7336734035,0.0001557077015,0.9964982816,0.9829871528,False
2005-03-02,0.007382817621,0.00559166305,0.6052688321,-0.007443512614,-0.1926302188,0.01170195699,0.5691629663,0.8387264209,0.0073714988,0.9994945529,-0.008739653607,0.9557497546,0.9145012673,-0.01388047829,-0.001683527477,-0.002622729022,-0.001448925653,-0.004244159464,-0.1402931098,0.9204817224,-0.364161226,-0.00582801958,0.8207833174,0.7482563094,-0.004571235983,0.0002316739587,0.005290308876,0.008644790733,0.00220729245,0.5831705224,0.8580660543,-0.3032979527,-0.005325565375,0.9424911547,0.8486921094,0.1566429557,0.00163267493,0.005046922167,-0.0169520994,-0.008697163739,-0.7769196768,0.8442421126,-0.3447542757,-0.01237956663,1.140372595,1.101148288,0.03321590101,-0.003960403739,-0.003194401172,0.004537586446,-0.01166555929,0.1743676178,0.9784158867,-0.4407583176,-0.007512358411,0.8542551455,0.737759116,-0.1222067583,-0.00120554847,-0.003704880412,-0.00923033015,-0.02661113822,-0.7777947228,0.7174222052,-0.3184287915,-0.009991031776,1.088277336,1.013974312,-0.03586044021,-0.001956478684,-0.007431184747,0.003539229243,0.02172829263,0.3988177786,1.305250329,-0.4187461913,-0.001903527972,1.198070697,1.159154026,-0.01333994392,0.006941609482,0.006615964309,0.01090974878,0.02728243563,0.7632067977,1.37612169,-0.4307299388,5,2,7,3,6,4,1,0.009270097195,0.005105561491,0.4777276357,JPY,11.9047619,COMUN,0.7396148355,0.0001619985686,0.9965071608,0.9829274639,False
2005-03-03,-0.002153936354,0.00276606633,0.3574609799,-0.0066021618,-0.1482349885,0.01660483054,0.6886200756,0.8369218017,-0.002041616516,0.9994948647,0.003276817563,0.9701377214,0.9324199683,0.004987840979,0.001187202657,-0.006397367271,2.261417579e-05,-0.006525011486,-0.0205846472,0.9264623922,-0.3651182485,0.0005105640705,0.8188033573,0.7491660506,-0.008304143363,-0.001253086248,0.002398505114,0.006901515152,-0.001134283122,0.4628590892,0.8552552085,-0.3017682732,0.0003704724238,0.9285377902,0.8380627938,0.1419679082,-0.001629538878,0.002969517919,-0.01779692616,-0.01237889728,-0.8229077863,0.8528708151,-0.3427237459,0.0001674026076,1.174219478,1.142318039,0.06485266062,-0.002361791413,-0.01050899344,0.003665199634,-0.01689894934,0.1196311639,0.9942389864,-0.4379152784,-9.462646127e-05,0.8645581501,0.7544967333,-0.105019003,-0.001956829691,0.004071944878,-0.01256247638,-0.02291135648,-0.9639851076,0.7250983598,-0.3161575441,0.0060199763,1.104998031,1.038221573,-0.02499328008,0.003639880869,-0.001573618783,0.006061459541,0.03029272056,0.532638051,1.296719798,-0.4226960533,0.004826947974,1.138745472,1.082437683,-0.07349198334,0.002374162704,0.009040011579,0.01370861404,0.02955577715,0.9224536745,1.34935444,-0.4333216711,5,2,7,4,6,3,1,0.01042167313,0.003642585458,0.4165978861,JPY,15.87301587,COMUN,0.7378194203,0.0001576579362,0.9964899384,0.9837335841,False
2005-03-04,0.002344237421,0.0002282136241,0.1382225474,-0.007779574936,-0.1930077046,0.01923761443,0.7516303625,0.8388860466,0.002353727504,0.9994964029,-0.002208767416,0.9731726266,0.9357423697,0.009039332085,7.25802726e-05,-0.003866979577,0.00130426691,-0.007732115643,0.08471772832,0.9292017715,-0.3651839744,-0.001917942927,0.8156000305,0.7456416337,-0.01326003568,-5.982814297e-06,-0.0006852028967,0.004383256238,-0.004204645153,0.2894023068,0.8545491326,-0.3019255561,-0.005829860597,0.9243721188,0.8333406335,0.1406078046,-0.003662912885,-0.0002972163131,-0.01784330553,-0.01137369536,-0.8310451788,0.8514061085,-0.3469839258,-0.00414725342,1.168181913,1.134057192,0.06414013834,-0.001408757665,-0.008067396733,0.006508536251,-0.01740373749,0.3124564779,0.9952332691,-0.4396721268,-0.0007389894554,0.8595558088,0.74883508,-0.1149384899,0.001276013437,-0.001180109526,-0.0102999306,-0.02281453401,-0.8259853961,0.7220445698,-0.3147987133,-0.000355863506,1.11430284,1.046407972,-0.01968438824,0.00225632691,0.003280581131,0.005126406763,0.03185446059,0.4779989654,1.296275912,-0.4200306816,-0.001210984628,1.144814662,1.088702989,-0.06590436121,0.001472732744,0.01081632392,0.01082076997,0.03167426707,0.7440084062,1.351289236,-0.4315648227,5,4,7,2,6,3,1,0.009495234317,0.003078989328,0.5044768143,JPY,12.6984127,COMUN,0.7367926784,0.0001536087791,0.9967412179,0.9834096575,True
