session,root,symbol,expiry,settle,settle_flag,oi,volume
2025-12-04,DX,DX  FMM0026!,2026-06-15,98.361000000,1,204,
2025-12-04,DX,DX  FMU0026!,2026-09-14,98.121000000,1,,
2025-12-05,DX,DX  FMZ0025!,2025-12-15,98.968000000,1,34234,
2025-12-05,DX,DX  FMF0026!,2026-01-09,98.648000000,1,,
2025-12-05,DX,DX  FMG0026!,2026-02-06,98.648000000,1,,
2025-12-05,DX,DX  FMH0026!,2026-03-16,98.648000000,1,8136,
2025-12-05,DX,DX  FMM0026!,2026-06-15,98.388000000,1,204,
2025-12-05,DX,DX  FMU0026!,2026-09-14,98.148000000,1,,
2025-12-08,DX,DX  FMZ0025!,2025-12-15,99.061000000,1,30621,
2025-12-08,DX,DX  FMF0026!,2026-01-09,98.745000000,1,,
2025-12-08,DX,DX  FMG0026!,2026-02-06,98.745000000,1,,
2025-12-08,DX,DX  FMH0026!,2026-03-16,98.745000000,1,11227,
2025-12-08,DX,DX  FMM0026!,2026-06-15,98.485000000,1,184,
2025-12-08,DX,DX  FMU0026!,2026-09-14,98.245000000,1,,
2025-12-09,DX,DX  FMZ0025!,2025-12-15,99.198000000,1,28830,
2025-12-09,DX,DX  FMF0026!,2026-01-09,98.848000000,1,,
2025-12-09,DX,DX  FMG0026!,2026-02-06,98.848000000,1,,
2025-12-09,DX,DX  FMH0026!,2026-03-16,98.848000000,1,13958,
2025-12-09,DX,DX  FMM0026!,2026-06-15,98.588000000,1,184,
2025-12-09,DX,DX  FMU0026!,2026-09-14,98.348000000,1,,
2025-12-10,DX,DX  FMZ0025!,2025-12-15,98.768000000,1,23445,
2025-12-10,DX,DX  FMF0026!,2026-01-09,98.426000000,1,,
2025-12-10,DX,DX  FMG0026!,2026-02-06,98.426000000,1,,
2025-12-10,DX,DX  FMH0026!,2026-03-16,98.426000000,1,18428,
2025-12-10,DX,DX  FMM0026!,2026-06-15,98.166000000,1,184,
2025-12-10,DX,DX  FMU0026!,2026-09-14,97.926000000,1,,
2025-12-11,DX,DX  FMZ0025!,2025-12-15,98.344000000,1,18050,
2025-12-11,DX,DX  FMF0026!,2026-01-09,97.991000000,1,,
2025-12-11,DX,DX  FMG0026!,2026-02-06,97.991000000,1,,
2025-12-11,DX,DX  FMH0026!,2026-03-16,97.991000000,1,24898,
2025-12-11,DX,DX  FMM0026!,2026-06-15,97.761000000,1,206,
2025-12-11,DX,DX  FMU0026!,2026-09-14,97.551000000,1,,
2025-12-12,DX,DX  FMZ0025!,2025-12-15,98.394000000,1,16115,
2025-12-12,DX,DX  FMF0026!,2026-01-09,98.024000000,1,,
2025-12-12,DX,DX  FMG0026!,2026-02-06,98.024000000,1,,
2025-12-12,DX,DX  FMH0026!,2026-03-16,98.024000000,1,27560,
2025-12-12,DX,DX  FMM0026!,2026-06-15,97.789000000,1,211,
2025-12-12,DX,DX  FMU0026!,2026-09-14,97.579000000,1,,
2025-12-15,DX,DX  FMZ0025!,2025-12-15,98.168000000,1,,
2025-12-15,DX,DX  FMF0026!,2026-01-09,97.957000000,1,,
2025-12-15,DX,DX  FMG0026!,2026-02-06,97.957000000,1,,
2025-12-15,DX,DX  FMH0026!,2026-03-16,97.957000000,1,26946,
2025-12-15,DX,DX  FMM0026!,2026-06-15,97.687000000,1,214,
2025-12-15,DX,DX  FMU0026!,2026-09-14,97.442000000,1,,
2025-12-16,DX,DX  FMF0026!,2026-01-09,97.794000000,1,,
2025-12-16,DX,DX  FMG0026!,2026-02-06,97.794000000,1,,
2025-12-16,DX,DX  FMH0026!,2026-03-16,97.794000000,1,26777,
2025-12-16,DX,DX  FMM0026!,2026-06-15,97.529000000,1,217,
2025-12-16,DX,DX  FMU0026!,2026-09-14,97.284000000,1,,
2025-12-17,DX,DX  FMF0026!,2026-01-09,98.002000000,1,,
2025-12-17,DX,DX  FMG0026!,2026-02-06,98.002000000,1,,
2025-12-17,DX,DX  FMH0026!,2026-03-16,98.002000000,1,27222,
2025-12-17,DX,DX  FMM0026!,2026-06-15,97.732000000,1,195,
2025-12-17,DX,DX  FMU0026!,2026-09-14,97.487000000,1,,
2025-12-18,DX,DX  FMF0026!,2026-01-09,98.088000000,1,,
2025-12-18,DX,DX  FMG0026!,2026-02-06,98.088000000,1,,
2025-12-18,DX,DX  FMH0026!,2026-03-16,98.088000000,1,26844,
2025-12-18,DX,DX  FMM0026!,2026-06-15,97.813000000,1,186,
2025-12-18,DX,DX  FMU0026!,2026-09-14,97.568000000,1,,
2025-12-19,DX,DX  FMF0026!,2026-01-09,98.252000000,1,,
2025-12-19,DX,DX  FMG0026!,2026-02-06,98.252000000,1,,
2025-12-19,DX,DX  FMH0026!,2026-03-16,98.252000000,1,26881,
2025-12-19,DX,DX  FMM0026!,2026-06-15,97.982000000,1,187,
2025-12-19,DX,DX  FMU0026!,2026-09-14,97.737000000,1,,
2025-12-22,DX,DX  FMF0026!,2026-01-09,97.954000000,1,,
2025-12-22,DX,DX  FMG0026!,2026-02-06,97.954000000,1,,
2025-12-22,DX,DX  FMH0026!,2026-03-16,97.954000000,1,27583,
2025-12-22,DX,DX  FMM0026!,2026-06-15,97.684000000,1,186,
2025-12-22,DX,DX  FMU0026!,2026-09-14,97.439000000,1,,
2025-12-23,DX,DX  FMF0026!,2026-01-09,97.613000000,1,,
2025-12-23,DX,DX  FMG0026!,2026-02-06,97.613000000,1,,
2025-12-23,DX,DX  FMH0026!,2026-03-16,97.613000000,1,27996,
2025-12-23,DX,DX  FMM0026!,2026-06-15,97.348000000,1,185,
2025-12-23,DX,DX  FMU0026!,2026-09-14,97.103000000,1,,
2025-12-24,DX,DX  FMF0026!,2026-01-09,97.681000000,1,,
2025-12-24,DX,DX  FMG0026!,2026-02-06,97.681000000,1,,
2025-12-24,DX,DX  FMH0026!,2026-03-16,97.681000000,1,28368,
2025-12-24,DX,DX  FMM0026!,2026-06-15,97.411000000,1,189,
2025-12-24,DX,DX  FMU0026!,2026-09-14,97.166000000,1,,
2025-12-26,DX,DX  FMF0026!,2026-01-09,97.698000000,1,,
2025-12-26,DX,DX  FMG0026!,2026-02-06,97.698000000,1,,
2025-12-26,DX,DX  FMH0026!,2026-03-16,97.698000000,1,28628,
2025-12-26,DX,DX  FMM0026!,2026-06-15,97.428000000,1,194,
2025-12-26,DX,DX  FMU0026!,2026-09-14,97.183000000,1,,
2025-12-29,DX,DX  FMF0026!,2026-01-09,97.732000000,1,,
2025-12-29,DX,DX  FMG0026!,2026-02-06,97.732000000,1,,
2025-12-29,DX,DX  FMH0026!,2026-03-16,97.732000000,1,28756,
2025-12-29,DX,DX  FMM0026!,2026-06-15,97.467000000,1,199,
2025-12-29,DX,DX  FMU0026!,2026-09-14,97.222000000,1,,
2025-12-30,DX,DX  FMF0026!,2026-01-09,97.955000000,1,,
2025-12-30,DX,DX  FMG0026!,2026-02-06,97.955000000,1,,
2025-12-30,DX,DX  FMH0026!,2026-03-16,97.955000000,1,28788,
2025-12-30,DX,DX  FMM0026!,2026-06-15,97.690000000,1,196,
2025-12-30,DX,DX  FMU0026!,2026-09-14,97.445000000,1,,
2025-12-31,DX,DX  FMF0026!,2026-01-09,98.047000000,1,,
2025-12-31,DX,DX  FMG0026!,2026-02-06,98.047000000,1,,
2025-12-31,DX,DX  FMH0026!,2026-03-16,98.047000000,1,28684,
2025-12-31,DX,DX  FMM0026!,2026-06-15,97.782000000,1,198,
2025-12-31,DX,DX  FMU0026!,2026-09-14,97.537000000,1,,
2026-01-02,DX,DX  FMF0026!,2026-01-09,98.158000000,1,,
2026-01-02,DX,DX  FMG0026!,2026-02-06,98.158000000,1,,
2026-01-02,DX,DX  FMH0026!,2026-03-16,98.158000000,1,28307,
2026-01-02,DX,DX  FMM0026!,2026-06-15,97.883000000,1,194,
2026-01-02,DX,DX  FMU0026!,2026-09-14,97.638000000,1,,
2026-01-02,DX,DX  FMZ0026!,2026-12-14,97.413000000,1,,
2026-01-05,DX,DX  FMF0026!,2026-01-09,97.982000000,1,,
2026-01-05,DX,DX  FMG0026!,2026-02-06,97.982000000,1,,
2026-01-05,DX,DX  FMH0026!,2026-03-16,97.982000000,1,30577,
2026-01-05,DX,DX  FMM0026!,2026-06-15,97.712000000,1,211,
2026-01-05,DX,DX  FMU0026!,2026-09-14,97.467000000,1,,
2026-01-05,DX,DX  FMZ0026!,2026-12-14,97.242000000,1,,
2026-01-06,DX,DX  FMF0026!,2026-01-09,98.317000000,1,,
2026-01-06,DX,DX  FMG0026!,2026-02-06,98.317000000,1,,
2026-01-06,DX,DX  FMH0026!,2026-03-16,98.317000000,1,29829,
2026-01-06,DX,DX  FMM0026!,2026-06-15,98.052000000,1,249,
2026-01-06,DX,DX  FMU0026!,2026-09-14,97.807000000,1,,
2026-01-06,DX,DX  FMZ0026!,2026-12-14,97.582000000,1,,
2026-01-07,DX,DX  FMF0026!,2026-01-09,98.422000000,1,,
2026-01-07,DX,DX  FMG0026!,2026-02-06,98.422000000,1,,
2026-01-07,DX,DX  FMH0026!,2026-03-16,98.422000000,1,29750,
2026-01-07,DX,DX  FMM0026!,2026-06-15,98.157000000,1,256,
2026-01-07,DX,DX  FMU0026!,2026-09-14,97.912000000,1,,
2026-01-07,DX,DX  FMZ0026!,2026-12-14,97.687000000,1,,
2026-01-08,DX,DX  FMF0026!,2026-01-09,98.688000000,1,,
2026-01-08,DX,DX  FMG0026!,2026-02-06,98.688000000,1,,
2026-01-08,DX,DX  FMH0026!,2026-03-16,98.688000000,1,28854,
2026-01-08,DX,DX  FMM0026!,2026-06-15,98.413000000,1,289,
2026-01-08,DX,DX  FMU0026!,2026-09-14,98.168000000,1,,
2026-01-08,DX,DX  FMZ0026!,2026-12-14,97.943000000,1,,
2026-01-09,DX,DX  FMF0026!,2026-01-09,98.890000000,1,,
2026-01-09,DX,DX  FMG0026!,2026-02-06,98.890000000,1,,
2026-01-09,DX,DX  FMH0026!,2026-03-16,98.890000000,1,28130,
2026-01-09,DX,DX  FMM0026!,2026-06-15,98.580000000,1,124,
2026-01-09,DX,DX  FMU0026!,2026-09-14,98.335000000,1,,
2026-01-09,DX,DX  FMZ0026!,2026-12-14,98.110000000,1,,
2026-01-12,DX,DX  FMG0026!,2026-02-06,98.626000000,1,,
2026-01-12,DX,DX  FMH0026!,2026-03-16,98.626000000,1,29376,
2026-01-12,DX,DX  FMM0026!,2026-06-15,98.331000000,1,130,
2026-01-12,DX,DX  FMU0026!,2026-09-14,98.086000000,1,,
2026-01-12,DX,DX  FMZ0026!,2026-12-14,97.861000000,1,,
2026-01-13,DX,DX  FMG0026!,2026-02-06,98.909000000,1,,
2026-01-13,DX,DX  FMH0026!,2026-03-16,98.909000000,1,29739,
2026-01-13,DX,DX  FMM0026!,2026-06-15,98.609000000,1,129,
2026-01-13,DX,DX  FMU0026!,2026-09-14,98.364000000,1,,
2026-01-13,DX,DX  FMZ0026!,2026-12-14,98.139000000,1,,
2026-01-14,DX,DX  FMG0026!,2026-02-06,98.907000000,1,,
2026-01-14,DX,DX  FMH0026!,2026-03-16,98.907000000,1,29681,
2026-01-14,DX,DX  FMM0026!,2026-06-15,98.602000000,1,169,
2026-01-14,DX,DX  FMU0026!,2026-09-14,98.357000000,1,,
2026-01-14,DX,DX  FMZ0026!,2026-12-14,98.132000000,1,,
2026-01-15,DX,DX  FMG0026!,2026-02-06,99.122000000,1,,
2026-01-15,DX,DX  FMH0026!,2026-03-16,99.122000000,1,30484,
2026-01-15,DX,DX  FMM0026!,2026-06-15,98.827000000,1,190,
2026-01-15,DX,DX  FMU0026!,2026-09-14,98.582000000,1,,
2026-01-15,DX,DX  FMZ0026!,2026-12-14,98.357000000,1,,
2026-01-16,DX,DX  FMG0026!,2026-02-06,99.201000000,1,,
2026-01-16,DX,DX  FMH0026!,2026-03-16,99.201000000,1,30398,
2026-01-16,DX,DX  FMM0026!,2026-06-15,98.896000000,1,266,
2026-01-16,DX,DX  FMU0026!,2026-09-14,98.651000000,1,,
2026-01-16,DX,DX  FMZ0026!,2026-12-14,98.426000000,1,,
2026-01-19,DX,DX  FMG0026!,2026-02-06,99.201000000,1,,
2026-01-19,DX,DX  FMH0026!,2026-03-16,99.201000000,1,29981,
2026-01-19,DX,DX  FMM0026!,2026-06-15,98.896000000,1,260,
2026-01-19,DX,DX  FMU0026!,2026-09-14,98.651000000,1,,
2026-01-19,DX,DX  FMZ0026!,2026-12-14,98.426000000,1,,
2026-01-20,DX,DX  FMG0026!,2026-02-06,98.439000000,1,,
2026-01-20,DX,DX  FMH0026!,2026-03-16,98.439000000,1,29339,
2026-01-20,DX,DX  FMM0026!,2026-06-15,98.164000000,1,240,
2026-01-20,DX,DX  FMU0026!,2026-09-14,97.919000000,1,,
2026-01-20,DX,DX  FMZ0026!,2026-12-14,97.694000000,1,,
2026-01-21,DX,DX  FMG0026!,2026-02-06,98.563000000,1,,
2026-01-21,DX,DX  FMH0026!,2026-03-16,98.563000000,1,28653,
2026-01-21,DX,DX  FMM0026!,2026-06-15,98.278000000,1,257,
2026-01-21,DX,DX  FMU0026!,2026-09-14,98.033000000,1,,
2026-01-21,DX,DX  FMZ0026!,2026-12-14,97.808000000,1,,
2026-01-22,DX,DX  FMG0026!,2026-02-06,98.176000000,1,,
2026-01-22,DX,DX  FMH0026!,2026-03-16,98.176000000,1,29229,
2026-01-22,DX,DX  FMM0026!,2026-06-15,97.886000000,1,267,
2026-01-22,DX,DX  FMU0026!,2026-09-14,97.641000000,1,,
2026-01-22,DX,DX  FMZ0026!,2026-12-14,97.416000000,1,,
2026-01-23,DX,DX  FMG0026!,2026-02-06,97.404000000,1,,
2026-01-23,DX,DX  FMH0026!,2026-03-16,97.404000000,1,30269,
2026-01-23,DX,DX  FMM0026!,2026-06-15,97.114000000,1,275,
2026-01-23,DX,DX  FMU0026!,2026-09-14,96.869000000,1,,
2026-01-23,DX,DX  FMZ0026!,2026-12-14,96.644000000,1,,
2026-01-26,DX,DX  FMG0026!,2026-02-06,96.857000000,1,,
2026-01-26,DX,DX  FMH0026!,2026-03-16,96.857000000,1,29736,
2026-01-26,DX,DX  FMM0026!,2026-06-15,96.602000000,1,408,
2026-01-26,DX,DX  FMU0026!,2026-09-14,96.357000000,1,,
2026-01-26,DX,DX  FMZ0026!,2026-12-14,96.132000000,1,,
2026-01-27,DX,DX  FMG0026!,2026-02-06,96.051000000,1,,
2026-01-27,DX,DX  FMH0026!,2026-03-16,96.051000000,1,31142,
2026-01-27,DX,DX  FMM0026!,2026-06-15,95.811000000,1,604,
2026-01-27,DX,DX  FMU0026!,2026-09-14,95.581000000,1,,
2026-01-27,DX,DX  FMZ0026!,2026-12-14,95.371000000,1,,
2026-01-28,DX,DX  FMG0026!,2026-02-06,96.274000000,1,,
2026-01-28,DX,DX  FMH0026!,2026-03-16,96.274000000,1,32846,
2026-01-28,DX,DX  FMM0026!,2026-06-15,96.049000000,1,946,
2026-01-28,DX,DX  FMU0026!,2026-09-14,95.819000000,1,,
2026-01-28,DX,DX  FMZ0026!,2026-12-14,95.609000000,1,,
2026-01-29,DX,DX  FMG0026!,2026-02-06,96.137000000,1,,
2026-01-29,DX,DX  FMH0026!,2026-03-16,96.137000000,1,32933,
2026-01-29,DX,DX  FMM0026!,2026-06-15,95.912000000,1,942,
2026-01-29,DX,DX  FMU0026!,2026-09-14,95.682000000,1,,
2026-01-29,DX,DX  FMZ0026!,2026-12-14,95.472000000,1,,
2026-01-30,DX,DX  FMG0026!,2026-02-06,96.859000000,1,,
2026-01-30,DX,DX  FMH0026!,2026-03-16,96.859000000,1,25898,
2026-01-30,DX,DX  FMM0026!,2026-06-15,96.589000000,1,492,
2026-01-30,DX,DX  FMU0026!,2026-09-14,96.344000000,1,,
2026-01-30,DX,DX  FMZ0026!,2026-12-14,96.119000000,1,,
2026-02-02,DX,DX  FMG0026!,2026-02-06,97.492000000,1,,
2026-02-02,DX,DX  FMH0026!,2026-03-16,97.492000000,1,27157,
2026-02-02,DX,DX  FMJ0026!,2026-04-02,97.242000000,1,,
2026-02-02,DX,DX  FMM0026!,2026-06-15,97.242000000,1,461,
2026-02-02,DX,DX  FMU0026!,2026-09-14,96.997000000,1,,
2026-02-02,DX,DX  FMZ0026!,2026-12-14,96.772000000,1,,
2026-02-03,DX,DX  FMG0026!,2026-02-06,97.301000000,1,,
2026-02-03,DX,DX  FMH0026!,2026-03-16,97.301000000,1,27741,
2026-02-03,DX,DX  FMJ0026!,2026-04-02,97.026000000,1,,
2026-02-03,DX,DX  FMM0026!,2026-06-15,97.026000000,1,449,
2026-02-03,DX,DX  FMU0026!,2026-09-14,96.781000000,1,,
2026-02-03,DX,DX  FMZ0026!,2026-12-14,96.556000000,1,,
2026-02-04,DX,DX  FMG0026!,2026-02-06,97.489000000,1,,
2026-02-04,DX,DX  FMH0026!,2026-03-16,97.489000000,1,28108,
2026-02-04,DX,DX  FMJ0026!,2026-04-02,97.219000000,1,,
2026-02-04,DX,DX  FMM0026!,2026-06-15,97.219000000,1,562,
2026-02-04,DX,DX  FMU0026!,2026-09-14,96.974000000,1,,
2026-02-04,DX,DX  FMZ0026!,2026-12-14,96.749000000,1,,
2026-02-05,DX,DX  FMG0026!,2026-02-06,97.701000000,1,,
2026-02-05,DX,DX  FMH0026!,2026-03-16,97.701000000,1,27694,
2026-02-05,DX,DX  FMJ0026!,2026-04-02,97.431000000,1,,
2026-02-05,DX,DX  FMM0026!,2026-06-15,97.431000000,1,461,
2026-02-05,DX,DX  FMU0026!,2026-09-14,97.186000000,1,,
2026-02-05,DX,DX  FMZ0026!,2026-12-14,96.961000000,1,,
2026-02-06,DX,DX  FMG0026!,2026-02-06,97.506000000,1,,
2026-02-06,DX,DX  FMH0026!,2026-03-16,97.506000000,1,26947,
2026-02-06,DX,DX  FMJ0026!,2026-04-02,97.256000000,1,,
2026-02-06,DX,DX  FMM0026!,2026-06-15,97.256000000,1,594,
2026-02-06,DX,DX  FMU0026!,2026-09-14,97.011000000,1,,
2026-02-06,DX,DX  FMZ0026!,2026-12-14,96.786000000,1,,
2026-02-09,DX,DX  FMH0026!,2026-03-16,96.688000000,1,27729,
2026-02-09,DX,DX  FMJ0026!,2026-04-02,96.438000000,1,,
2026-02-09,DX,DX  FMM0026!,2026-06-15,96.438000000,1,519,
2026-02-09,DX,DX  FMU0026!,2026-09-14,96.193000000,1,,
2026-02-09,DX,DX  FMZ0026!,2026-12-14,95.968000000,1,,
2026-02-10,DX,DX  FMH0026!,2026-03-16,96.675000000,1,27146,
2026-02-10,DX,DX  FMJ0026!,2026-04-02,96.425000000,1,,
2026-02-10,DX,DX  FMM0026!,2026-06-15,96.425000000,1,643,
2026-02-10,DX,DX  FMU0026!,2026-09-14,96.180000000,1,,
2026-02-10,DX,DX  FMZ0026!,2026-12-14,95.955000000,1,,
2026-02-11,DX,DX  FMH0026!,2026-03-16,96.721000000,1,26858,
2026-02-11,DX,DX  FMJ0026!,2026-04-02,96.471000000,1,,
2026-02-11,DX,DX  FMM0026!,2026-06-15,96.471000000,1,660,
2026-02-11,DX,DX  FMU0026!,2026-09-14,96.226000000,1,,
2026-02-11,DX,DX  FMZ0026!,2026-12-14,96.001000000,1,,
2026-02-12,DX,DX  FMH0026!,2026-03-16,96.837000000,1,26196,
2026-02-12,DX,DX  FMJ0026!,2026-04-02,96.562000000,1,,
2026-02-12,DX,DX  FMM0026!,2026-06-15,96.562000000,1,637,
2026-02-12,DX,DX  FMU0026!,2026-09-14,96.317000000,1,,
2026-02-12,DX,DX  FMZ0026!,2026-12-14,96.092000000,1,,
2026-02-13,DX,DX  FMH0026!,2026-03-16,96.819000000,1,26146,
2026-02-13,DX,DX  FMJ0026!,2026-04-02,96.549000000,1,,
2026-02-13,DX,DX  FMM0026!,2026-06-15,96.549000000,1,610,
2026-02-13,DX,DX  FMU0026!,2026-09-14,96.304000000,1,,
2026-02-13,DX,DX  FMZ0026!,2026-12-14,96.079000000,1,,
2026-02-16,DX,DX  FMH0026!,2026-03-16,96.819000000,1,26145,
2026-02-16,DX,DX  FMJ0026!,2026-04-02,96.549000000,1,,
2026-02-16,DX,DX  FMM0026!,2026-06-15,96.549000000,1,603,
2026-02-16,DX,DX  FMU0026!,2026-09-14,96.304000000,1,,
2026-02-16,DX,DX  FMZ0026!,2026-12-14,96.079000000,1,,
2026-02-17,DX,DX  FMH0026!,2026-03-16,97.060000000,1,25836,
2026-02-17,DX,DX  FMJ0026!,2026-04-02,96.785000000,1,,
2026-02-17,DX,DX  FMM0026!,2026-06-15,96.785000000,1,760,
2026-02-17,DX,DX  FMU0026!,2026-09-14,96.540000000,1,,
2026-02-17,DX,DX  FMZ0026!,2026-12-14,96.315000000,1,,
2026-02-18,DX,DX  FMH0026!,2026-03-16,97.621000000,1,26001,
2026-02-18,DX,DX  FMJ0026!,2026-04-02,97.341000000,1,,
2026-02-18,DX,DX  FMM0026!,2026-06-15,97.341000000,1,614,
2026-02-18,DX,DX  FMU0026!,2026-09-14,97.096000000,1,,
2026-02-18,DX,DX  FMZ0026!,2026-12-14,96.871000000,1,,
2026-02-19,DX,DX  FMH0026!,2026-03-16,97.855000000,1,25676,
2026-02-19,DX,DX  FMJ0026!,2026-04-02,97.565000000,1,,
2026-02-19,DX,DX  FMM0026!,2026-06-15,97.565000000,1,647,
2026-02-19,DX,DX  FMU0026!,2026-09-14,97.320000000,1,,
2026-02-19,DX,DX  FMZ0026!,2026-12-14,97.095000000,1,,
2026-02-20,DX,DX  FMH0026!,2026-03-16,97.729000000,1,25569,
2026-02-20,DX,DX  FMJ0026!,2026-04-02,97.439000000,1,,
2026-02-20,DX,DX  FMM0026!,2026-06-15,97.439000000,1,784,
2026-02-20,DX,DX  FMU0026!,2026-09-14,97.194000000,1,,
2026-02-20,DX,DX  FMZ0026!,2026-12-14,96.969000000,1,,
2026-02-23,DX,DX  FMH0026!,2026-03-16,97.641000000,1,25722,
2026-02-23,DX,DX  FMJ0026!,2026-04-02,97.346000000,1,,
2026-02-23,DX,DX  FMM0026!,2026-06-15,97.346000000,1,887,
2026-02-23,DX,DX  FMU0026!,2026-09-14,97.101000000,1,,
2026-02-23,DX,DX  FMZ0026!,2026-12-14,96.876000000,1,,
2026-02-24,DX,DX  FMH0026!,2026-03-16,97.770000000,1,25278,
2026-02-24,DX,DX  FMJ0026!,2026-04-02,97.470000000,1,,
2026-02-24,DX,DX  FMM0026!,2026-06-15,97.470000000,1,940,
2026-02-24,DX,DX  FMU0026!,2026-09-14,97.225000000,1,,
2026-02-24,DX,DX  FMZ0026!,2026-12-14,97.000000000,1,,
2026-02-25,DX,DX  FMH0026!,2026-03-16,97.625000000,1,23945,
2026-02-25,DX,DX  FMJ0026!,2026-04-02,97.325000000,1,,
2026-02-25,DX,DX  FMM0026!,2026-06-15,97.325000000,1,1036,
2026-02-25,DX,DX  FMU0026!,2026-09-14,97.080000000,1,,
2026-02-25,DX,DX  FMZ0026!,2026-12-14,96.855000000,1,,
2026-02-26,DX,DX  FMH0026!,2026-03-16,97.740000000,1,24744,
2026-02-26,DX,DX  FMJ0026!,2026-04-02,97.435000000,1,,
2026-02-26,DX,DX  FMM0026!,2026-06-15,97.435000000,1,1077,
2026-02-26,DX,DX  FMU0026!,2026-09-14,97.190000000,1,,
2026-02-26,DX,DX  FMZ0026!,2026-12-14,96.965000000,1,,
2026-02-27,DX,DX  FMH0026!,2026-03-16,97.565000000,1,25358,
2026-02-27,DX,DX  FMJ0026!,2026-04-02,97.255000000,1,,
2026-02-27,DX,DX  FMM0026!,2026-06-15,97.255000000,1,1004,
2026-02-27,DX,DX  FMU0026!,2026-09-14,97.010000000,1,,
2026-02-27,DX,DX  FMZ0026!,2026-12-14,96.785000000,1,,
2026-03-02,DX,DX  FMH0026!,2026-03-16,98.337000000,1,28987,
2026-03-02,DX,DX  FMJ0026!,2026-04-02,98.027000000,1,,
2026-03-02,DX,DX  FMK0026!,2026-05-08,98.027000000,1,,
2026-03-02,DX,DX  FMM0026!,2026-06-15,98.027000000,1,1657,
2026-03-02,DX,DX  FMU0026!,2026-09-14,97.782000000,1,,
2026-03-02,DX,DX  FMZ0026!,2026-12-14,97.557000000,1,,
2026-03-03,DX,DX  FMH0026!,2026-03-16,99.006000000,1,27380,
2026-03-03,DX,DX  FMJ0026!,2026-04-02,98.706000000,1,,
2026-03-03,DX,DX  FMK0026!,2026-05-08,98.706000000,1,,
2026-03-03,DX,DX  FMM0026!,2026-06-15,98.706000000,1,2491,
2026-03-03,DX,DX  FMU0026!,2026-09-14,98.461000000,1,,
2026-03-03,DX,DX  FMZ0026!,2026-12-14,98.236000000,1,,
2026-03-04,DX,DX  FMH0026!,2026-03-16,98.730000000,1,26604,
2026-03-04,DX,DX  FMJ0026!,2026-04-02,98.430000000,1,,
2026-03-04,DX,DX  FMK0026!,2026-05-08,98.430000000,1,,
2026-03-04,DX,DX  FMM0026!,2026-06-15,98.430000000,1,2630,
2026-03-04,DX,DX  FMU0026!,2026-09-14,98.185000000,1,,
2026-03-04,DX,DX  FMZ0026!,2026-12-14,97.960000000,1,,
2026-03-05,DX,DX  FMH0026!,2026-03-16,99.309000000,1,25948,
2026-03-05,DX,DX  FMJ0026!,2026-04-02,99.009000000,1,,
2026-03-05,DX,DX  FMK0026!,2026-05-08,99.009000000,1,,
2026-03-05,DX,DX  FMM0026!,2026-06-15,99.009000000,1,3374,
2026-03-05,DX,DX  FMU0026!,2026-09-14,98.764000000,1,,
2026-03-05,DX,DX  FMZ0026!,2026-12-14,98.539000000,1,,
2026-03-06,DX,DX  FMH0026!,2026-03-16,98.979000000,1,24955,
2026-03-06,DX,DX  FMJ0026!,2026-04-02,98.709000000,1,,
2026-03-06,DX,DX  FMK0026!,2026-05-08,98.709000000,1,,
2026-03-06,DX,DX  FMM0026!,2026-06-15,98.709000000,1,5408,
2026-03-06,DX,DX  FMU0026!,2026-09-14,98.464000000,1,,
2026-03-06,DX,DX  FMZ0026!,2026-12-14,98.239000000,1,,
2026-03-09,DX,DX  FMH0026!,2026-03-16,99.171000000,1,20152,
2026-03-09,DX,DX  FMJ0026!,2026-04-02,98.931000000,1,,
2026-03-09,DX,DX  FMK0026!,2026-05-08,98.931000000,1,,
2026-03-09,DX,DX  FMM0026!,2026-06-15,98.931000000,1,11246,
2026-03-09,DX,DX  FMU0026!,2026-09-14,98.686000000,1,0,
2026-03-09,DX,DX  FMZ0026!,2026-12-14,98.461000000,1,,
2026-03-10,DX,DX  FMH0026!,2026-03-16,98.809000000,1,17555,
2026-03-10,DX,DX  FMJ0026!,2026-04-02,98.559000000,1,,
2026-03-10,DX,DX  FMK0026!,2026-05-08,98.559000000,1,,
2026-03-10,DX,DX  FMM0026!,2026-06-15,98.559000000,1,14327,
2026-03-10,DX,DX  FMU0026!,2026-09-14,98.314000000,1,130,
2026-03-10,DX,DX  FMZ0026!,2026-12-14,98.089000000,1,,
2026-03-11,DX,DX  FMH0026!,2026-03-16,99.225000000,1,14273,
2026-03-11,DX,DX  FMJ0026!,2026-04-02,98.980000000,1,,
2026-03-11,DX,DX  FMK0026!,2026-05-08,98.980000000,1,,
2026-03-11,DX,DX  FMM0026!,2026-06-15,98.980000000,1,20725,
2026-03-11,DX,DX  FMU0026!,2026-09-14,98.735000000,1,150,
2026-03-11,DX,DX  FMZ0026!,2026-12-14,98.510000000,1,,
2026-03-12,DX,DX  FMH0026!,2026-03-16,99.754000000,1,12332,
2026-03-12,DX,DX  FMJ0026!,2026-04-02,99.504000000,1,,
2026-03-12,DX,DX  FMK0026!,2026-05-08,99.504000000,1,,
2026-03-12,DX,DX  FMM0026!,2026-06-15,99.504000000,1,30915,
2026-03-12,DX,DX  FMU0026!,2026-09-14,99.254000000,1,140,
2026-03-12,DX,DX  FMZ0026!,2026-12-14,99.029000000,1,,
